sensor, 0.0000,0.0000,0.0000
sensor, -0.1067,-0.0282,0.0020
sensor, -0.0711,0.0160,-0.0141
sensor, -0.0847,0.0586,-0.0104
sensor, -0.0916,-0.0107,-0.0107
sensor, -0.1387,-0.0112,-0.0335
sensor, -0.0629,-0.0556,-0.0440
sensor, -0.0787,-0.0479,-0.0418
sensor, -0.0691,-0.0273,-0.0696
sensor, -0.0393,-0.0151,-0.0696
sensor, -0.0852,-0.0217,-0.0398
sensor, -0.0612,-0.0171,-0.0330
sensor, -0.0853,-0.0005,-0.0183
sensor, -0.0437,0.0240,-0.0391
sensor, -0.0694,0.0370,-0.0527
sensor, -0.0609,0.0710,0.0062
sensor, -0.0544,0.0255,0.0562
sensor, -0.0170,0.0108,0.0898
sensor, -0.0679,0.0155,0.0309
sensor, -0.0838,0.0128,-0.0218
sensor, 0.0163,-0.0166,-0.0339
sensor, -0.0370,-0.0501,-0.0152
sensor, -0.0321,-0.0180,-0.0170
sensor, -0.0252,-0.0228,-0.0043
sensor, -0.0142,-0.0825,-0.0444
sensor, -0.0200,-0.0373,-0.0545
sensor, -0.0405,-0.0142,-0.0210
sensor, 0.0131,0.0001,0.0264
sensor, -0.0204,0.0100,0.0364
sensor, -0.0157,0.0355,0.0622
sensor, -0.0241,0.0346,0.0688
sensor, 0.0131,0.0198,0.0587
sensor, 0.0181,-0.0079,-0.0007
sensor, -0.0204,-0.0258,-0.0225
sensor, -0.0246,-0.0168,-0.0298
sensor, -0.0032,0.0055,-0.0313
sensor, -0.0105,0.0087,-0.0122
sensor, -0.0013,0.0097,0.0126
sensor, -0.0168,-0.0296,0.0239
sensor, 0.0100,-0.0106,-0.0361
sensor, 0.0183,-0.0118,-0.0447
sensor, -0.0217,-0.0211,-0.0756
sensor, 0.0013,0.0069,-0.0556
sensor, -0.0255,0.0122,0.0099
sensor, -0.0314,-0.0060,0.0505
sensor, -0.0152,-0.0036,0.0687
sensor, -0.0236,0.0144,0.0457
sensor, 0.0536,-0.0372,-0.0196
sensor, -0.0013,-0.0159,-0.0564
sensor, -0.0490,-0.0048,-0.0309
sensor, 0.0261,-0.0583,-0.0053
sensor, -0.0136,-0.0417,0.0101
sensor, -0.0882,0.0086,-0.0118
sensor, -0.0081,-0.0138,0.0029
sensor, 0.0383,-0.0379,0.0152
sensor, -0.0514,-0.0129,0.0005
sensor, -0.0224,-0.0037,-0.0484
sensor, -0.0109,-0.0062,-0.0210
sensor, -0.0071,-0.0058,-0.0106
sensor, 0.0246,0.0259,-0.0032
sensor, -0.0064,0.0163,0.0050
sensor, -0.0144,0.0026,-0.0070
sensor, -0.0256,-0.0168,-0.0110
sensor, -0.0517,-0.0415,-0.0508
sensor, -0.0154,0.0183,-0.0805
sensor, 0.0164,-0.0227,-0.0496
sensor, -0.0236,-0.0248,-0.0331
sensor, -0.0396,0.0062,0.0137
sensor, 0.0070,0.0158,0.0188
sensor, -0.0273,0.0099,0.0183
sensor, -0.0337,-0.0018,0.0364
sensor, 0.0267,-0.0265,0.0378
sensor, -0.0351,-0.0242,0.0195
sensor, -0.0004,0.0145,-0.0080
sensor, 0.0152,0.0430,-0.0148
sensor, -0.0200,0.0566,0.0150
sensor, -0.0160,-0.0022,0.0413
sensor, 0.0084,-0.0021,-0.0063
sensor, 0.0306,-0.0401,-0.0661
sensor, 0.0235,-0.0383,-0.0877
sensor, 0.0046,-0.0529,-0.0642
sensor, 0.0429,-0.0323,0.0160
sensor, 0.0123,-0.0181,0.0862
sensor, 0.0388,0.0410,0.0967
sensor, 0.0157,0.0301,0.0232
sensor, -0.0258,-0.0173,-0.0601
sensor, -0.0224,0.0336,-0.1451
sensor, -0.0425,0.0045,-0.1285
sensor, -0.0520,-0.0716,-0.0282
sensor, -0.0290,-0.0543,0.0052
sensor, -0.0357,-0.0619,0.0687
sensor, 0.0000,-0.0239,0.0342
sensor, -0.0216,0.0066,-0.0256
sensor, -0.0370,0.0373,-0.0786
sensor, -0.0418,-0.0003,-0.0793
sensor, 0.0062,-0.0522,-0.0809
