sensor, -0.0236,-0.0025,-0.0088
sensor, -0.0343,-0.0003,-0.0056
sensor, -0.0492,-0.0025,-0.0024
sensor, -0.0609,-0.0014,0.0008
sensor, -0.0726,-0.0014,0.0039
sensor, -0.0833,-0.0003,0.0157
sensor, -0.0928,-0.0025,0.0221
sensor, -0.0992,-0.0003,0.0125
sensor, -0.1003,0.0018,-0.0046
sensor, -0.1003,0.0061,-0.0142
sensor, -0.1142,0.0093,-0.0184
sensor, -0.1376,0.0156,-0.0174
sensor, -0.1546,0.0231,-0.0163
sensor, -0.1706,0.0284,-0.0120
sensor, -0.1898,0.0295,-0.0046
sensor, -0.2036,0.0327,-0.0024
sensor, -0.2196,0.0338,-0.0046
sensor, -0.2377,0.0306,0.0039
sensor, -0.2537,0.0284,0.0146
sensor, -0.2750,0.0306,0.0167
sensor, -0.3006,0.0359,0.0114
sensor, -0.3208,0.0423,0.0071
sensor, -0.3453,0.0497,0.0050
sensor, -0.3709,0.0572,0.0103
sensor, -0.4007,0.0615,0.0221
sensor, -0.4380,0.0689,0.0167
sensor, -0.4710,0.0742,-0.0035
sensor, -0.4870,0.0785,-0.0142
sensor, -0.5083,0.0828,-0.0131
sensor, -0.5317,0.0860,-0.0120
sensor, -0.5445,0.0955,-0.0120
sensor, -0.5637,0.1030,-0.0163
sensor, -0.5978,0.1094,-0.0280
sensor, -0.6308,0.1158,-0.0355
sensor, -0.6649,0.1211,-0.0429
sensor, -0.7054,0.1264,-0.0621
sensor, -0.7448,0.1318,-0.0941
sensor, -0.7704,0.1371,-0.1143
sensor, -0.7853,0.1467,-0.1122
sensor, -0.8066,0.1616,-0.1005
sensor, -0.8321,0.1722,-0.0823
sensor, -0.8556,0.1797,-0.0600
sensor, -0.8801,0.1904,-0.0461
sensor, -0.9078,0.1935,-0.0483
sensor, -0.9376,0.1946,-0.0685
sensor, -0.9696,0.1935,-0.0973
sensor, -0.9951,0.1904,-0.1122
sensor, -1.0132,0.1957,-0.1154
sensor, -1.0292,0.2021,-0.1335
sensor, -1.0452,0.2031,-0.1644
sensor, -1.0601,0.2021,-0.1729
sensor, -1.0729,0.2074,-0.1463
sensor, -1.0931,0.2074,-0.1068
sensor, -1.1134,0.2106,-0.0632
sensor, -1.1230,0.2202,-0.0291
sensor, -1.1176,0.2287,-0.0174
sensor, -1.1091,0.2330,-0.0397
sensor, -1.1048,0.2244,-0.1026
sensor, -1.1123,0.2095,-0.1910
sensor, -1.1304,0.1989,-0.2656
sensor, -1.1475,0.1957,-0.2986
sensor, -1.1613,0.1882,-0.2794
sensor, -1.1709,0.1861,-0.2251
sensor, -1.1847,0.1967,-0.1729
sensor, -1.1965,0.2106,-0.1324
sensor, -1.1709,0.2244,-0.0760
sensor, -1.1634,0.2138,-0.0738
sensor, -1.1762,0.2021,-0.1068
sensor, -1.1975,0.1861,-0.1708
sensor, -1.2124,0.1669,-0.2443
sensor, -1.2114,0.1573,-0.2709
sensor, -1.1954,0.1626,-0.2144
sensor, -1.1965,0.1776,-0.0898
sensor, -1.2178,0.1967,0.0434
sensor, -1.2380,0.2095,0.1233
sensor, -1.2433,0.2117,0.1169
sensor, -1.2263,0.2085,0.0647
sensor, -1.2061,0.1946,0.0093
sensor, -1.2007,0.1797,-0.0408
sensor, -1.2124,0.1712,-0.0685
sensor, -1.2231,0.1776,-0.0610
sensor, -1.2274,0.1680,-0.0365
sensor, -1.2210,0.1669,-0.0238
sensor, -1.1879,0.1637,-0.0270
sensor, -1.1485,0.1520,-0.0270
sensor, -1.1326,0.1446,-0.0163
sensor, -1.1464,0.1467,-0.0046
sensor, -1.1581,0.1456,-0.0291
sensor, -1.1475,0.1286,-0.0941
sensor, -1.1368,0.1211,-0.1324
sensor, -1.1411,0.1211,-0.1079
sensor, -1.1411,0.1200,-0.0706
sensor, -1.1187,0.1190,-0.0642
sensor, -1.0782,0.1147,-0.0951
sensor, -1.0420,0.1062,-0.1356
sensor, -1.0196,0.1030,-0.1558
sensor, -1.0069,0.1041,-0.1495
sensor, -0.9962,0.1105,-0.1558
sensor, -0.9696,0.1158,-0.2048
sensor, -0.9291,0.0924,-0.2592
sensor, -0.9110,0.0924,-0.2528
sensor, -0.9163,0.0913,-0.2038
sensor, -0.9344,0.0977,-0.1676
sensor, -0.9376,0.0966,-0.1654
sensor, -0.9216,0.0881,-0.1889
sensor, -0.9078,0.0828,-0.2187
sensor, -0.8929,0.0753,-0.2293
sensor, -0.8843,0.0732,-0.2006
sensor, -0.8673,0.0753,-0.1558
sensor, -0.8364,0.0647,-0.1537
sensor, -0.7959,0.0433,-0.2187
sensor, -0.7650,0.0252,-0.3050
sensor, -0.7522,0.0156,-0.3231
sensor, -0.7693,0.0220,-0.2475
sensor, -0.7927,0.0391,-0.1260
sensor, -0.7821,0.0444,-0.0174
sensor, -0.7309,0.0402,0.0327
sensor, -0.6670,0.0295,0.0189
