sensor, -0.0174,0.0137,-0.0447
sensor, -0.0134,0.0028,-0.0342
sensor, -0.0247,0.0081,0.0142
sensor, -0.0154,0.0321,0.0073
sensor, 0.0043,0.0132,-0.0179
sensor, -0.0052,0.0011,-0.0276
sensor, -0.0089,0.0050,0.0361
sensor, 0.0232,0.0019,0.0024
sensor, 0.0187,-0.0153,-0.0215
sensor, 0.0105,-0.0097,-0.0388
sensor, -0.0121,-0.0024,0.0423
sensor, 0.0002,0.0250,0.0793
sensor, -0.0085,0.0097,-0.0058
sensor, -0.0018,0.0076,-0.0539
sensor, -0.0141,-0.0002,0.0540
sensor, 0.0080,0.0209,0.0655
sensor, 0.0260,0.0003,-0.0173
sensor, 0.0012,-0.0152,-0.0590
sensor, -0.0077,0.0248,0.0268
sensor, 0.0355,-0.0145,-0.0165
sensor, -0.0004,-0.0143,-0.0468
sensor, -0.0334,-0.0187,0.0052
sensor, -0.0113,-0.0137,-0.0245
sensor, 0.0196,-0.0111,-0.0610
sensor, 0.0145,-0.0031,-0.0327
sensor, 0.0013,-0.0131,-0.0167
sensor, -0.0015,0.0090,-0.0066
sensor, -0.0031,-0.0071,-0.0012
sensor, 0.0145,0.0021,-0.0051
sensor, 0.0000,0.0013,-0.0004
sensor, -0.0043,-0.0169,0.0384
sensor, 0.0063,0.0127,-0.0252
sensor, 0.0081,0.0023,0.0072
sensor, 0.0101,-0.0299,0.0216
sensor, 0.0257,-0.0333,0.0131
sensor, -0.0072,-0.0002,0.0382
sensor, -0.0211,0.0085,-0.0238
sensor, -0.0319,-0.0409,-0.0199
sensor, -0.0187,-0.0519,-0.0434
sensor, 0.0160,-0.0560,0.0042
sensor, 0.0415,-0.0601,0.0057
sensor, 0.0293,-0.0791,0.0063
sensor, 0.0278,-0.0742,0.0502
sensor, 0.0665,-0.0658,0.0971
sensor, 0.0423,-0.0648,0.1811
sensor, 0.0510,-0.0973,0.1187
sensor, 0.0398,-0.0858,0.1264
sensor, 0.0121,-0.0573,0.1995
sensor, -0.0431,-0.0554,0.0971
sensor, 0.0034,-0.0307,0.0519
sensor, 0.0047,-0.0149,-0.0564
sensor, -0.0236,-0.0768,-0.0686
sensor, -0.0378,-0.0173,-0.1204
sensor, -0.0009,-0.0348,-0.0093
sensor, -0.0102,-0.0463,-0.0419
sensor, 0.1062,-0.0416,0.0202
sensor, 0.0557,-0.0396,-0.0074
sensor, 0.0654,-0.0743,-0.0793
sensor, 0.0962,-0.1098,0.0396
sensor, 0.1316,-0.0833,0.2226
sensor, 0.1283,-0.0406,0.0866
sensor, 0.1421,-0.1138,0.0496
sensor, 0.1323,-0.1837,0.0855
sensor, 0.0708,-0.1543,0.0448
sensor, 0.1474,-0.0613,0.1552
sensor, 0.1005,-0.0681,0.0564
sensor, 0.1430,-0.1242,0.0427
sensor, 0.1201,-0.0968,-0.0376
sensor, 0.1067,-0.0634,-0.0417
sensor, 0.1276,-0.0660,0.1406
sensor, 0.1488,-0.0496,-0.0255
sensor, 0.1267,0.0219,-0.1861
sensor, 0.1328,-0.0040,0.0071
sensor, 0.1168,-0.0140,-0.0456
sensor, 0.0771,-0.0162,-0.1273
sensor, 0.0159,-0.0027,0.0060
sensor, 0.0668,-0.0861,0.0337
sensor, 0.1813,-0.0020,-0.1530
sensor, 0.0768,-0.0119,-0.0382
sensor, 0.0676,-0.1834,0.1151
sensor, 0.2047,-0.1151,-0.0882
sensor, 0.2050,0.2424,-0.1293
sensor, 0.0692,0.2014,0.0771
sensor, 0.1260,0.0211,0.0732
sensor, 0.1383,0.0267,-0.1507
sensor, 0.0176,0.1085,-0.3393
sensor, -0.0034,0.1048,-0.2985
sensor, 0.1077,-0.0073,-0.1202
sensor, 0.2534,0.1264,-0.0870
sensor, 0.1282,0.2179,-0.1486
sensor, 0.1123,0.1709,0.0103
sensor, 0.1086,0.1724,-0.0499
sensor, 0.0141,0.2428,-0.0999
sensor, -0.1191,0.2479,0.0757
sensor, -0.1950,0.2873,-0.0195
sensor, -0.3026,0.3189,-0.3733
sensor, -0.3105,0.3506,-0.4993
sensor, -0.1572,0.3315,-0.3019
sensor, 0.0472,0.3122,-0.1150
sensor, -0.0091,0.2510,-0.1796
sensor, -0.1589,0.2640,-0.1391
sensor, -0.0456,0.3278,0.0513
sensor, 0.2022,0.3634,0.1715
sensor, 0.0655,0.3198,-0.1424
sensor, -0.2516,0.2515,-0.3858
sensor, -0.2832,0.1981,-0.2274
sensor, -0.2247,0.1775,-0.1508
sensor, -0.3719,0.3915,-0.3180
sensor, -0.4100,0.5208,-0.2803
sensor, -0.3968,0.4309,-0.1635
sensor, -0.4186,0.4227,-0.3010
sensor, -0.6036,0.4928,-0.3470
sensor, -0.5725,0.4399,-0.2228
sensor, -0.4610,0.3374,-0.1058
sensor, -0.4288,0.4549,-0.2246
sensor, -0.2794,0.6062,-0.0932
sensor, -0.2503,0.5495,0.0352
sensor, -0.2904,0.4471,-0.1180
sensor, -0.2329,0.4224,-0.0920
sensor, -0.1997,0.3720,-0.0538
sensor, -0.1818,0.2586,-0.1074
sensor, -0.2167,0.2642,-0.2155
sensor, -0.2061,0.4009,-0.1378
sensor, -0.1335,0.4330,-0.0474
sensor, -0.2778,0.3854,-0.1441
sensor, -0.2759,0.3755,-0.2154
sensor, -0.3358,0.3856,-0.1880
sensor, -0.4212,0.3638,-0.2718
sensor, -0.3642,0.3439,-0.2282
sensor, -0.2389,0.3201,-0.1554
sensor, -0.2310,0.3047,-0.2598
sensor, -0.2379,0.2874,-0.2691
sensor, -0.1351,0.2808,-0.1941
sensor, -0.0088,0.2420,-0.1805
sensor, -0.0630,0.2901,-0.3311
sensor, -0.0594,0.2828,-0.2483
sensor, -0.0163,0.2580,-0.1194
sensor, -0.0327,0.2894,-0.1398
sensor, -0.0259,0.2455,-0.1733
sensor, -0.1754,0.2597,-0.2347
sensor, -0.2031,0.2005,-0.1506
sensor, -0.0839,0.1716,-0.0844
sensor, -0.1295,0.1377,-0.2761
sensor, -0.1536,0.0681,-0.2678
sensor, -0.1001,0.0689,-0.1614
sensor, -0.0406,0.1063,-0.0893
sensor, -0.0095,0.0915,-0.1151
sensor, -0.0915,0.0616,-0.2291
sensor, -0.0812,0.0606,-0.1740
sensor, -0.0003,0.1020,-0.1078
sensor, 0.0516,0.1174,-0.1277
sensor, 0.0366,0.0582,-0.1934
sensor, -0.0180,0.0584,-0.1776
sensor, 0.0684,0.0760,-0.0566
sensor, 0.1208,0.0783,0.0158
sensor, -0.0235,0.0517,-0.1404
sensor, -0.0335,0.0563,-0.0844
sensor, 0.0394,0.0633,-0.0014
sensor, -0.0308,0.0539,-0.0712
sensor, -0.0641,0.0127,-0.1460
sensor, -0.0696,0.0261,-0.1086
sensor, -0.0780,0.0239,-0.0442
sensor, -0.0359,0.0465,-0.0227
sensor, -0.0854,0.0152,-0.1188
sensor, -0.0377,0.0199,-0.1080
sensor, -0.0115,0.0478,-0.0732
sensor, -0.0651,0.0013,-0.1187
sensor, -0.0088,0.0146,-0.0593
sensor, 0.0652,0.0636,-0.0120
sensor, 0.0599,0.0581,-0.0158
sensor, 0.0095,0.0507,-0.0247
sensor, 0.0565,0.0897,0.0135
sensor, 0.0176,0.0692,-0.0083
sensor, 0.0141,0.0374,-0.0434
sensor, -0.0323,0.0348,-0.0400
sensor, 0.0120,0.0832,0.0685
sensor, -0.0029,0.0562,-0.0038
sensor, -0.0531,0.0045,-0.0761
sensor, -0.0656,-0.0326,-0.0980
sensor, 0.0188,0.0375,0.0134
sensor, -0.0187,0.0407,-0.0294
sensor, -0.0837,0.0196,-0.1002
sensor, 0.0041,0.0285,0.0000
sensor, -0.0072,0.0260,0.0852
sensor, -0.0446,0.0161,-0.0130
sensor, -0.1335,0.0137,-0.0936
sensor, -0.0412,0.0615,-0.0252
sensor, 0.0141,0.0551,0.0532
