Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
0.0433,0.1063,-0.0082,-0.0098,0.0262,0.0048,-0.2856,0.4104,0.5593,0.6612,50.1526,4.3747,14.2624
0.0581,0.0956,0.043,-0.0076,0.0283,0.0048,-0.2856,0.4104,0.5593,0.6612,50.1526,4.3747,14.2624
0.0439,0.1014,-0.0009,-0.0076,0.0294,0.0037,-0.2856,0.4105,0.5593,0.6612,50.1526,4.3747,14.2624
0.0325,0.1116,0.0306,-0.0055,0.0304,0.0027,-0.2855,0.4106,0.5593,0.6611,50.1526,4.3747,14.2624
0.0099,0.0885,0.0247,-0.0044,0.0315,0.0016,-0.2855,0.4107,0.5593,0.6611,48.0576,3.6774,15.6219
0.0419,0.0591,0.0398,-0.0044,0.0347,-0.0005,-0.2855,0.4107,0.5593,0.661,48.0576,3.6774,15.6219
0.0111,0.084,0.0507,-0.0044,0.0347,-0.0005,-0.2855,0.4108,0.5593,0.661,48.0576,3.6774,15.6219
0.0241,0.0692,0.056,-0.0034,0.0421,-0.0027,-0.2855,0.4108,0.5593,0.661,48.0576,3.6774,15.6219
0.0766,0.0658,0.0495,-0.0002,0.0411,-0.0037,-0.2855,0.4109,0.5592,0.661,49.4537,2.9785,14.9429
0.0643,0.0475,0.0717,-0.0002,0.0411,-0.0059,-0.2856,0.4109,0.5595,0.6607,49.4537,2.9785,14.9429
0.0814,0.0561,0.0619,0.0009,0.04,-0.0069,-0.2857,0.4109,0.5594,0.6607,49.4537,2.9785,14.9429
0.0796,0.023,0.0141,0.003,0.039,-0.0059,-0.2856,0.411,0.5594,0.6607,49.4537,2.9785,14.9429
0.0285,0.0328,0.0404,0.0052,0.0379,-0.0037,-0.2857,0.411,0.5594,0.6607,48.7549,5.0735,14.9429
0.0386,0.0344,0.0612,0.0041,0.0379,-0.0005,-0.2857,0.4111,0.5594,0.6607,48.7549,5.0735,14.9429
0.0006,0.0686,0.0814,0.0052,0.0379,0.0048,-0.2857,0.4111,0.5593,0.6607,48.7549,5.0735,14.9429
-0.0549,0.0292,0.0487,0.0062,0.039,0.0059,-0.2857,0.4112,0.5593,0.6607,48.7549,5.0735,14.9429
-0.0283,0.0204,0.0671,0.0083,0.0432,0.0059,-0.2857,0.4113,0.5592,0.6607,48.0576,5.7724,14.9429
-0.0453,0.0414,0.052,0.0105,0.0454,0.008,-0.2856,0.4114,0.5591,0.6607,48.0576,5.7724,14.9429
-0.0489,0.0326,0.0826,0.0126,0.0485,0.0069,-0.2856,0.4116,0.5591,0.6607,48.0576,5.7724,14.9429
-0.0671,0.0099,0.1093,0.0147,0.0528,0.008,-0.2856,0.4117,0.559,0.6607,48.0576,5.7724,14.9429
-0.0836,0.0235,0.102,0.0147,0.056,0.0091,-0.2856,0.4118,0.5589,0.6606,48.7549,4.3747,14.9429
-0.0969,0.0741,0.1289,0.0169,0.0624,0.0059,-0.2857,0.4118,0.559,0.6605,48.7549,4.3747,14.9429
-0.0898,0.0498,0.1817,0.0211,0.072,0.0037,-0.2857,0.412,0.5589,0.6605,48.7549,4.3747,14.9429
-0.1497,0.0402,0.2087,0.0222,0.0762,0.0037,-0.2857,0.4121,0.5588,0.6605,48.7549,4.3747,14.9429
-0.189,0.0524,0.2261,0.0254,0.0837,0.0016,-0.2857,0.4123,0.5588,0.6605,50.1526,5.0735,15.6219
-0.2637,0.0566,0.2434,0.0275,0.0933,0.0048,-0.2857,0.4124,0.5587,0.6604,50.1526,5.0735,15.6219
-0.3188,0.0322,0.2581,0.0329,0.105,0.0091,-0.2857,0.4126,0.5586,0.6604,50.1526,5.0735,15.6219
-0.3401,-0.023,0.2814,0.0339,0.1199,0.0165,-0.2858,0.4128,0.5585,0.6603,50.1526,5.0735,15.6219
-0.3034,0.0039,0.237,0.035,0.1348,0.0197,-0.2858,0.4131,0.5583,0.6603,48.7549,7.1686,14.9429
-0.2715,-0.0124,0.2497,0.0371,0.1476,0.0229,-0.2858,0.4134,0.558,0.6603,48.7549,7.1686,14.9429
-0.2486,0.0111,0.2387,0.0382,0.1572,0.0261,-0.2859,0.4137,0.5579,0.6602,48.7549,7.1686,14.9429
-0.2643,0.0173,0.2092,0.0371,0.1636,0.0229,-0.2861,0.414,0.5579,0.66,48.7549,7.1686,14.9429
-0.408,0.0162,0.2291,0.0361,0.1753,0.0208,-0.2862,0.4143,0.5577,0.6598,49.4537,4.3747,14.2624
-0.5607,0.0328,0.2575,0.0371,0.1955,0.0208,-0.2864,0.4146,0.5577,0.6596,49.4537,4.3747,14.2624
-0.7661,0.0578,0.3544,0.0392,0.2254,0.0218,-0.2866,0.415,0.5575,0.6593,49.4537,4.3747,14.2624
-0.8703,0.0951,0.4186,0.0424,0.2637,0.024,-0.2869,0.4155,0.5574,0.6591,49.4537,4.3747,14.2624
-0.8695,0.0801,0.4231,0.0478,0.3021,0.024,-0.2872,0.416,0.5572,0.6588,48.0576,4.3747,15.6219
-0.8556,0.0731,0.4585,0.052,0.3404,0.024,-0.2876,0.4166,0.557,0.6584,48.0576,4.3747,15.6219
-0.7957,0.1255,0.4415,0.0563,0.3756,0.0218,-0.2879,0.4172,0.5568,0.658,48.0576,4.3747,15.6219
-0.7529,0.1193,0.4774,0.0595,0.4043,0.0186,-0.2883,0.418,0.5565,0.6577,48.0576,4.3747,15.6219
-0.7012,0.1298,0.5329,0.0648,0.4352,0.0165,-0.2887,0.4187,0.5561,0.6573,48.0576,4.3747,14.2624
-0.6398,0.1255,0.5899,0.0723,0.464,0.0165,-0.2892,0.4195,0.5559,0.6568,48.0576,4.3747,14.2624
-0.5845,0.1389,0.5772,0.0797,0.4874,0.0165,-0.2897,0.4203,0.5555,0.6564,48.0576,4.3747,14.2624
-0.5403,0.1409,0.5998,0.0904,0.5119,0.0165,-0.2901,0.4212,0.5551,0.6559,48.0576,4.3747,14.2624
-0.4703,0.0989,0.6212,0.1042,0.5332,0.0165,-0.2906,0.4221,0.5547,0.6554,48.7549,5.0735,14.9429
-0.3942,0.0751,0.6113,0.116,0.5567,0.0186,-0.2911,0.4231,0.5543,0.655,48.7549,5.0735,14.9429
-0.3085,0.023,0.5667,0.1234,0.5758,0.0197,-0.2916,0.4241,0.5539,0.6545,48.7549,5.0735,14.9429
-0.1896,-0.0571,0.5322,0.1266,0.5908,0.0186,-0.2921,0.4251,0.5534,0.654,48.7549,5.0735,14.9429
-0.1224,-0.0635,0.4689,0.1277,0.6036,0.0176,-0.2927,0.4261,0.553,0.6534,48.7549,5.0735,16.9815
-0.0716,-0.1328,0.4319,0.1223,0.6153,0.0154,-0.2933,0.4272,0.5525,0.6529,48.7549,5.0735,16.9815
-0.0848,-0.1534,0.4214,0.116,0.628,0.0122,-0.2939,0.4282,0.5521,0.6523,48.7549,5.0735,16.9815
-0.0578,-0.1653,0.4456,0.1096,0.644,0.0091,-0.2946,0.4292,0.5516,0.6517,48.7549,5.0735,16.9815
-0.0507,-0.1717,0.37,0.0989,0.6536,0.008,-0.2953,0.4303,0.5511,0.6511,49.4537,4.3747,15.6219
-0.0131,-0.1859,0.3352,0.0893,0.6685,0.0069,-0.2961,0.4313,0.5506,0.6504,49.4537,4.3747,15.6219
0.0109,-0.2171,0.2812,0.0797,0.6802,0.0048,-0.2969,0.4324,0.5501,0.6498,49.4537,4.3747,15.6219
0.034,-0.2199,0.2706,0.0712,0.6909,0.0059,-0.2978,0.4335,0.5496,0.6491,49.4537,4.3747,15.6219
0.0954,-0.2205,0.2363,0.0605,0.7037,0.0059,-0.2987,0.4346,0.5491,0.6484,48.0576,4.3747,18.3411
0.1507,-0.2374,0.1693,0.051,0.7101,0.0048,-0.2996,0.4356,0.5486,0.6476,48.0576,4.3747,18.3411
0.2546,-0.2363,0.1996,0.0382,0.7143,0.0037,-0.3006,0.4368,0.5481,0.6469,48.0576,4.3747,18.3411
0.3128,-0.1891,0.2005,0.0286,0.7143,0.0005,-0.3015,0.4378,0.5476,0.6462,48.0576,4.3747,18.3411
0.3265,-0.1788,0.1593,0.019,0.7143,0.0037,-0.3025,0.4389,0.5471,0.6454,48.7549,4.3747,18.3411
0.3337,-0.1675,0.1507,0.0116,0.7133,0.0048,-0.3035,0.4399,0.5466,0.6446,48.7549,4.3747,18.3411
0.2666,-0.1461,0.1042,0.0041,0.7133,0.0048,-0.3045,0.441,0.5462,0.6438,48.7549,4.3747,18.3411
0.1724,-0.0911,0.0612,-0.0023,0.7143,0.0048,-0.3055,0.4421,0.5457,0.6431,48.7549,4.3747,18.3411
-0.0712,-0.063,0.0913,-0.0066,0.7229,0.0059,-0.3065,0.4432,0.5451,0.6423,47.3587,5.0735,19.7006
-0.393,0.0055,0.1832,-0.0066,0.7431,0.0101,-0.3075,0.4443,0.5446,0.6414,47.3587,5.0735,19.7006
-0.6631,0.0804,0.2486,-0.0023,0.7814,0.0122,-0.3085,0.4455,0.5441,0.6406,47.3587,5.0735,19.7006
-0.7921,0.1063,0.3555,0.0009,0.8294,0.0112,-0.3096,0.4468,0.5435,0.6397,47.3587,5.0735,19.7006
-0.8074,0.1662,0.39,0.0062,0.8805,0.008,-0.3107,0.4481,0.5429,0.6387,46.6599,4.3747,20.3796
-0.6798,0.1852,0.3669,0.0105,0.9231,0.0005,-0.3119,0.4495,0.5422,0.6377,46.6599,4.3747,20.3796
-0.4597,0.2058,0.3732,0.0126,0.9593,-0.0101,-0.3131,0.451,0.5415,0.6367,46.6599,4.3747,20.3796
-0.1846,0.2282,0.3942,0.0126,0.9838,-0.025,-0.3143,0.4526,0.5407,0.6356,46.6599,4.3747,20.3796
0.0807,0.2155,0.3871,0.0137,0.9934,-0.04,-0.3155,0.4541,0.5399,0.6346,49.4537,5.7724,22.4182
0.2587,0.1415,0.2871,0.0147,0.9924,-0.0506,-0.3167,0.4557,0.5391,0.6336,49.4537,5.7724,22.4182
0.3148,0.1434,0.2371,0.0147,0.9838,-0.0527,-0.318,0.4572,0.5383,0.6325,49.4537,5.7724,22.4182
0.2021,0.0804,0.2766,0.019,0.9806,-0.0517,-0.3193,0.4587,0.5374,0.6315,49.4537,5.7724,22.4182
0.0099,0.047,0.3103,0.0233,0.986,-0.0442,-0.3206,0.4602,0.5366,0.6305,47.3587,4.3747,21.7392
-0.2641,0.0567,0.2777,0.0265,1.002,-0.0325,-0.3219,0.4616,0.5358,0.6294,47.3587,4.3747,21.7392
-0.4253,0.028,0.3971,0.0329,1.0382,-0.024,-0.3232,0.4632,0.5349,0.6283,47.3587,4.3747,21.7392
-0.4624,0.0169,0.4643,0.0371,1.0776,-0.0154,-0.3246,0.4648,0.534,0.6272,47.3587,4.3747,21.7392
-0.3441,0.0062,0.4612,0.0361,1.1063,-0.0101,-0.326,0.4665,0.5331,0.626,47.3587,5.7724,23.0988
-0.4064,0.0083,0.3645,0.0297,1.1223,-0.0122,-0.3274,0.4682,0.5322,0.6248,47.3587,5.7724,23.0988
-0.56,0.034,0.3655,0.0222,1.1404,-0.0122,-0.3288,0.4699,0.5313,0.6236,47.3587,5.7724,23.0988
-0.8897,0.0521,0.5338,0.0243,1.1788,-0.0176,-0.3303,0.4717,0.5303,0.6222,47.3587,5.7724,23.0988
-1.1226,0.0876,0.6811,0.0297,1.2384,-0.0197,-0.3318,0.4735,0.5293,0.6209,45.2637,7.1686,25.1373
-1.1973,0.1054,0.9078,0.0382,1.3141,-0.024,-0.3334,0.4754,0.5281,0.6196,45.2637,7.1686,25.1373
-0.9662,0.1396,0.966,0.0456,1.3876,-0.0346,-0.3351,0.4774,0.527,0.6181,45.2637,7.1686,25.1373
-0.5128,0.128,0.9255,0.0435,1.444,-0.0506,-0.3368,0.4795,0.5259,0.6166,45.2637,7.1686,25.1373
0.0161,0.0707,0.866,0.0382,1.4696,-0.0719,-0.3386,0.4816,0.5246,0.615,43.866,5.0735,26.4969
0.5114,0.0598,0.7432,0.0297,1.4675,-0.0975,-0.3405,0.4836,0.5234,0.6134,43.866,5.0735,26.4969
0.846,-0.0126,0.6624,0.0147,1.4504,-0.122,-0.3423,0.4857,0.522,0.6119,43.866,5.0735,26.4969
1.0195,-0.0504,0.5834,0.0041,1.4227,-0.139,-0.3443,0.4877,0.5207,0.6103,43.866,5.0735,26.4969
0.9989,-0.1248,0.602,-0.0055,1.3929,-0.1454,-0.3462,0.4896,0.5194,0.6089,43.866,6.4697,27.1774
0.9296,-0.1855,0.5676,-0.0098,1.3759,-0.1412,-0.3481,0.4914,0.5181,0.6074,43.866,6.4697,27.1774
0.855,-0.2011,0.5319,-0.0151,1.3652,-0.1294,-0.35,0.4932,0.5168,0.606,43.866,6.4697,27.1774
0.8094,-0.2628,0.4225,-0.0193,1.3556,-0.1156,-0.352,0.4949,0.5155,0.6045,43.866,6.4697,27.1774
0.7184,-0.2423,0.345,-0.0236,1.3482,-0.1028,-0.3539,0.4967,0.5142,0.603,43.866,5.7724,29.216
0.5451,-0.2588,0.3649,-0.0311,1.345,-0.0879,-0.3558,0.4985,0.513,0.6015,43.866,5.7724,29.216
0.3596,-0.1961,0.4038,-0.0375,1.3492,-0.0783,-0.3577,0.5002,0.5118,0.5999,43.866,5.7724,29.216
0.2476,-0.2092,0.434,-0.047,1.3652,-0.0698,-0.3596,0.502,0.5106,0.5983,43.866,5.7724,29.216
0.271,-0.1805,0.521,-0.0524,1.3833,-0.0666,-0.3615,0.5038,0.5094,0.5967,41.7709,5.7724,30.5756
0.3364,-0.1401,0.4627,-0.0588,1.3982,-0.0676,-0.3635,0.5056,0.5082,0.595,41.7709,5.7724,30.5756
0.4814,-0.1143,0.5226,-0.0662,1.4036,-0.0687,-0.3654,0.5074,0.5069,0.5933,41.7709,5.7724,30.5756
0.686,-0.1296,0.5307,-0.0715,1.4057,-0.073,-0.3674,0.5092,0.5057,0.5916,41.7709,5.7724,30.5756
0.9002,-0.1167,0.4876,-0.0737,1.3972,-0.0772,-0.3693,0.511,0.5045,0.5899,41.7709,6.4697,31.9351
1.1505,-0.1447,0.42,-0.0801,1.3716,-0.0804,-0.3712,0.5128,0.5033,0.5882,41.7709,6.4697,31.9351
1.2788,-0.1772,0.3439,-0.0886,1.3386,-0.0804,-0.3731,0.5145,0.5021,0.5865,41.7709,6.4697,31.9351
1.3484,-0.2085,0.2545,-0.0928,1.3066,-0.0794,-0.375,0.5162,0.5009,0.5848,41.7709,6.4697,31.9351
1.3459,-0.1995,0.248,-0.0971,1.2736,-0.0762,-0.3769,0.5178,0.4997,0.5832,40.3748,6.4697,32.6141
1.3623,-0.2337,0.2041,-0.1035,1.2438,-0.0708,-0.3787,0.5193,0.4986,0.5816,40.3748,6.4697,32.6141
1.3093,-0.2032,0.0856,-0.1078,1.2118,-0.0644,-0.3805,0.5209,0.4975,0.58,40.3748,6.4697,32.6141
1.2517,-0.2065,0.0975,-0.1152,1.182,-0.057,-0.3823,0.5224,0.4964,0.5784,40.3748,6.4697,32.6141
1.1467,-0.2266,0.0792,-0.1195,1.1585,-0.0495,-0.384,0.5238,0.4954,0.5769,41.7709,5.7724,32.6141
1.0604,-0.1664,0.0327,-0.1227,1.1351,-0.0442,-0.3857,0.5252,0.4944,0.5753,41.7709,5.7724,32.6141
0.9498,-0.1212,0.0549,-0.1269,1.1181,-0.0389,-0.3874,0.5266,0.4934,0.5737,41.7709,5.7724,32.6141
0.761,-0.071,0.0705,-0.1269,1.1074,-0.0368,-0.389,0.528,0.4925,0.5722,41.7709,5.7724,32.6141
0.5858,-0.0535,0.1078,-0.1269,1.1053,-0.0336,-0.3906,0.5293,0.4915,0.5707,39.6759,5.7724,34.6527
0.4952,-0.0452,0.1915,-0.128,1.1095,-0.0293,-0.3922,0.5307,0.4906,0.5691,39.6759,5.7724,34.6527
0.5149,-0.0231,0.1116,-0.1259,1.1095,-0.0261,-0.3937,0.532,0.4897,0.5676,39.6759,5.7724,34.6527
0.5543,-0.0185,0.0786,-0.1259,1.1085,-0.0272,-0.3953,0.5334,0.4887,0.566,39.6759,5.7724,34.6527
0.4796,-0.0379,0.0461,-0.1291,1.1042,-0.0229,-0.3969,0.5348,0.4878,0.5644,40.3748,5.7724,35.3333
0.3073,-0.0419,0.0674,-0.1259,1.1074,-0.0101,-0.3984,0.5362,0.4868,0.5628,40.3748,5.7724,35.3333
0.1927,-0.0428,0.1452,-0.1227,1.1213,0.0005,-0.4,0.5375,0.4859,0.5612,40.3748,5.7724,35.3333
0.1778,-0.0719,0.1462,-0.1195,1.1287,0.0144,-0.4015,0.5389,0.4849,0.5596,40.3748,5.7724,35.3333
0.2261,-0.0935,0.1506,-0.1174,1.1341,0.025,-0.403,0.5404,0.484,0.5579,37.5809,5.7724,36.0123
0.2952,-0.0948,0.1517,-0.1152,1.1351,0.0336,-0.4046,0.5418,0.4831,0.5563,37.5809,5.7724,36.0123
0.3967,-0.0561,0.1763,-0.1131,1.1341,0.0399,-0.4061,0.5432,0.4821,0.5546,37.5809,5.7724,36.0123
0.7233,-0.0299,0.062,-0.1142,1.1223,0.0421,-0.4075,0.5447,0.4812,0.5529,37.5809,5.7724,36.0123
0.9134,-0.0418,0.0577,-0.1152,1.1021,0.0399,-0.409,0.5461,0.4803,0.5512,36.882,5.0735,37.3718
1.0646,-0.0464,-0.0321,-0.1174,1.0765,0.0357,-0.4105,0.5475,0.4795,0.5494,36.882,5.0735,37.3718
1.0697,-0.0142,-0.0754,-0.1195,1.0488,0.0282,-0.4119,0.5489,0.4786,0.5478,36.882,5.0735,37.3718
0.9393,-0.0052,-0.0523,-0.1195,1.0254,0.0229,-0.4132,0.5502,0.4777,0.5462,36.882,5.0735,37.3718
0.7952,0.0212,-0.0107,-0.112,1.0126,0.0197,-0.4146,0.5515,0.4768,0.5446,37.5809,6.4697,37.3718
0.6882,0.0193,-0.0108,-0.1099,1.0041,0.0208,-0.4158,0.5529,0.4758,0.5432,37.5809,6.4697,37.3718
0.6423,0.005,-0.0711,-0.1078,0.9966,0.0197,-0.4171,0.5541,0.475,0.5416,37.5809,6.4697,37.3718
0.6153,-0.0174,-0.0704,-0.1067,0.9924,0.0208,-0.4184,0.5554,0.4741,0.5401,37.5809,6.4697,37.3718
0.6166,0.0184,-0.0589,-0.1088,0.987,0.0197,-0.4197,0.5567,0.4732,0.5385,36.882,7.1686,38.0524
0.6632,-0.0301,-0.0716,-0.1131,0.9743,0.0176,-0.4208,0.558,0.4722,0.5372,36.882,7.1686,38.0524
0.7742,0.0015,-0.1146,-0.1184,0.9615,0.0154,-0.4221,0.5593,0.4713,0.5356,36.882,7.1686,38.0524
0.8225,0.0349,-0.1018,-0.1205,0.9402,0.0165,-0.4234,0.5605,0.4705,0.5341,36.882,7.1686,38.0524
0.8532,0.0513,-0.0649,-0.1205,0.9189,0.0154,-0.4246,0.5616,0.4697,0.5327,34.787,6.4697,40.0909
0.862,0.0907,-0.1009,-0.1205,0.8965,0.0165,-0.4257,0.5628,0.4688,0.5313,34.787,6.4697,40.0909
0.85,0.0791,-0.1031,-0.1174,0.8773,0.0208,-0.4269,0.5639,0.468,0.5298,34.787,6.4697,40.0909
0.8135,0.0863,-0.0881,-0.111,0.8581,0.025,-0.428,0.565,0.4672,0.5284,34.787,6.4697,40.0909
0.8293,0.094,-0.0772,-0.1067,0.8443,0.0325,-0.4291,0.5661,0.4665,0.527,35.4858,6.4697,40.0909
0.8333,0.1209,-0.1016,-0.0982,0.8262,0.0389,-0.4301,0.5673,0.4657,0.5258,35.4858,6.4697,40.0909
0.872,0.1188,-0.1088,-0.0918,0.8038,0.041,-0.4311,0.5683,0.4649,0.5244,35.4858,6.4697,40.0909
0.9807,0.1236,-0.1305,-0.0875,0.7825,0.0442,-0.432,0.5694,0.4642,0.5231,35.4858,6.4697,40.0909
0.9827,0.1485,-0.1413,-0.0843,0.7601,0.0463,-0.433,0.5704,0.4636,0.5218,34.787,5.0735,40.77
0.9143,0.1709,-0.1446,-0.079,0.7378,0.0463,-0.4339,0.5714,0.4629,0.5205,34.787,5.0735,40.77
0.8235,0.1988,-0.1435,-0.0779,0.7186,0.0474,-0.4347,0.5724,0.4623,0.5193,34.787,5.0735,40.77
0.666,0.221,-0.1239,-0.0694,0.7037,0.0463,-0.4355,0.5734,0.4616,0.5181,34.787,5.0735,40.77
0.4643,0.2509,-0.1379,-0.0588,0.6984,0.0463,-0.4363,0.5743,0.461,0.517,32.692,5.0735,42.1295
0.2304,0.2935,-0.0378,-0.0524,0.7047,0.0453,-0.4371,0.5753,0.4604,0.5158,32.692,5.0735,42.1295
0.0301,0.2983,0.0294,-0.0417,0.7197,0.0421,-0.4379,0.5762,0.4597,0.5146,32.692,5.0735,42.1295
-0.081,0.3102,0.0709,-0.03,0.742,0.041,-0.4386,0.5772,0.4591,0.5135,32.692,5.0735,42.1295
-0.0195,0.3222,0.0838,-0.0204,0.7623,0.0357,-0.4394,0.5782,0.4584,0.5123,34.787,4.3747,42.1295
0.1064,0.2668,0.0768,-0.013,0.7751,0.0282,-0.4402,0.5792,0.4577,0.5111,34.787,4.3747,42.1295
0.3449,0.2487,0.0668,-0.0066,0.7793,0.0218,-0.441,0.5803,0.4569,0.5099,34.787,4.3747,42.1295
0.4962,0.2028,0.0186,-0.0023,0.7665,0.0144,-0.4418,0.5813,0.4561,0.5088,34.787,4.3747,42.1295
0.5673,0.1912,0.07,0.0009,0.7452,0.0122,-0.4426,0.5824,0.4552,0.5076,32.692,4.3747,42.8101
0.5756,0.1086,0.084,0.0052,0.7314,0.0144,-0.4435,0.5833,0.4545,0.5065,32.692,4.3747,42.8101
0.5856,0.1041,0.0423,0.0062,0.7207,0.0208,-0.4443,0.5843,0.4537,0.5054,32.692,4.3747,42.8101
