Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
-0.2435,0.0342,0.1439,-0.0406,0.7122,0.0506,-0.3802,0.5499,0.4754,0.5718,38.2782,7.8674,35.3333
-0.3011,0.0231,0.191,-0.0406,0.7303,0.0549,-0.3811,0.5509,0.4749,0.5708,38.2782,7.8674,35.3333
-0.2388,0.0076,0.2753,-0.0364,0.7537,0.0644,-0.3819,0.552,0.4743,0.5697,37.5809,6.4697,34.6527
-0.1405,0.0402,0.2731,-0.0311,0.7708,0.0698,-0.3828,0.553,0.4738,0.5685,37.5809,6.4697,34.6527
0.0058,0.0511,0.2821,-0.0321,0.7782,0.0666,-0.3837,0.5541,0.4733,0.5673,37.5809,6.4697,34.6527
0.1929,0.0749,0.2545,-0.0279,0.7804,0.0613,-0.3845,0.5552,0.4727,0.5661,37.5809,6.4697,34.6527
0.3555,0.0523,0.2161,-0.0236,0.7761,0.0538,-0.3854,0.5563,0.4721,0.565,38.2782,8.5663,38.0524
0.4197,0.0912,0.1918,-0.0236,0.7644,0.0453,-0.3862,0.5574,0.4714,0.5638,38.2782,8.5663,38.0524
0.3933,0.0687,0.1945,-0.0225,0.7569,0.0378,-0.387,0.5585,0.4708,0.5627,38.2782,8.5663,38.0524
0.3004,0.0461,0.1689,-0.0193,0.7527,0.0346,-0.3878,0.5596,0.4702,0.5616,38.2782,8.5663,38.0524
0.1732,0.0431,0.1168,-0.0151,0.7516,0.0325,-0.3887,0.5607,0.4695,0.5605,37.5809,9.2636,37.3718
-0.0389,0.0764,0.1316,-0.0098,0.7612,0.0336,-0.3894,0.5618,0.4687,0.5595,37.5809,9.2636,37.3718
-0.1712,0.0219,0.2138,-0.0055,0.7836,0.0336,-0.3902,0.5629,0.468,0.5584,37.5809,9.2636,37.3718
-0.2327,0.0075,0.2675,-0.0044,0.8091,0.0357,-0.3911,0.564,0.4673,0.5573,37.5809,9.2636,37.3718
-0.1429,0.0011,0.2219,-0.0044,0.8315,0.0368,-0.392,0.5651,0.4666,0.5561,37.5809,7.8674,39.4104
-0.0143,-0.028,0.1887,-0.0076,0.8411,0.0336,-0.3929,0.5663,0.4659,0.5549,37.5809,7.8674,39.4104
0.0364,-0.0277,0.2099,-0.0119,0.8432,0.0304,-0.3938,0.5675,0.4651,0.5536,37.5809,7.8674,39.4104
0.0617,-0.0631,0.2585,-0.0161,0.8496,0.0293,-0.3948,0.5686,0.4644,0.5524,37.5809,7.8674,39.4104
0.0903,-0.0798,0.2835,-0.0193,0.8571,0.0304,-0.3957,0.5698,0.4636,0.5512,36.882,6.4697,39.4104
0.1591,-0.1396,0.2953,-0.0204,0.8656,0.0336,-0.3968,0.5709,0.463,0.5498,36.882,6.4697,39.4104
0.2689,-0.1402,0.2949,-0.0247,0.8656,0.0346,-0.3978,0.572,0.4622,0.5485,36.882,6.4697,39.4104
0.4264,-0.1431,0.2254,-0.0289,0.856,0.0368,-0.3988,0.5731,0.4615,0.5472,36.882,6.4697,39.4104
0.5174,-0.134,0.2218,-0.0353,0.8454,0.0389,-0.3998,0.5743,0.4607,0.546,35.4858,7.1686,40.77
0.5698,-0.1442,0.2327,-0.0417,0.8326,0.0399,-0.4009,0.5754,0.4601,0.5446,35.4858,7.1686,40.77
0.5886,-0.0953,0.1921,-0.0428,0.8166,0.041,-0.4018,0.5764,0.4594,0.5434,35.4858,7.1686,40.77
0.5256,-0.1131,0.1996,-0.0449,0.807,0.0399,-0.4028,0.5775,0.4587,0.5421,35.4858,7.1686,40.77
0.4552,-0.0881,0.1307,-0.0481,0.8038,0.0378,-0.4037,0.5786,0.458,0.5408,35.4858,6.4697,41.4505
0.3182,-0.0971,0.1319,-0.0492,0.807,0.0368,-0.4048,0.5795,0.4574,0.5395,35.4858,6.4697,41.4505
0.2596,-0.0909,0.1391,-0.0513,0.8123,0.0314,-0.4057,0.5806,0.4567,0.5382,35.4858,6.4697,41.4505
0.3261,-0.1356,0.12,-0.0534,0.8241,0.0282,-0.4067,0.5816,0.456,0.537,35.4858,6.4697,41.4505
0.4717,-0.1542,0.0575,-0.0577,0.8315,0.0218,-0.4077,0.5827,0.4553,0.5357,33.3893,6.4697,39.4104
0.5502,-0.1505,0.0312,-0.0705,0.8251,0.0144,-0.4088,0.5837,0.4546,0.5343,33.3893,6.4697,39.4104
0.5448,-0.1404,-0.0068,-0.0822,0.8113,0.0037,-0.4098,0.5847,0.4539,0.533,33.3893,6.4697,39.4104
0.5268,-0.1686,0.0298,-0.0939,0.8006,-0.0059,-0.4108,0.5857,0.4532,0.5318,33.3893,6.4697,39.4104
0.4983,-0.1797,0.0423,-0.1046,0.7921,-0.0133,-0.4119,0.5867,0.4525,0.5305,34.787,8.5663,40.77
0.5265,-0.1571,0.0088,-0.1142,0.7878,-0.0186,-0.4128,0.5877,0.4517,0.5293,34.787,8.5663,40.77
0.5619,-0.1564,-0.0317,-0.1227,0.7836,-0.024,-0.4139,0.5886,0.451,0.5281,34.787,8.5663,40.77
0.5982,-0.1502,-0.0503,-0.1323,0.7729,-0.0282,-0.415,0.5894,0.4503,0.5268,34.787,8.5663,40.77
0.5774,-0.0919,-0.0253,-0.1408,0.7623,-0.0325,-0.4162,0.5903,0.4497,0.5256,33.3893,7.1686,43.4891
0.5792,-0.134,0.0116,-0.1482,0.7516,-0.0357,-0.4173,0.5911,0.4491,0.5243,33.3893,7.1686,43.4891
0.5814,-0.0683,0.0092,-0.1493,0.742,-0.0336,-0.4184,0.5918,0.4484,0.523,33.3893,7.1686,43.4891
0.5973,-0.0795,-0.0318,-0.1557,0.7356,-0.0357,-0.4195,0.5926,0.4478,0.5218,33.3893,7.1686,43.4891
0.4965,0.0125,-0.0396,-0.16,0.726,-0.0368,-0.4206,0.5934,0.4472,0.5206,31.9931,8.5663,44.1696
0.3825,-0.0531,0.0396,-0.1642,0.7122,-0.0346,-0.4216,0.5942,0.4466,0.5194,31.9931,8.5663,44.1696
0.3338,-0.016,0.0877,-0.1642,0.7079,-0.0336,-0.4226,0.5949,0.446,0.5182,31.9931,8.5663,44.1696
0.3051,0.0076,0.1189,-0.1653,0.7143,-0.0293,-0.4237,0.5956,0.4455,0.517,31.9931,8.5663,44.1696
0.3616,-0.0018,0.1343,-0.161,0.7186,-0.0272,-0.4247,0.5963,0.4449,0.5158,32.692,7.8674,42.1295
0.3624,0.0241,0.0797,-0.16,0.7165,-0.0282,-0.4257,0.5971,0.4443,0.5147,32.692,7.8674,42.1295
0.3863,0.0535,0.1133,-0.161,0.7069,-0.0304,-0.4267,0.5978,0.4437,0.5135,32.692,7.8674,42.1295
0.4181,0.0393,0.1076,-0.161,0.7005,-0.0304,-0.4277,0.5985,0.4432,0.5123,32.692,7.8674,42.1295
0.451,0.0485,0.1213,-0.1632,0.693,-0.0346,-0.4288,0.5992,0.4426,0.5111,31.9931,7.8674,42.1295
0.5185,0.0556,0.1571,-0.1621,0.6866,-0.0346,-0.4296,0.6,0.442,0.51,31.9931,7.8674,42.1295
0.5586,0.0813,0.1385,-0.1621,0.676,-0.0378,-0.4306,0.6006,0.4415,0.5088,31.9931,7.8674,42.1295
0.5839,0.0941,0.1038,-0.16,0.6653,-0.0378,-0.4316,0.6013,0.4409,0.5077,31.9931,7.8674,42.1295
0.5542,0.111,0.1257,-0.1568,0.6536,-0.0378,-0.4326,0.6019,0.4404,0.5065,30.5954,7.1686,44.1696
0.549,0.1577,0.1442,-0.1514,0.6408,-0.0389,-0.4335,0.6026,0.4399,0.5055,30.5954,7.1686,44.1696
0.5325,0.1121,0.0888,-0.1493,0.6291,-0.0346,-0.4344,0.6032,0.4394,0.5044,30.5954,7.1686,44.1696
0.4604,0.1679,0.0906,-0.1418,0.6195,-0.0282,-0.4353,0.6038,0.4389,0.5033,30.5954,7.1686,44.1696
0.368,0.1681,0.1254,-0.1344,0.6131,-0.025,-0.4362,0.6044,0.4384,0.5022,31.2943,7.8674,44.1696
0.2845,0.1609,0.11,-0.1259,0.6121,-0.0208,-0.4369,0.6051,0.4378,0.5013,31.2943,7.8674,44.1696
0.2356,0.1977,0.2103,-0.1142,0.6195,-0.0144,-0.4378,0.6058,0.4373,0.5002,31.2943,7.8674,44.1696
0.2325,0.1755,0.2227,-0.1046,0.6227,-0.0069,-0.4386,0.6064,0.4368,0.4992,31.2943,7.8674,44.1696
0.2435,0.2275,0.1966,-0.095,0.6238,-0.0027,-0.4393,0.6071,0.4363,0.4981,29.8981,7.1686,45.5276
0.2287,0.2285,0.2415,-0.0875,0.6216,0.0016,-0.4401,0.6078,0.4357,0.4971,29.8981,7.1686,45.5276
0.2186,0.2155,0.2523,-0.0779,0.6238,0.0016,-0.4408,0.6085,0.4352,0.4961,29.8981,7.1686,45.5276
0.2274,0.2329,0.3097,-0.0683,0.6216,0.0027,-0.4415,0.6092,0.4346,0.495,29.8981,7.1686,45.5276
0.2794,0.2632,0.2909,-0.0577,0.6249,0.0027,-0.4422,0.6099,0.4341,0.494,27.803,8.5663,46.2082
0.3361,0.2529,0.2262,-0.046,0.6185,0.0027,-0.4428,0.6107,0.4334,0.4931,27.803,8.5663,46.2082
0.3156,0.2765,0.2005,-0.0353,0.6099,0.0016,-0.4434,0.6115,0.4328,0.4921,27.803,8.5663,46.2082
0.1572,0.2356,0.2535,-0.0257,0.6078,0.0027,-0.4441,0.6122,0.4322,0.4911,27.803,8.5663,46.2082
0.0109,0.2258,0.3276,-0.013,0.6195,0.0048,-0.4447,0.6129,0.4316,0.4902,29.8981,6.4697,44.8486
-0.0574,0.2148,0.3432,0.0009,0.6355,0.008,-0.4453,0.6137,0.4309,0.4892,29.8981,6.4697,44.8486
-0.1135,0.1863,0.2609,0.0083,0.6536,0.0133,-0.4459,0.6145,0.4303,0.4883,29.8981,6.4697,44.8486
-0.1517,0.1425,0.2596,0.0105,0.6653,0.0197,-0.4466,0.6153,0.4296,0.4873,29.8981,6.4697,44.8486
-0.1827,0.0896,0.3351,0.019,0.6813,0.024,-0.4472,0.6161,0.4289,0.4862,29.1992,5.7724,45.5276
-0.1947,0.0961,0.3733,0.0254,0.7026,0.0293,-0.4479,0.617,0.4282,0.4852,29.1992,5.7724,45.5276
-0.173,0.1123,0.3718,0.0286,0.7175,0.0325,-0.4486,0.6178,0.4274,0.4841,29.1992,5.7724,45.5276
-0.0734,0.065,0.3363,0.0307,0.7303,0.0314,-0.4492,0.6188,0.4266,0.483,29.1992,5.7724,45.5276
-0.0251,0.0449,0.3432,0.0307,0.7303,0.0314,-0.4499,0.6197,0.4258,0.4819,27.803,7.1686,46.2082
0.023,0.0193,0.3767,0.0361,0.741,0.0272,-0.4505,0.6207,0.425,0.4808,27.803,7.1686,46.2082
0.0888,0.0599,0.361,0.0382,0.7452,0.0229,-0.4512,0.6216,0.4242,0.4797,27.803,7.1686,46.2082
0.1318,0.0478,0.3526,0.0382,0.7452,0.0176,-0.4519,0.6226,0.4233,0.4786,27.803,7.1686,46.2082
0.1987,0.0265,0.3126,0.0403,0.7452,0.0133,-0.4526,0.6235,0.4225,0.4775,25.7065,7.8674,46.8872
0.1975,0.0559,0.305,0.0414,0.7431,0.0037,-0.4532,0.6245,0.4215,0.4764,25.7065,7.8674,46.8872
0.1909,0.0362,0.3181,0.0446,0.7431,-0.0016,-0.4539,0.6254,0.4206,0.4753,25.7065,7.8674,46.8872
0.2241,0.0027,0.3075,0.0478,0.7431,-0.008,-0.4546,0.6263,0.4197,0.4742,25.7065,7.8674,46.8872
0.2647,-0.0339,0.2955,0.0478,0.7388,-0.0112,-0.4553,0.6272,0.4188,0.4731,28.5004,6.4697,46.8872
0.3387,-0.0342,0.2969,0.052,0.7378,-0.0154,-0.456,0.6282,0.4179,0.4721,28.5004,6.4697,46.8872
0.4322,-0.0764,0.2688,0.051,0.726,-0.0208,-0.4567,0.6291,0.4169,0.471,28.5004,6.4697,46.8872
0.5266,-0.1366,0.2703,0.0478,0.709,-0.0208,-0.4575,0.6299,0.416,0.4699,28.5004,6.4697,46.8872
0.5757,-0.157,0.2817,0.0456,0.6962,-0.0208,-0.4582,0.6308,0.4151,0.4689,25.7065,7.1686,46.8872
0.6681,-0.1598,0.1767,0.0424,0.6802,-0.0208,-0.4589,0.6316,0.4142,0.4679,25.7065,7.1686,46.8872
0.6273,-0.2084,0.1612,0.0361,0.6589,-0.024,-0.4596,0.6324,0.4133,0.4669,25.7065,7.1686,46.8872
0.5574,-0.2182,0.1167,0.0339,0.6398,-0.0218,-0.4603,0.6332,0.4124,0.4659,25.7065,7.1686,46.8872
0.4683,-0.222,0.1393,0.0318,0.6323,-0.0176,-0.4609,0.634,0.4116,0.465,25.0092,7.1686,46.2082
0.414,-0.1976,0.1111,0.0275,0.6312,-0.0144,-0.4615,0.6347,0.4107,0.4641,25.0092,7.1686,46.2082
0.4618,-0.2341,0.13,0.0233,0.627,-0.0112,-0.4622,0.6355,0.4099,0.4631,25.0092,7.1686,46.2082
0.5538,-0.22,0.0685,0.0158,0.6142,-0.0069,-0.4629,0.6362,0.4092,0.4622,25.0092,7.1686,46.2082
0.6354,-0.244,0.0149,0.0073,0.595,-0.0005,-0.4635,0.6369,0.4084,0.4612,24.3103,7.8674,47.5677
0.6127,-0.2452,-0.0134,-0.0012,0.579,0.0027,-0.464,0.6377,0.4076,0.4603,24.3103,7.8674,47.5677
0.586,-0.212,0.0264,-0.0044,0.5695,0.0069,-0.4647,0.6383,0.4069,0.4594,24.3103,7.8674,47.5677
0.5405,-0.2037,-0.013,-0.0098,0.5609,0.0112,-0.4653,0.639,0.4062,0.4585,24.3103,7.8674,47.5677
0.5925,-0.1861,0.0453,-0.013,0.5524,0.0144,-0.4659,0.6397,0.4056,0.4575,24.3103,6.4697,47.5677
0.6635,-0.1883,-0.006,-0.014,0.5407,0.0154,-0.4664,0.6403,0.405,0.4566,24.3103,6.4697,47.5677
0.7306,-0.1498,0.0069,-0.0183,0.5237,0.0133,-0.467,0.6409,0.4043,0.4557,24.3103,6.4697,47.5677
0.7813,-0.1352,-0.0123,-0.0236,0.5045,0.008,-0.4676,0.6415,0.4037,0.4548,24.3103,6.4697,47.5677
0.8052,-0.0996,-0.0315,-0.0279,0.4874,0.0037,-0.4681,0.6421,0.4032,0.4539,23.6115,7.1686,47.5677
0.7892,-0.1146,-0.0515,-0.03,0.4672,0.0005,-0.4686,0.6427,0.4026,0.4531,23.6115,7.1686,47.5677
0.7557,-0.0606,-0.0735,-0.0353,0.4512,-0.0027,-0.4691,0.6432,0.4021,0.4523,23.6115,7.1686,47.5677
0.6743,-0.0628,-0.0871,-0.0375,0.4384,-0.0059,-0.4696,0.6437,0.4015,0.4515,23.6115,7.1686,47.5677
0.5437,-0.083,-0.0866,-0.0385,0.4256,-0.008,-0.4701,0.6442,0.4011,0.4508,22.9126,7.8674,47.5677
0.4608,-0.1224,-0.1151,-0.0417,0.4182,-0.008,-0.4704,0.6448,0.4005,0.4501,22.9126,7.8674,47.5677
0.4094,-0.0783,-0.1229,-0.046,0.4161,-0.0101,-0.4709,0.6452,0.4,0.4494,22.9126,7.8674,47.5677
0.3886,-0.0939,-0.1732,-0.0492,0.415,-0.0091,-0.4714,0.6456,0.3996,0.4486,22.9126,7.8674,47.5677
0.4085,-0.0412,-0.1687,-0.0513,0.4086,-0.0133,-0.4719,0.646,0.3991,0.4479,22.2153,8.5663,48.2468
0.3491,-0.0554,-0.1691,-0.0566,0.4043,-0.0176,-0.4722,0.6466,0.3985,0.4473,22.2153,8.5663,48.2468
0.2822,-0.0497,-0.1372,-0.0588,0.4075,-0.0208,-0.4727,0.647,0.3981,0.4466,22.2153,8.5663,48.2468
0.2202,-0.0484,-0.1136,-0.0577,0.4129,-0.0229,-0.4733,0.6474,0.3977,0.4458,22.2153,8.5663,48.2468
0.2236,-0.0153,-0.0642,-0.0577,0.4129,-0.0229,-0.4738,0.6478,0.3972,0.4451,20.8176,5.0735,48.9273
0.2661,-0.0522,-0.1325,-0.062,0.4193,-0.0197,-0.4745,0.648,0.3969,0.4443,20.8176,5.0735,48.9273
0.2197,-0.056,-0.0949,-0.0673,0.4203,-0.0208,-0.475,0.6484,0.3965,0.4435,20.8176,5.0735,48.9273
0.2534,-0.0527,-0.0511,-0.0673,0.4171,-0.0186,-0.4756,0.6488,0.3961,0.4427,20.8176,5.0735,48.9273
0.218,-0.0501,0.0071,-0.0705,0.4203,-0.0154,-0.4761,0.6492,0.3956,0.442,21.5164,5.0735,50.2869
0.1976,-0.0514,0.0048,-0.0726,0.4203,-0.0122,-0.4768,0.6495,0.3953,0.4411,21.5164,5.0735,50.2869
0.1801,-0.0533,-0.0019,-0.0726,0.4224,-0.0122,-0.4773,0.6498,0.3949,0.4404,21.5164,5.0735,50.2869
0.208,0.0185,0.0202,-0.0726,0.4224,-0.0122,-0.4778,0.6502,0.3945,0.4396,21.5164,5.0735,50.2869
0.2348,0.0063,0.0953,-0.0726,0.4224,-0.0122,-0.4778,0.6502,0.3945,0.4396,21.5164,5.0735,50.2869
0.2523,-0.0019,0.0812,-0.0779,0.4278,-0.0165,-0.4793,0.6515,0.3932,0.4373,21.5164,7.8674,50.2869
0.3145,0.0194,0.111,-0.0779,0.4278,-0.0165,-0.4793,0.6515,0.3932,0.4373,21.5164,7.8674,50.2869
0.3516,0.0348,0.0903,-0.079,0.4235,-0.0229,-0.4798,0.6518,0.3928,0.4366,21.5164,7.8674,50.2869
0.3949,0.0208,0.0871,-0.0769,0.4182,-0.0293,-0.4804,0.6522,0.3924,0.4358,22.2153,7.1686,50.2869
0.3674,0.0424,0.124,-0.0779,0.415,-0.0357,-0.4808,0.6526,0.3919,0.4351,22.2153,7.1686,50.2869
0.3308,0.0153,0.1485,-0.0779,0.4054,-0.0538,-0.4814,0.6529,0.3915,0.4344,22.2153,7.1686,50.2869
0.2684,0.0153,0.1188,-0.0769,0.4011,-0.0591,-0.4819,0.6532,0.3911,0.4337,22.2153,7.1686,50.2869
0.1617,-0.0194,0.0999,-0.0779,0.4022,-0.0634,-0.4825,0.6535,0.3907,0.433,20.8176,7.8674,50.9659
0.0692,-0.0657,0.094,-0.0801,0.4065,-0.0613,-0.4829,0.6539,0.3902,0.4324,20.8176,7.8674,50.9659
0.0215,-0.0867,0.1639,-0.0833,0.4171,-0.0602,-0.4835,0.6542,0.3897,0.4317,20.8176,7.8674,50.9659
0.0433,-0.0648,0.1654,-0.0875,0.4193,-0.0591,-0.4841,0.6545,0.3893,0.431,20.8176,7.8674,50.9659
0.068,-0.0554,0.1619,-0.0875,0.4193,-0.0591,-0.4847,0.6547,0.3889,0.4302,20.8176,7.8674,50.9659
0.0239,-0.0705,0.1425,-0.096,0.4235,-0.0517,-0.4852,0.6551,0.3884,0.4296,21.5164,7.8674,50.9659
0.0306,-0.0871,0.1826,-0.096,0.4235,-0.0517,-0.4858,0.6554,0.3879,0.4289,21.5164,7.8674,50.9659
0.1276,-0.0848,0.1688,-0.096,0.4224,-0.0442,-0.4864,0.6557,0.3876,0.4281,21.5164,7.8674,50.9659
0.1553,-0.043,0.1381,-0.1014,0.4235,-0.0357,-0.487,0.656,0.3872,0.4273,20.8176,7.1686,50.2869
0.1224,-0.0112,0.1148,-0.1003,0.4161,-0.0186,-0.4874,0.6564,0.3867,0.4266,20.8176,7.1686,50.2869
0.0971,0.0403,0.142,-0.1014,0.4107,-0.0091,-0.488,0.6567,0.3864,0.4258,20.8176,7.1686,50.2869
0.0437,0.0722,0.2447,-0.1014,0.4107,-0.0091,-0.4885,0.6571,0.386,0.425,20.8176,7.1686,50.2869
0.1132,0.1137,0.2461,-0.1014,0.4107,-0.0005,-0.489,0.6574,0.3857,0.4242,20.8176,7.1686,50.2869
0.2437,0.1347,0.2556,-0.0886,0.4182,0.0122,-0.4893,0.6579,0.3853,0.4235,20.8176,7.1686,50.2869
0.3035,0.1285,0.2233,-0.0769,0.4054,0.0122,-0.4897,0.6583,0.3849,0.4227,20.8176,7.1686,50.2869
0.3398,0.141,0.2165,-0.0769,0.4054,0.0122,-0.4902,0.6586,0.3846,0.4219,20.8176,7.1686,50.2869
0.3178,0.1571,0.213,-0.063,0.3905,0.0133,-0.4906,0.659,0.3842,0.4212,20.1202,5.7724,51.6449
0.2966,0.1572,0.2521,-0.063,0.3905,0.0133,-0.491,0.6594,0.3839,0.4204,20.1202,5.7724,51.6449
0.2139,0.1236,0.2338,-0.0502,0.3798,0.0197,-0.4914,0.6597,0.3836,0.4197,20.1202,5.7724,51.6449
0.1863,0.1555,0.2642,-0.0417,0.3809,0.0218,-0.4918,0.6601,0.3832,0.419,20.1202,5.7724,51.6449
0.151,0.1792,0.2571,-0.0343,0.382,0.024,-0.4921,0.6605,0.3829,0.4183,18.7225,7.1686,48.9273
0.106,0.2226,0.2704,-0.0268,0.3862,0.0261,-0.4922,0.661,0.3824,0.4177,18.7225,7.1686,48.9273
0.056,0.1907,0.2812,-0.0193,0.3916,0.025,-0.4924,0.6615,0.3821,0.417,18.7225,7.1686,48.9273
0.0275,0.1853,0.3133,-0.0119,0.399,0.024,-0.4927,0.6619,0.3818,0.4164,18.7225,7.1686,48.9273
0.0349,0.1741,0.2938,-0.0023,0.4043,0.0218,-0.4929,0.6623,0.3814,0.4157,19.4214,6.4697,50.2869
0.0862,0.1698,0.2733,-0.0023,0.4043,0.0218,-0.4934,0.6633,0.3806,0.4144,19.4214,6.4697,50.2869
0.094,0.1608,0.28,0.0052,0.4097,0.0197,-0.4934,0.6633,0.3806,0.4144,19.4214,6.4697,50.2869
0.113,0.1401,0.2445,0.0147,0.4118,0.0186,-0.4936,0.6638,0.3801,0.4138,19.4214,6.4697,50.2869
0.1146,0.0969,0.2387,0.0211,0.4097,0.0186,-0.4939,0.6642,0.3797,0.4131,19.4214,7.1686,51.6449
0.1418,0.0685,0.2209,0.0211,0.4097,0.0186,-0.494,0.6648,0.3791,0.4126,19.4214,7.1686,51.6449
0.0986,0.0694,0.2579,0.0254,0.4097,0.0229,-0.4943,0.6653,0.3787,0.4119,19.4214,7.1686,51.6449
0.1465,0.044,0.235,0.0254,0.4097,0.0229,-0.4946,0.6657,0.3782,0.4113,19.4214,7.1686,51.6449
0.1551,0.0338,0.1681,0.0275,0.4086,0.0282,-0.4949,0.6662,0.3777,0.4106,20.1202,7.8674,50.2869
0.175,0.0206,0.1838,0.0307,0.4011,0.0357,-0.4949,0.6669,0.3771,0.4101,20.1202,7.8674,50.2869
0.1827,0.0549,0.1578,0.0361,0.4001,0.0399,-0.4951,0.6673,0.3766,0.4095,20.1202,7.8674,50.2869
0.1781,0.0654,0.1828,0.0361,0.4001,0.0399,-0.4954,0.6678,0.3761,0.4088,20.1202,7.8674,50.2869
0.1703,0.0833,0.1897,0.0424,0.3947,0.0399,-0.4957,0.6683,0.3756,0.4082,17.3264,6.4697,51.6449
0.1828,0.0557,0.1726,0.0446,0.3926,0.0431,-0.4959,0.6689,0.375,0.4075,17.3264,6.4697,51.6449
0.2049,0.0843,0.173,0.0478,0.3884,0.0431,-0.4961,0.6694,0.3745,0.4069,17.3264,6.4697,51.6449
0.1958,0.0852,0.1999,0.0478,0.3884,0.0431,-0.4963,0.6699,0.374,0.4063,17.3264,6.4697,51.6449
0.2068,0.0529,0.1519,0.0552,0.383,0.0399,-0.4966,0.6704,0.3735,0.4056,16.6275,6.4697,50.2869
0.2024,0.02,0.1517,0.0552,0.383,0.0399,-0.4967,0.6709,0.3729,0.405,16.6275,6.4697,50.2869
0.1871,0.0014,0.1314,0.0584,0.3777,0.0378,-0.497,0.6714,0.3724,0.4044,16.6275,6.4697,50.2869
0.2162,-0.0154,0.1487,0.0563,0.3756,0.0389,-0.4972,0.6719,0.3719,0.4038,16.6275,6.4697,50.2869
0.1929,-0.0182,0.1598,0.0531,0.3745,0.0389,-0.4974,0.6724,0.3714,0.4032,15.2298,5.0735,51.6449
0.1923,0.0044,0.1126,0.0531,0.3756,0.0399,-0.4978,0.6727,0.3709,0.4026,15.2298,5.0735,51.6449
0.1981,-0.0254,0.1377,0.0531,0.3766,0.0399,-0.498,0.6732,0.3704,0.402,15.2298,5.0735,51.6449
0.2382,-0.0036,0.1196,0.0488,0.3734,0.0368,-0.4985,0.6742,0.3694,0.4008,15.2298,5.0735,51.6449
0.2381,0.0044,0.1227,0.0488,0.3734,0.0368,-0.4985,0.6742,0.3694,0.4008,16.6275,7.1686,51.6449
0.2147,-0.0171,0.1128,0.0467,0.3703,0.0346,-0.4986,0.6747,0.3688,0.4002,16.6275,7.1686,51.6449
0.2039,0.0072,0.1354,0.0478,0.3703,0.0314,-0.4988,0.6752,0.3683,0.3996,16.6275,7.1686,51.6449
0.2335,-0.0108,0.1525,0.0467,0.3681,0.0293,-0.4991,0.6756,0.3678,0.399,16.6275,7.1686,51.6449
0.2815,-0.0195,0.1221,0.0435,0.3649,0.0293,-0.4993,0.6761,0.3673,0.3984,15.2298,7.1686,52.3254
0.3865,-0.0358,0.0904,0.0435,0.3649,0.0293,-0.4995,0.6766,0.3667,0.3979,15.2298,7.1686,52.3254
0.4049,-0.0388,0.1003,0.0361,0.35,0.025,-0.4997,0.677,0.3662,0.3973,15.2298,7.1686,52.3254
0.4241,-0.0358,0.0594,0.0361,0.35,0.025,-0.4999,0.6774,0.3657,0.3967,15.2298,7.1686,52.3254
0.3788,-0.0473,0.0806,0.0307,0.3394,0.0229,-0.5002,0.6778,0.3653,0.3961,16.6275,6.4697,50.9659
0.3721,-0.0285,0.0667,0.0265,0.3308,0.024,-0.5004,0.6783,0.3648,0.3956,16.6275,6.4697,50.9659
0.3022,-0.0074,0.0712,0.0265,0.3223,0.0218,-0.5006,0.6787,0.3644,0.3951,16.6275,6.4697,50.9659
0.2648,-0.0293,0.0995,0.0254,0.3117,0.0208,-0.5008,0.679,0.3639,0.3945,16.6275,6.4697,50.9659
0.2619,-0.0099,0.1177,0.0254,0.3117,0.0208,-0.501,0.6794,0.3635,0.394,15.9286,5.7724,52.3254
0.2654,-0.0122,0.1116,0.0211,0.301,0.0154,-0.5013,0.6797,0.3631,0.3935,15.9286,5.7724,52.3254
0.2881,-0.0136,0.1089,0.0211,0.301,0.0154,-0.5015,0.68,0.3627,0.393,15.9286,5.7724,52.3254
0.3278,-0.0062,0.0907,0.019,0.2914,0.0122,-0.5018,0.6804,0.3623,0.3925,15.9286,5.7724,52.3254
0.3065,-0.041,0.0736,0.019,0.2914,0.0122,-0.502,0.6807,0.3619,0.392,15.9286,5.7724,51.6449
0.2527,-0.0761,0.0672,0.0169,0.2829,0.0112,-0.5022,0.681,0.3616,0.3915,15.9286,5.7724,51.6449
0.2808,-0.0862,0.0609,0.0147,0.2786,0.0122,-0.5027,0.6816,0.3608,0.3905,15.9286,5.7724,51.6449
0.2834,-0.1254,0.0056,0.0083,0.2754,0.0144,-0.5027,0.6816,0.3608,0.3905,15.9286,5.7724,51.6449
0.2753,-0.0838,0.0256,0.0094,0.2701,0.0165,-0.5029,0.6819,0.3605,0.3901,15.2298,7.1686,50.9659
0.3047,-0.0921,0.0241,0.0052,0.2627,0.0197,-0.503,0.6823,0.3601,0.3897,15.2298,7.1686,50.9659
0.3027,-0.0769,0.0014,-0.0044,0.2488,0.0272,-0.5032,0.6826,0.3598,0.3892,15.2298,7.1686,50.9659
0.2368,-0.0719,-0.003,-0.0055,0.2424,0.0293,-0.5034,0.6828,0.3595,0.3887,15.2298,7.1686,50.9659
0.2209,-0.0362,0.0329,-0.0087,0.2382,0.0304,-0.5035,0.6831,0.3592,0.3883,15.2298,6.4697,51.6449
0.2369,-0.0358,0.0407,-0.0087,0.2392,0.0261,-0.5037,0.6834,0.3589,0.3879,15.2298,6.4697,51.6449
