Timestamp,Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
170148221,0.0023,0.0007,0.048,0.003,-0.0047,0.0059,-0.232,0.3804,0.5669,0.6929,50.1526,6.4697,6.1066
170148226,-0.026,0.0019,0.0634,0.0041,-0.0047,0.0027,-0.232,0.3804,0.5669,0.6929,50.8514,5.7724,8.1451
170148231,-0.0025,0.0049,0.0743,0.0041,-0.0037,0.0027,-0.232,0.3804,0.5669,0.6929,50.8514,5.7724,8.1451
170148236,0.012,0.0097,0.0911,0.003,-0.0026,0.0037,-0.2319,0.3804,0.5669,0.6929,50.8514,5.7724,8.1451
170148241,-0.014,-0.0057,0.1027,0.0041,-0.0026,-0.0005,-0.2319,0.3804,0.567,0.6929,50.8514,5.7724,8.1451
170148246,-0.0385,-0.0024,0.0624,0.0041,0.0006,-0.0027,-0.2319,0.3803,0.567,0.6929,50.8514,5.7724,5.426
170148251,-0.0567,0.0029,0.0565,0.0041,0.0049,-0.0016,-0.2318,0.3804,0.5669,0.693,50.8514,5.7724,5.426
170148256,-0.0472,-0.0144,0.0904,0.0041,0.007,-0.0005,-0.2318,0.3804,0.5669,0.693,50.8514,5.7724,5.426
170148261,-0.08,-0.0128,0.077,0.0041,0.0081,-0.0027,-0.2318,0.3804,0.5669,0.693,50.8514,5.7724,5.426
170148266,-0.0627,0.0113,0.0711,0.002,0.0113,-0.0016,-0.2319,0.3804,0.5669,0.693,50.1526,5.7724,8.1451
170148271,-0.0959,-0.0043,0.0361,0.0041,0.0134,-0.0016,-0.2319,0.3804,0.5669,0.6929,50.1526,5.7724,8.1451
170148276,-0.1037,-0.0075,0.0704,0.003,0.0176,-0.0016,-0.2319,0.3804,0.5669,0.6929,50.1526,5.7724,8.1451
170148281,-0.1063,0.001,0.0834,0.002,0.0219,0.0005,-0.2319,0.3805,0.5668,0.6929,50.1526,5.7724,8.1451
170148286,-0.0747,-0.029,0.0544,0.0009,0.0251,-0.0005,-0.232,0.3805,0.5668,0.6929,50.1526,5.7724,6.7856
170148291,-0.0715,0.0003,0.076,0.0009,0.0251,0.0005,-0.232,0.3806,0.5668,0.6929,50.1526,5.7724,6.7856
170148296,-0.095,-0.0143,0.0397,-0.0002,0.0262,0.0016,-0.232,0.3806,0.5667,0.6929,50.1526,5.7724,6.7856
170148301,-0.0916,-0.0237,0.0616,-0.0012,0.0294,0.0016,-0.232,0.3807,0.5667,0.6929,50.1526,5.7724,6.7856
170148306,-0.045,0.0055,0.0125,-0.0012,0.0326,0.0027,-0.2321,0.3807,0.5667,0.6929,50.1526,6.4697,7.4661
170148311,-0.0282,0.0047,0.0708,-0.0002,0.0336,0.0037,-0.2321,0.3808,0.5665,0.693,50.1526,6.4697,7.4661
170148316,-0.0314,-0.0312,0.0529,0.0009,0.0336,0.0059,-0.2321,0.3809,0.5665,0.6929,50.1526,6.4697,7.4661
170148321,-0.0277,-0.0494,0.0729,0.002,0.0347,0.0069,-0.2321,0.3809,0.5665,0.6929,50.1526,6.4697,7.4661
170148326,-0.0422,-0.0444,0.033,-0.0012,0.0347,0.0048,-0.2322,0.381,0.5664,0.6929,48.7549,6.4697,7.4661
170148331,-0.0111,0.006,0.024,-0.0002,0.0347,0.0037,-0.2322,0.3811,0.5663,0.693,48.7549,6.4697,7.4661
170148336,-0.0389,0.0128,0.0215,-0.0012,0.0379,0.0069,-0.2322,0.3811,0.5662,0.693,48.7549,6.4697,7.4661
170148341,-0.0167,-0.005,0.0371,-0.0012,0.0379,0.0059,-0.2322,0.3812,0.5662,0.693,48.7549,6.4697,7.4661
170148346,-0.0377,0.0429,0.0045,-0.0002,0.0379,0.0037,-0.2322,0.3813,0.5661,0.6929,50.1526,6.4697,8.8257
170148351,-0.0009,-0.0093,0.0295,-0.0002,0.039,0.0048,-0.2322,0.3814,0.566,0.693,50.1526,6.4697,8.8257
170148356,-0.0338,-0.002,0.0211,-0.0002,0.04,0.0059,-0.2323,0.3815,0.566,0.693,50.1526,6.4697,8.8257
170148361,-0.0177,-0.0135,0.0105,-0.0002,0.0432,0.0059,-0.2323,0.3816,0.5659,0.6929,50.1526,6.4697,8.8257
170148366,-0.0088,0.0039,-0.0107,-0.0023,0.0432,0.008,-0.2323,0.3816,0.5659,0.6929,51.5488,6.4697,7.4661
170148371,-0.0078,-0.009,0.0167,0.0009,0.0421,0.008,-0.2323,0.3818,0.5657,0.693,51.5488,6.4697,7.4661
170148376,-0.0242,0.0099,0.0393,-0.0012,0.0421,0.0048,-0.2324,0.3819,0.5657,0.693,51.5488,6.4697,7.4661
170148381,-0.0061,-0.0127,0.0283,-0.0002,0.0443,0.0069,-0.2324,0.3819,0.5656,0.6929,51.5488,6.4697,7.4661
170148386,-0.0287,-0.0061,0.0257,0.0009,0.0443,0.008,-0.2324,0.382,0.5656,0.6929,50.1526,5.7724,8.1451
170148391,-0.0355,-0.0147,-0.0009,-0.0012,0.0443,0.008,-0.2325,0.3821,0.5656,0.6929,50.1526,5.7724,8.1451
170148396,-0.0213,-0.0146,0.0384,-0.0023,0.0475,0.0091,-0.2325,0.3822,0.5655,0.6929,50.1526,5.7724,8.1451
170148401,-0.004,-0.0169,0.0059,-0.0002,0.0475,0.0091,-0.2325,0.3823,0.5654,0.6929,50.1526,5.7724,8.1451
170148406,-0.0023,-0.0265,-0.0127,-0.0012,0.0475,0.0069,-0.2326,0.3824,0.5654,0.6928,50.1526,6.4697,8.1451
170148411,-0.0073,-0.012,-0.0376,-0.0044,0.0485,0.0091,-0.2326,0.3825,0.5653,0.6929,50.1526,6.4697,8.1451
170148416,-0.0253,-0.0363,-0.0189,-0.0066,0.0517,0.008,-0.2326,0.3826,0.5652,0.6928,50.1526,6.4697,8.1451
170148421,-0.0359,-0.0385,0.0158,-0.0055,0.0539,0.0069,-0.2327,0.3827,0.5651,0.6928,50.1526,6.4697,8.1451
170148426,-0.0606,-0.0288,-0.0017,-0.0087,0.056,0.008,-0.2328,0.3828,0.5651,0.6928,50.1526,7.1686,8.1451
170148431,-0.0866,-0.013,0.0087,-0.013,0.0592,0.0069,-0.2328,0.383,0.5648,0.6929,50.1526,7.1686,8.1451
170148436,-0.0552,-0.0383,0.0274,-0.013,0.0624,0.0059,-0.2329,0.3831,0.5648,0.6928,50.1526,7.1686,8.1451
170148441,-0.1126,-0.0161,0.0085,-0.0151,0.0688,0.008,-0.233,0.3832,0.5647,0.6928,50.1526,7.1686,8.1451
170148446,-0.1432,0.0115,0.0479,-0.0161,0.0752,0.008,-0.2331,0.3833,0.5646,0.6928,49.4537,6.4697,7.4661
170148451,-0.2472,-0.011,0.0711,-0.0151,0.0837,0.008,-0.2331,0.3835,0.5644,0.6928,49.4537,6.4697,7.4661
170148456,-0.2796,-0.015,0.0883,-0.013,0.0975,0.0069,-0.2332,0.3837,0.5643,0.6928,49.4537,6.4697,7.4661
170148461,-0.3715,-0.0078,0.167,-0.0119,0.1135,0.0101,-0.2334,0.3839,0.5642,0.6927,49.4537,6.4697,7.4661
170148466,-0.3799,-0.0029,0.1833,-0.014,0.1295,0.008,-0.2335,0.3841,0.564,0.6926,48.7549,6.4697,7.4661
170148471,-0.3401,0.0139,0.1948,-0.0151,0.1402,0.008,-0.2337,0.3844,0.5639,0.6926,48.7549,6.4697,7.4661
170148476,-0.2583,0.0011,0.2045,-0.0161,0.1476,0.0091,-0.234,0.3846,0.5638,0.6924,48.7549,6.4697,7.4661
170148481,-0.1954,0.0094,0.2139,-0.0161,0.1551,0.0059,-0.2342,0.3849,0.5638,0.6922,48.7549,6.4697,7.4661
170148486,-0.116,0.0156,0.1888,-0.013,0.1572,0.008,-0.2344,0.3851,0.5637,0.6921,50.8514,6.4697,8.8257
170148491,-0.1377,-0.0018,0.1469,-0.013,0.1615,0.0112,-0.2346,0.3853,0.5636,0.6919,50.8514,6.4697,8.8257
170148496,-0.1291,-0.0109,0.1837,-0.0119,0.1689,0.0122,-0.2349,0.3856,0.5636,0.6918,50.8514,6.4697,8.8257
170148501,-0.094,-0.008,0.1546,-0.0087,0.1721,0.0122,-0.2351,0.3858,0.5635,0.6916,50.8514,6.4697,8.8257
170148506,-0.1218,-0.0153,0.094,-0.0087,0.1774,0.0122,-0.2354,0.3861,0.5635,0.6914,50.1526,4.3747,8.1451
170148511,-0.1345,-0.0146,0.1477,-0.0087,0.1838,0.0133,-0.2357,0.3863,0.5636,0.6911,50.1526,4.3747,8.1451
170148516,-0.1675,0.019,0.1154,-0.0066,0.1902,0.0122,-0.236,0.3866,0.5635,0.6909,50.1526,4.3747,8.1451
170148521,-0.1772,0.0006,0.15,-0.0066,0.2009,0.008,-0.2363,0.387,0.5634,0.6907,50.1526,4.3747,8.1451
170148526,-0.1913,0.0199,0.1589,-0.0066,0.2105,0.0048,-0.2366,0.3873,0.5633,0.6904,50.8514,7.1686,9.5047
170148531,-0.2247,-0.0167,0.1419,-0.0066,0.2168,0.0027,-0.2368,0.3877,0.5631,0.6903,50.8514,7.1686,9.5047
170148536,-0.3139,-0.0297,0.097,-0.0087,0.2275,0.008,-0.2372,0.388,0.563,0.6901,50.8514,7.1686,9.5047
170148541,-0.3145,-0.0359,0.1629,-0.0098,0.2424,0.0122,-0.2375,0.3884,0.5628,0.6899,50.8514,7.1686,9.5047
170148546,-0.2958,-0.0618,0.1845,-0.0087,0.2595,0.024,-0.2379,0.3889,0.5627,0.6896,50.8514,5.7724,8.8257
170148551,-0.2079,-0.0905,0.1464,-0.0076,0.2712,0.0282,-0.2383,0.3893,0.5626,0.6893,50.8514,5.7724,8.8257
170148556,-0.1261,-0.1089,0.138,-0.0098,0.2786,0.0272,-0.2388,0.3897,0.5625,0.689,50.8514,5.7724,8.8257
170148561,-0.0832,-0.1033,0.0762,-0.013,0.2818,0.0229,-0.2392,0.3902,0.5625,0.6886,50.8514,5.7724,8.8257
170148566,-0.0289,-0.0964,0.0434,-0.0215,0.285,0.0133,-0.2396,0.3906,0.5623,0.6883,50.1526,6.4697,9.5047
170148571,-0.0506,-0.0815,0.0708,-0.0353,0.2914,0.008,-0.2401,0.3911,0.5622,0.688,50.1526,6.4697,9.5047
170148576,-0.0255,-0.1273,0.0611,-0.046,0.2989,0.0016,-0.2406,0.3915,0.5621,0.6877,50.1526,6.4697,9.5047
170148581,0.0426,-0.1019,0.0348,-0.0577,0.3063,-0.0027,-0.2411,0.3919,0.5619,0.6874,50.1526,6.4697,9.5047
170148586,0.136,-0.0935,0.0174,-0.0641,0.3074,-0.0059,-0.2417,0.3923,0.5618,0.6871,50.1526,5.7724,10.1852
170148591,0.1491,-0.0374,0.0141,-0.0683,0.3085,-0.0059,-0.2423,0.3927,0.5618,0.6867,50.1526,5.7724,10.1852
170148596,0.1831,-0.0546,0.0534,-0.0694,0.3053,-0.0059,-0.2428,0.3931,0.5616,0.6864,50.1526,5.7724,10.1852
170148601,0.1878,-0.005,0.0195,-0.0715,0.2999,-0.0101,-0.2434,0.3934,0.5615,0.686,50.1526,5.7724,10.1852
170148606,0.1583,0.0157,0.0476,-0.0694,0.2989,-0.0122,-0.2439,0.3938,0.5614,0.6857,49.4537,6.4697,9.5047
170148611,0.1279,0.0104,0.0274,-0.0673,0.2989,-0.0144,-0.2444,0.3942,0.5612,0.6855,49.4537,6.4697,9.5047
170148616,0.1456,0.0374,0.0638,-0.0662,0.2999,-0.0186,-0.2449,0.3946,0.5611,0.6852,49.4537,6.4697,9.5047
170148621,0.1174,0.0165,0.0402,-0.0673,0.2999,-0.0229,-0.2454,0.395,0.561,0.6849,49.4537,6.4697,9.5047
170148626,0.1437,0.0498,0.0135,-0.0705,0.2989,-0.024,-0.2459,0.3954,0.5608,0.6846,48.7549,5.7724,10.1852
170148631,0.1572,0.0114,0.0241,-0.0726,0.2946,-0.0218,-0.2465,0.3958,0.5607,0.6843,48.7549,5.7724,10.1852
170148636,0.1139,0.046,0.0354,-0.0715,0.2904,-0.0197,-0.247,0.3961,0.5606,0.684,48.7549,5.7724,10.1852
170148641,0.0431,0.0717,0.0511,-0.0694,0.2872,-0.0144,-0.2475,0.3965,0.5604,0.6837,48.7549,5.7724,10.1852
170148646,0.0048,0.0353,0.0742,-0.0652,0.2893,-0.0069,-0.248,0.3969,0.5603,0.6834,50.1526,5.7724,9.5047
170148651,-0.0131,0.0862,0.0646,-0.0588,0.2936,0.0016,-0.2485,0.3973,0.5602,0.6831,50.1526,5.7724,9.5047
170148656,-0.0484,0.0886,0.0874,-0.0556,0.2978,0.0069,-0.249,0.3977,0.56,0.6828,50.1526,5.7724,9.5047
170148661,-0.0224,0.1119,0.0711,-0.0502,0.301,0.0122,-0.2494,0.3982,0.5599,0.6824,50.1526,5.7724,9.5047
170148666,-0.02,0.0856,0.1239,-0.047,0.3063,0.0144,-0.2499,0.3986,0.5598,0.6821,50.1526,6.4697,10.8643
170148671,0.011,0.1307,0.0547,-0.0428,0.3138,0.0176,-0.2503,0.3991,0.5596,0.6818,50.1526,6.4697,10.8643
170148676,0.0688,0.0802,0.0799,-0.0406,0.3127,0.0186,-0.2507,0.3996,0.5595,0.6815,50.1526,6.4697,10.8643
170148681,0.1019,0.126,0.0493,-0.0385,0.3127,0.0208,-0.2512,0.4001,0.5594,0.6811,50.1526,6.4697,10.8643
170148686,0.0791,0.0908,0.0848,-0.0343,0.3149,0.0218,-0.2516,0.4006,0.5593,0.6808,48.0576,6.4697,10.8643
170148691,0.0941,0.0915,0.0246,-0.0289,0.3138,0.0208,-0.2519,0.4012,0.5591,0.6805,48.0576,6.4697,10.8643
170148696,0.0547,0.1031,0.0962,-0.0247,0.3149,0.0197,-0.2524,0.4017,0.5589,0.6801,48.0576,6.4697,10.8643
170148701,0.0233,0.0907,0.0659,-0.0215,0.3181,0.0186,-0.2528,0.4022,0.5588,0.6798,48.0576,6.4697,10.8643
170148706,-0.0243,0.0585,0.074,-0.0151,0.3202,0.0176,-0.2532,0.4027,0.5587,0.6794,49.4537,6.4697,10.8643
170148711,-0.0031,0.0854,0.0506,-0.013,0.3276,0.0186,-0.2535,0.4033,0.5584,0.6792,49.4537,6.4697,10.8643
170148716,-0.0304,0.0971,0.0489,-0.013,0.3298,0.0165,-0.254,0.4039,0.5582,0.6788,49.4537,6.4697,10.8643
170148721,-0.0695,0.0772,0.0895,-0.0087,0.333,0.0165,-0.2544,0.4044,0.5581,0.6784,49.4537,6.4697,10.8643
170148726,-0.121,0.0531,0.1075,-0.0066,0.3436,0.0144,-0.2548,0.405,0.5579,0.6781,49.4537,4.3747,12.2238
170148731,-0.1419,0.0857,0.1133,-0.0034,0.3521,0.0154,-0.2554,0.4055,0.5579,0.6776,49.4537,4.3747,12.2238
170148736,-0.1762,0.0521,0.1246,-0.0002,0.3607,0.0165,-0.2559,0.4061,0.5577,0.6772,49.4537,4.3747,12.2238
170148741,-0.1989,0.0615,0.1285,0.002,0.3703,0.0154,-0.2563,0.4068,0.5575,0.6768,49.4537,4.3747,12.2238
170148746,-0.2425,0.0458,0.1888,0.0041,0.3841,0.0165,-0.2568,0.4074,0.5573,0.6764,49.4537,5.0735,11.5433
