sensor, 0.0208,0.0325,0.0213, -0.0023,0.0134,-0.0070, 0.0000,0.0000,0.0000,0.0000, -37.8510,-12.3871,21.7392
sensor, 0.0270,0.0320,0.0564, -0.0023,0.0155,-0.0059, -0.1274,-0.5854,-0.6397,0.4815, -37.8510,-12.3871,21.7392
sensor, -0.0020,0.0327,0.0496, -0.0002,0.0123,-0.0017, -0.1274,-0.5854,-0.6397,0.4815, -37.8510,-12.3871,21.7392
sensor, 0.0129,0.0483,0.0616, 0.0030,0.0134,0.0015, -0.1274,-0.5853,-0.6397,0.4816, -35.7559,-13.0859,21.0602
sensor, 0.0238,0.0271,0.0614, 0.0052,0.0144,0.0047, -0.1273,-0.5853,-0.6398,0.4816, -35.7559,-13.0859,21.0602
sensor, 0.0374,0.0486,0.0707, 0.0073,0.0134,0.0068, -0.1273,-0.5852,-0.6399,0.4816, -35.7559,-13.0859,21.0602
sensor, 0.0419,0.0250,0.0748, 0.0094,0.0134,0.0090, -0.1272,-0.5851,-0.6399,0.4817, -35.7559,-13.0859,21.0602
sensor, 0.0292,-0.0081,0.0381, 0.0094,0.0134,0.0090, -0.1272,-0.5850,-0.6399,0.4817, -37.1521,-12.3871,22.4182
sensor, 0.0546,0.0072,-0.0010, 0.0083,0.0123,0.0090, -0.1272,-0.5850,-0.6399,0.4818, -37.1521,-12.3871,22.4182
sensor, 0.0653,-0.0311,0.0344, 0.0083,0.0091,0.0100, -0.1273,-0.5850,-0.6399,0.4818, -37.1521,-12.3871,22.4182
sensor, 0.0179,-0.0282,0.0266, 0.0062,0.0091,0.0090, -0.1274,-0.5849,-0.6399,0.4819, -37.1521,-12.3871,22.4182
sensor, -0.0290,-0.0109,0.0542, 0.0052,0.0091,0.0090, -0.1274,-0.5849,-0.6399,0.4819, -37.8510,-11.6882,23.7778
sensor, 0.0091,-0.0504,0.0285, 0.0052,0.0080,0.0122, -0.1274,-0.5848,-0.6399,0.4820, -37.8510,-11.6882,23.7778
sensor, 0.0138,-0.0405,0.0400, 0.0030,0.0102,0.0122, -0.1275,-0.5847,-0.6399,0.4820, -37.8510,-11.6882,23.7778
sensor, 0.0141,-0.0428,0.0234, 0.0009,0.0123,0.0132, -0.1275,-0.5847,-0.6400,0.4821, -37.8510,-11.6882,23.7778
sensor, -0.0233,-0.0692,0.0092, -0.0012,0.0102,0.0143, -0.1276,-0.5846,-0.6400,0.4821, -38.5498,-11.6882,23.0988
sensor, 0.0070,-0.0436,0.0182, -0.0012,0.0102,0.0143, -0.1276,-0.5845,-0.6399,0.4822, -38.5498,-11.6882,23.0988
sensor, -0.0002,-0.0479,-0.0197, -0.0012,0.0112,0.0154, -0.1277,-0.5845,-0.6399,0.4823, -38.5498,-11.6882,23.0988
sensor, 0.0165,-0.0664,0.0022, -0.0055,0.0091,0.0122, -0.1277,-0.5845,-0.6399,0.4823, -38.5498,-11.6882,23.0988
sensor, -0.0019,-0.0576,0.0022, -0.0076,0.0080,0.0122, -0.1278,-0.5844,-0.6399,0.4823, -37.1521,-11.6882,20.3796
sensor, 0.0227,-0.0406,0.0109, -0.0087,0.0080,0.0111, -0.1278,-0.5844,-0.6398,0.4825, -37.1521,-11.6882,20.3796
sensor, 0.0262,-0.0573,-0.0067, -0.0098,0.0102,0.0100, -0.1279,-0.5843,-0.6399,0.4825, -37.1521,-11.6882,20.3796
sensor, 0.0471,-0.0454,0.0043, -0.0130,0.0059,0.0079, -0.1280,-0.5843,-0.6399,0.4825, -37.1521,-11.6882,20.3796
sensor, 0.0147,-0.0326,-0.0194, -0.0151,0.0070,0.0047, -0.1281,-0.5842,-0.6399,0.4825, -36.4532,-13.0859,21.7392
sensor, 0.0021,-0.0234,-0.0138, -0.0130,0.0070,0.0037, -0.1282,-0.5842,-0.6399,0.4825, -36.4532,-13.0859,21.7392
sensor, -0.0293,-0.0303,0.0413, -0.0140,0.0059,0.0026, -0.1282,-0.5842,-0.6399,0.4825, -36.4532,-13.0859,21.7392
sensor, -0.0020,0.0339,0.0207, -0.0151,0.0059,0.0015, -0.1282,-0.5841,-0.6400,0.4825, -36.4532,-13.0859,21.7392
sensor, 0.0092,-0.0223,0.0200, -0.0130,0.0048,0.0005, -0.1282,-0.5841,-0.6400,0.4826, -37.8510,-11.6882,22.4182
sensor, 0.0120,0.0204,0.0352, -0.0130,0.0048,0.0015, -0.1282,-0.5840,-0.6400,0.4826, -37.8510,-11.6882,22.4182
sensor, 0.0138,0.0418,0.0117, -0.0130,0.0048,0.0037, -0.1282,-0.5840,-0.6400,0.4826, -37.8510,-11.6882,22.4182
sensor, 0.0147,0.0334,0.0091, -0.0130,0.0048,0.0037, -0.1282,-0.5839,-0.6400,0.4826, -37.8510,-11.6882,22.4182
sensor, 0.0384,0.0081,0.0418, -0.0076,0.0048,0.0047, -0.1281,-0.5839,-0.6400,0.4827, -36.4532,-12.3871,21.7392
sensor, 0.0283,0.0449,0.0780, -0.0066,0.0038,0.0047, -0.1282,-0.5839,-0.6401,0.4827, -36.4532,-12.3871,21.7392
sensor, 0.0127,0.0620,0.0459, -0.0044,0.0017,0.0026, -0.1282,-0.5838,-0.6401,0.4827, -36.4532,-12.3871,21.7392
sensor, 0.0143,0.0539,0.0414, -0.0023,0.0038,0.0005, -0.1281,-0.5838,-0.6401,0.4827, -36.4532,-12.3871,21.7392
sensor, 0.0229,0.0666,0.0006, 0.0009,0.0027,0.0005, -0.1281,-0.5838,-0.6401,0.4827, -38.5498,-13.0859,21.7392
sensor, 0.0168,0.0568,0.0089, 0.0030,0.0017,-0.0027, -0.1280,-0.5838,-0.6401,0.4828, -38.5498,-13.0859,21.7392
sensor, 0.0213,0.0154,0.0435, 0.0020,0.0006,-0.0038, -0.1280,-0.5838,-0.6401,0.4827, -38.5498,-13.0859,21.7392
sensor, -0.0010,0.0174,0.0484, 0.0009,-0.0005,-0.0027, -0.1280,-0.5838,-0.6401,0.4827, -38.5498,-13.0859,21.7392
sensor, -0.0206,0.0066,0.0094, 0.0009,0.0017,-0.0049, -0.1280,-0.5838,-0.6401,0.4827, -36.4532,-12.3871,21.7392
sensor, 0.0115,-0.0120,0.0258, 0.0030,0.0017,-0.0070, -0.1279,-0.5838,-0.6402,0.4827, -36.4532,-12.3871,21.7392
sensor, -0.0138,-0.0145,-0.0111, 0.0009,-0.0005,-0.0059, -0.1279,-0.5838,-0.6402,0.4827, -36.4532,-12.3871,21.7392
