sensor, -0.0079,-0.0211,-0.0474, 0.0030,0.0219,-0.0005, 0.0000,0.0000,0.0000,0.0000, 46.6599,13.4552,20.3796
sensor, -0.0012,0.0046,-0.0663, 0.0030,0.0219,-0.0005, -0.2866,0.4637,0.4693,0.6947, 46.6599,13.4552,20.3796
sensor, 0.0108,-0.0046,-0.0631, -0.0002,0.0187,0.0005, -0.2866,0.4637,0.4693,0.6947, 46.6599,13.4552,20.3796
sensor, 0.0218,-0.0068,-0.0714, -0.0012,0.0176,0.0016, -0.2867,0.4638,0.4692,0.6946, 46.6599,13.4552,20.3796
sensor, 0.0164,-0.0038,-0.0340, -0.0012,0.0145,0.0037, -0.2867,0.4639,0.4692,0.6946, 46.6599,14.8514,19.7006
sensor, 0.0485,0.0002,-0.0555, -0.0002,0.0113,0.0037, -0.2868,0.4640,0.4691,0.6945, 46.6599,14.8514,19.7006
sensor, 0.0547,-0.0021,-0.0524, 0.0009,0.0113,0.0048, -0.2868,0.4641,0.4691,0.6945, 46.6599,14.8514,19.7006
sensor, 0.0390,0.0129,-0.0961, 0.0020,0.0059,0.0027, -0.2868,0.4641,0.4691,0.6945, 46.6599,14.8514,19.7006
sensor, 0.0429,0.0264,-0.0686, 0.0041,0.0059,0.0059, -0.2868,0.4642,0.4690,0.6944, 45.9610,13.4552,20.3796
sensor, 0.0176,0.0147,-0.0113, 0.0020,0.0027,0.0048, -0.2868,0.4643,0.4691,0.6944, 45.9610,13.4552,20.3796
sensor, 0.0098,0.0065,-0.0413, 0.0041,-0.0005,0.0027, -0.2868,0.4643,0.4691,0.6944, 45.9610,13.4552,20.3796
sensor, 0.0124,-0.0085,-0.0477, 0.0041,-0.0005,0.0027, -0.2868,0.4644,0.4690,0.6943, 45.9610,13.4552,20.3796
sensor, 0.0086,0.0145,-0.0285, 0.0052,-0.0015,0.0027, -0.2868,0.4644,0.4690,0.6943, 45.9610,13.4552,19.7006
sensor, -0.0358,0.0198,-0.0285, 0.0030,-0.0047,0.0027, -0.2868,0.4645,0.4690,0.6943, 45.9610,13.4552,19.7006
sensor, -0.0423,0.0069,-0.0204, 0.0030,-0.0047,0.0016, -0.2868,0.4645,0.4690,0.6943, 45.9610,13.4552,19.7006
sensor, -0.0340,0.0125,0.0009, 0.0041,-0.0047,-0.0005, -0.2868,0.4645,0.4690,0.6943, 45.9610,13.4552,19.7006
sensor, -0.0625,0.0312,-0.0511, 0.0041,-0.0047,-0.0005, -0.2868,0.4646,0.4690,0.6943, 46.6599,13.4552,20.3796
sensor, -0.0752,0.0332,-0.0071, 0.0062,-0.0037,-0.0037, -0.2868,0.4646,0.4690,0.6942, 46.6599,13.4552,20.3796
