sensor, -0.0034,-0.0014,-0.0014
sensor, -0.0002,-0.0014,-0.0014
sensor, -0.0044,0.0029,-0.0035
sensor, -0.0098,0.0029,-0.0099
sensor, -0.0066,0.0093,-0.0110
sensor, -0.0034,0.0050,-0.0046
sensor, -0.0023,0.0050,0.0029
sensor, -0.0034,0.0018,0.0018
sensor, -0.0055,0.0018,-0.0035
sensor, -0.0055,-0.0025,0.0018
sensor, -0.0087,-0.0014,0.0061
sensor, -0.0023,-0.0035,-0.0024
sensor, 0.0073,-0.0089,0.0008
sensor, 0.0009,-0.0131,0.0093
sensor, -0.0098,-0.0184,0.0071
sensor, -0.0066,-0.0174,-0.0003
sensor, 0.0030,-0.0206,-0.0014
sensor, -0.0002,-0.0195,0.0029
sensor, -0.0161,-0.0110,0.0071
sensor, -0.0108,-0.0184,0.0039
sensor, 0.0030,-0.0344,-0.0003
sensor, 0.0009,-0.0312,-0.0014
sensor, -0.0161,-0.0248,-0.0003
sensor, -0.0172,-0.0334,0.0082
sensor, -0.0055,-0.0451,0.0039
sensor, 0.0041,-0.0472,-0.0088
sensor, -0.0002,-0.0451,-0.0078
sensor, -0.0087,-0.0323,-0.0003
sensor, -0.0002,-0.0302,0.0039
sensor, 0.0126,-0.0344,-0.0014
sensor, 0.0116,-0.0238,-0.0003
sensor, -0.0044,-0.0238,0.0039
sensor, -0.0140,-0.0259,0.0146
sensor, 0.0009,-0.0376,0.0103
sensor, 0.0116,-0.0440,0.0008
sensor, 0.0073,-0.0472,0.0050
sensor, -0.0034,-0.0568,0.0167
sensor, -0.0098,-0.0664,0.0199
sensor, -0.0087,-0.0824,0.0135
sensor, -0.0055,-0.0909,0.0114
sensor, -0.0002,-0.1037,0.0093
sensor, -0.0055,-0.1122,0.0050
sensor, -0.0257,-0.1026,0.0082
sensor, -0.0343,-0.1047,0.0008
sensor, -0.0215,-0.1228,-0.0024
sensor, 0.0020,-0.1495,0.0018
sensor, 0.0105,-0.1569,-0.0056
sensor, 0.0020,-0.1644,0.0008
sensor, -0.0183,-0.1654,0.0199
sensor, -0.0375,-0.1591,0.0327
sensor, -0.0364,-0.1569,0.0316
sensor, -0.0044,-0.1867,0.0210
sensor, 0.0179,-0.2187,0.0146
sensor, 0.0094,-0.2208,0.0199
sensor, 0.0009,-0.2326,0.0327
sensor, 0.0169,-0.2613,0.0402
sensor, 0.0179,-0.2698,0.0487
sensor, -0.0023,-0.2560,0.0828
sensor, 0.0158,-0.3039,0.0870
sensor, 0.0275,-0.3338,0.0828
sensor, 0.0233,-0.3348,0.0572
sensor, 0.0126,-0.3306,0.0359
sensor, 0.0094,-0.3295,0.0252
sensor, 0.0073,-0.3465,0.0093
sensor, 0.0030,-0.3583,0.0039
sensor, -0.0023,-0.3668,0.0103
sensor, 0.0094,-0.3806,0.0050
sensor, 0.0073,-0.3881,-0.0056
sensor, -0.0066,-0.3902,-0.0142
sensor, -0.0076,-0.4147,-0.0174
sensor, -0.0044,-0.4435,-0.0088
sensor, -0.0108,-0.4435,-0.0024
sensor, -0.0098,-0.4467,-0.0088
sensor, 0.0041,-0.4776,-0.0024
sensor, 0.0030,-0.4904,0.0146
sensor, 0.0009,-0.4999,0.0114
sensor, 0.0158,-0.5127,0.0114
sensor, 0.0211,-0.5138,0.0082
sensor, 0.0179,-0.5170,0.0103
sensor, 0.0222,-0.5308,0.0242
sensor, 0.0222,-0.5447,0.0412
sensor, -0.0172,-0.5159,0.0444
sensor, -0.0375,-0.5021,0.0348
sensor, 0.0020,-0.5479,0.0199
sensor, 0.0446,-0.5713,0.0093
sensor, 0.0531,-0.5639,0.0263
sensor, 0.0435,-0.5809,0.0423
sensor, 0.0073,-0.5894,0.0498
sensor, -0.0183,-0.5617,0.0668
sensor, 0.0169,-0.5884,0.0721
sensor, 0.0467,-0.6331,0.0583
sensor, 0.0254,-0.6129,0.0199
sensor, 0.0116,-0.5979,-0.0152
sensor, 0.0297,-0.6033,-0.0344
sensor, 0.0275,-0.6033,-0.0142
sensor, 0.0020,-0.6139,0.0189
sensor, -0.0311,-0.6043,0.0359
sensor, 0.0041,-0.6480,0.0199
sensor, 0.0595,-0.6874,-0.0056
sensor, 0.0648,-0.6629,-0.0238
sensor, 0.0574,-0.6470,-0.0184
sensor, 0.0520,-0.6437,0.0316
sensor, 0.0201,-0.6310,0.0753
sensor, -0.0076,-0.6224,0.0668
sensor, 0.0137,-0.6352,0.0455
sensor, 0.0350,-0.6448,0.0455
sensor, 0.0116,-0.6352,0.0487
sensor, -0.0375,-0.6097,0.0455
sensor, -0.0449,-0.6001,0.0285
sensor, -0.0087,-0.6054,0.0050
sensor, 0.0435,-0.6459,-0.0067
sensor, 0.0648,-0.6757,-0.0184
sensor, 0.0552,-0.6768,-0.0376
sensor, 0.0552,-0.6629,-0.0365
sensor, 0.0851,-0.6576,-0.0110
sensor, 0.0904,-0.6544,0.0061
sensor, 0.0467,-0.6363,0.0071
sensor, 0.0211,-0.6150,-0.0461
sensor, 0.0531,-0.5969,-0.0685
sensor, 0.0936,-0.5958,-0.0408
sensor, 0.0787,-0.5915,-0.0227
sensor, 0.0627,-0.5809,-0.0174
sensor, 0.0808,-0.5671,-0.0067
sensor, 0.1000,-0.5351,0.0050
sensor, 0.1021,-0.5244,0.0189
sensor, 0.0808,-0.5042,0.0327
sensor, 0.0755,-0.4850,0.0519
sensor, 0.1117,-0.4989,0.0774
sensor, 0.1191,-0.4904,0.0956
sensor, 0.0861,-0.4382,0.0987
sensor, 0.0701,-0.4009,0.0721
sensor, 0.0701,-0.3945,0.0423
sensor, 0.0510,-0.3657,0.0242
sensor, 0.0563,-0.3391,-0.0024
sensor, 0.0797,-0.3167,-0.0333
sensor, 0.0776,-0.3114,-0.0802
sensor, 0.0584,-0.3007,-0.0909
sensor, 0.0563,-0.2752,-0.0717
sensor, 0.0520,-0.2475,-0.0674
sensor, 0.0467,-0.2432,-0.0749
sensor, 0.0392,-0.2315,-0.0600
sensor, 0.0403,-0.2102,-0.0525
sensor, 0.0520,-0.2123,-0.0504
sensor, 0.0371,-0.1750,-0.0270
sensor, 0.0286,-0.1452,-0.0024
sensor, 0.0318,-0.1250,0.0114
sensor, 0.0190,-0.0866,0.0306
sensor, 0.0062,-0.0557,0.0487
sensor, 0.0126,-0.0270,0.0444
sensor, 0.0382,-0.0078,0.0412
sensor, 0.0318,0.0135,0.0551
sensor, -0.0002,0.0295,0.0604
sensor, -0.0055,0.0252,0.0529
sensor, 0.0041,0.0220,0.0466
sensor, 0.0073,0.0103,0.0402
sensor, -0.0087,0.0178,0.0338
sensor, -0.0076,0.0167,0.0103
sensor, -0.0023,-0.0152,-0.0035
sensor, -0.0087,-0.0216,0.0039
sensor, -0.0034,-0.0334,0.0029
sensor, 0.0009,-0.0440,-0.0067
sensor, -0.0002,-0.0717,-0.0120
sensor, -0.0076,-0.0760,0.0050
sensor, -0.0076,-0.0312,0.0008
sensor, 0.0243,-0.0483,-0.0259
sensor, 0.0424,-0.0312,-0.0270
sensor, 0.0233,-0.0014,-0.0014
sensor, 0.0105,0.0050,0.0029
sensor, 0.0062,0.0178,-0.0142
sensor, -0.0012,0.0263,-0.0088
sensor, -0.0066,0.0252,-0.0014
sensor, 0.0083,0.0167,0.0008
sensor, 0.0126,0.0093,-0.0056
sensor, 0.0062,0.0071,-0.0195
sensor, -0.0087,0.0146,-0.0248
sensor, -0.0087,0.0146,-0.0035
sensor, 0.0020,-0.0035,0.0114
sensor, 0.0190,-0.0174,0.0114
sensor, 0.0179,-0.0089,0.0039
sensor, 0.0158,-0.0014,0.0061
sensor, -0.0023,0.0061,0.0167
sensor, -0.0236,0.0135,0.0348
sensor, -0.0151,0.0114,0.0189
sensor, 0.0020,0.0029,-0.0142
sensor, -0.0023,0.0018,-0.0163
sensor, -0.0215,0.0114,-0.0046
sensor, -0.0076,0.0156,0.0018
sensor, 0.0307,0.0071,0.0008
sensor, 0.0318,0.0007,0.0008
sensor, 0.0009,0.0114,0.0103
sensor, -0.0076,0.0146,0.0135
sensor, 0.0094,0.0039,0.0135
sensor, 0.0158,-0.0014,0.0103
sensor, 0.0179,-0.0131,-0.0003
sensor, 0.0094,-0.0131,0.0114
sensor, -0.0140,-0.0035,0.0231
sensor, -0.0268,-0.0014,0.0189
sensor, -0.0130,0.0007,0.0039
sensor, 0.0062,-0.0152,-0.0035
sensor, -0.0098,-0.0099,0.0082
sensor, -0.0257,0.0103,0.0221
sensor, -0.0055,0.0050,0.0157
sensor, 0.0169,-0.0003,0.0210
sensor, 0.0041,0.0018,0.0199
sensor, -0.0044,0.0029,0.0029
sensor, 0.0169,-0.0025,-0.0035
sensor, 0.0211,-0.0089,0.0050
sensor, -0.0012,-0.0025,0.0135
sensor, -0.0012,-0.0025,0.0061
sensor, 0.0179,-0.0089,-0.0024
sensor, 0.0222,-0.0195,-0.0003
sensor, 0.0158,-0.0195,-0.0014
sensor, 0.0020,-0.0089,0.0018
sensor, -0.0034,-0.0089,0.0039
sensor, 0.0041,-0.0120,-0.0110
