sensor, 0.0000,0.0000,0.0000
sensor, 0.0157,-0.0137,0.0098
sensor, -0.0197,0.0404,0.0216
sensor, -0.0314,0.0340,0.0105
sensor, -0.0168,0.0156,0.0140
sensor, -0.0004,-0.0075,0.0163
sensor, 0.0059,-0.0035,-0.0362
sensor, 0.0057,-0.0093,0.0067
sensor, 0.0125,0.0107,0.0506
sensor, 0.0041,0.0279,0.0234
sensor, -0.0077,0.0171,0.0187
sensor, 0.0180,0.0053,-0.0140
sensor, 0.0168,-0.0098,0.0522
sensor, 0.0195,0.0144,0.0847
sensor, 0.0198,-0.0031,-0.0191
sensor, 0.0166,0.0138,-0.0113
sensor, -0.0012,0.0174,0.0302
sensor, 0.0023,0.0080,0.0087
sensor, 0.0111,0.0195,0.0196
sensor, 0.0186,0.0326,0.0124
sensor, 0.0327,0.0238,0.0328
sensor, -0.0265,-0.0155,-0.0276
sensor, 0.0068,-0.0435,-0.0088
sensor, 0.0241,0.0010,0.0060
sensor, 0.0404,0.0109,0.0236
sensor, -0.0093,0.0081,-0.0018
sensor, -0.0020,0.0219,-0.0062
sensor, 0.0119,-0.0100,-0.0111
sensor, -0.0107,-0.0196,0.0411
sensor, 0.0073,0.0103,0.0488
sensor, 0.0097,0.0124,-0.0350
sensor, 0.0285,-0.0057,-0.0176
sensor, -0.0125,-0.0184,0.0152
sensor, 0.0253,-0.0093,0.0103
sensor, 0.0179,0.0074,-0.0080
sensor, 0.0111,0.0107,-0.0024
sensor, 0.0077,-0.0287,0.0275
sensor, 0.0249,-0.0241,-0.0405
sensor, 0.0388,-0.0262,0.0189
sensor, 0.0575,-0.0318,0.0598
sensor, 0.0561,-0.0506,0.0510
sensor, 0.1390,-0.0526,0.0945
sensor, 0.0985,-0.0921,0.0863
sensor, 0.1664,-0.1181,0.0705
sensor, 0.1205,-0.1179,0.0144
sensor, 0.1521,-0.1276,0.0966
sensor, 0.1641,-0.1155,0.0872
sensor, 0.1892,-0.1534,0.0680
sensor, 0.2046,-0.1739,0.1348
sensor, 0.1817,-0.1303,0.0378
sensor, 0.1468,-0.1235,0.0210
sensor, 0.2335,-0.1019,0.0890
sensor, 0.2293,-0.0932,-0.0097
sensor, 0.0749,-0.0876,0.0150
sensor, 0.2313,-0.0850,0.0014
sensor, 0.0950,-0.0562,0.0369
sensor, 0.1656,-0.0306,0.0372
sensor, 0.1625,-0.0441,-0.0011
sensor, 0.1739,-0.0607,-0.0563
sensor, 0.1159,-0.0422,-0.0998
sensor, 0.1285,-0.0348,0.0292
sensor, 0.0702,-0.0505,0.0180
sensor, 0.1045,-0.0148,0.0537
sensor, -0.0219,0.0948,-0.0248
sensor, 0.0880,0.0670,-0.2488
sensor, 0.0247,0.0543,-0.1602
sensor, 0.1331,0.0830,-0.0257
sensor, -0.1643,0.2179,-0.1608
sensor, 0.0734,0.0079,-0.0882
sensor, 0.0169,0.0503,-0.0892
sensor, 0.0518,0.0681,-0.1625
sensor, 0.0600,0.1538,0.0518
sensor, 0.1000,0.1296,0.0935
sensor, 0.0569,0.0445,-0.0445
sensor, 0.0676,0.0447,-0.1827
sensor, 0.0759,0.0722,-0.0870
sensor, 0.0801,0.1149,0.0580
sensor, 0.1065,0.0587,-0.0731
sensor, 0.0032,-0.0131,-0.1692
sensor, 0.1387,0.0624,-0.2873
sensor, 0.3005,0.0016,-0.0523
sensor, 0.2686,0.0096,-0.0688
sensor, 0.1855,0.0182,-0.1598
sensor, 0.2136,-0.0881,-0.1168
sensor, 0.2135,-0.0272,-0.1265
sensor, 0.3321,0.1885,-0.0155
sensor, 0.3234,0.2028,0.1244
sensor, -0.0099,0.0544,0.0667
sensor, 0.1922,0.0043,-0.0390
sensor, 0.0627,0.0646,0.0024
sensor, 0.1435,0.2042,-0.0339
sensor, -0.0965,0.0346,-0.3353
sensor, -0.1781,-0.0649,-0.4993
sensor, -0.1760,0.1375,-0.4467
sensor, 0.1005,0.2893,-0.2026
sensor, 0.0552,0.2642,-0.0781
sensor, -0.1532,0.2349,-0.2978
sensor, -0.0155,0.0898,-0.3953
sensor, 0.1679,0.0400,0.0363
sensor, 0.1492,0.1385,0.0809
sensor, 0.0926,0.1468,0.1490
sensor, -0.1010,0.1368,-0.0030
sensor, -0.1437,0.2691,-0.1982
sensor, 0.1433,0.4146,-0.1952
sensor, -0.0279,0.3392,0.1195
sensor, 0.0045,0.1108,0.0095
sensor, -0.0675,0.0532,0.0541
sensor, -0.1689,0.2556,-0.1462
sensor, -0.1510,0.2520,-0.3539
sensor, -0.2508,-0.0250,-0.2220
sensor, -0.1509,0.1494,-0.1113
sensor, -0.1499,0.3802,-0.1128
sensor, -0.3519,0.5974,-0.1632
sensor, 0.0906,0.4846,-0.0670
sensor, 0.0906,0.2423,0.0138
sensor, -0.1025,0.2840,0.1190
sensor, -0.3073,0.3401,0.0782
sensor, -0.6184,0.3288,-0.1222
sensor, -0.6923,0.4369,-0.2954
sensor, -0.4489,0.4170,-0.3547
sensor, -0.0725,0.3956,-0.2695
sensor, 0.0743,0.2882,-0.0805
sensor, -0.0543,0.3515,-0.0526
sensor, -0.0777,0.4092,-0.0429
sensor, -0.2458,0.3804,-0.1552
sensor, -0.2102,0.2593,-0.1111
sensor, -0.2765,0.1470,-0.2576
sensor, -0.6320,0.1493,-0.3276
sensor, -0.4593,0.1344,-0.2737
sensor, -0.2835,0.2849,-0.1554
sensor, -0.3309,0.2635,-0.1642
sensor, -0.3733,0.2945,-0.1364
sensor, -0.1923,0.4045,0.0266
sensor, -0.3164,0.5514,0.0201
sensor, -0.3878,0.5713,0.0552
sensor, -0.5334,0.5044,0.1748
sensor, -0.8031,0.4429,0.0415
sensor, -0.9966,0.5746,0.0260
sensor, -0.5371,0.8161,0.2614
sensor, -0.5652,0.8412,0.2993
sensor, -0.9327,0.6651,0.1377
sensor, -1.1375,0.5921,0.0936
sensor, -0.6509,0.7795,0.2328
sensor, -0.4208,0.7538,0.1966
sensor, -0.7122,0.4069,-0.0533
sensor, -0.4484,0.4170,-0.1351
sensor, -0.1059,0.5316,-0.1133
sensor, -0.1366,0.4167,-0.2604
sensor, -0.2912,0.2276,-0.3859
sensor, -0.1327,0.2877,-0.2325
sensor, 0.1015,0.3588,-0.2222
sensor, -0.1708,0.3320,-0.3322
sensor, -0.3647,0.1978,-0.3334
sensor, -0.2833,0.1785,-0.2798
sensor, -0.1329,0.2681,-0.2868
sensor, -0.1522,0.2587,-0.2212
sensor, -0.3544,0.1588,-0.2762
sensor, -0.3317,0.1825,-0.2401
sensor, -0.2845,0.1900,-0.2212
sensor, -0.1881,0.2705,-0.1111
sensor, -0.3041,0.2041,-0.1697
sensor, -0.4928,0.1408,-0.2155
sensor, -0.2983,0.2695,-0.1158
sensor, -0.1432,0.3419,-0.0696
sensor, -0.3583,0.2184,0.0438
sensor, -0.2646,0.1290,-0.3141
sensor, -0.2597,0.2230,-0.0832
sensor, -0.0763,0.2075,-0.2182
sensor, -0.1256,0.1906,-0.1506
sensor, -0.1554,0.1328,-0.1515
sensor, -0.1970,0.0676,-0.1144
sensor, -0.1725,0.1243,-0.1205
sensor, -0.1316,0.1712,-0.1333
sensor, -0.2221,0.0826,-0.1703
sensor, -0.1835,0.0606,-0.0747
sensor, -0.1130,0.1435,-0.1321
sensor, -0.1350,0.0994,-0.1317
sensor, -0.1504,0.0850,-0.1066
sensor, -0.1561,0.0589,-0.1412
sensor, -0.2771,0.0262,-0.1261
sensor, -0.1987,0.0826,-0.1325
sensor, -0.1035,0.1361,-0.0596
sensor, -0.1994,0.0662,-0.0848
sensor, -0.1906,0.0634,-0.0802
sensor, -0.1951,0.0260,-0.0682
sensor, -0.0103,0.0975,-0.0783
sensor, 0.0249,0.1429,-0.0979
sensor, -0.1241,0.0808,-0.0998
sensor, -0.0972,0.0270,-0.1128
sensor, -0.0679,0.0321,-0.0796
sensor, -0.0382,0.0696,-0.0722
sensor, -0.0683,0.1267,-0.0536
sensor, -0.1889,-0.0480,-0.1185
sensor, -0.1729,-0.1043,-0.0919
sensor, -0.1263,-0.0159,-0.0797
sensor, -0.1047,0.1378,-0.0295
sensor, -0.0711,0.0533,-0.0296
sensor, -0.1423,-0.0191,-0.0481
sensor, -0.0289,0.1169,0.0070
sensor, -0.1814,0.0096,-0.0542
sensor, -0.1170,0.0516,-0.0356
sensor, -0.0409,0.0515,-0.0592
