sensor, -0.0066,-0.0057,0.0039
sensor, -0.0023,-0.0131,-0.0024
sensor, -0.0012,-0.0184,-0.0014
sensor, -0.0034,-0.0174,-0.0035
sensor, -0.0023,-0.0099,-0.0088
sensor, 0.0030,-0.0067,-0.0056
sensor, 0.0009,-0.0035,-0.0024
sensor, -0.0098,-0.0035,0.0061
sensor, -0.0108,-0.0057,0.0125
sensor, -0.0098,-0.0089,0.0103
sensor, -0.0023,-0.0067,0.0082
sensor, 0.0020,0.0007,0.0039
sensor, 0.0009,0.0029,0.0061
sensor, -0.0002,-0.0014,0.0114
sensor, 0.0020,-0.0046,0.0008
sensor, -0.0023,-0.0067,0.0018
sensor, -0.0044,-0.0067,0.0103
sensor, 0.0020,-0.0099,0.0114
sensor, 0.0073,-0.0035,0.0050
sensor, 0.0020,0.0018,-0.0003
sensor, -0.0012,0.0039,-0.0003
sensor, -0.0002,-0.0035,-0.0035
sensor, 0.0062,-0.0099,0.0008
sensor, 0.0116,-0.0046,0.0093
sensor, -0.0002,-0.0046,0.0093
sensor, -0.0076,-0.0067,0.0050
sensor, -0.0034,-0.0035,-0.0014
sensor, 0.0030,0.0007,0.0018
sensor, 0.0052,-0.0014,0.0093
sensor, 0.0020,-0.0046,0.0114
sensor, -0.0012,-0.0046,-0.0003
sensor, 0.0030,0.0018,-0.0035
sensor, -0.0023,-0.0025,0.0050
sensor, -0.0055,-0.0057,-0.0003
sensor, -0.0055,-0.0110,0.0018
sensor, -0.0012,-0.0089,0.0050
sensor, -0.0012,-0.0057,0.0029
sensor, -0.0034,-0.0046,0.0039
sensor, -0.0002,-0.0110,0.0114
sensor, 0.0009,-0.0206,0.0061
sensor, 0.0020,-0.0280,0.0061
sensor, -0.0098,-0.0429,0.0050
sensor, -0.0012,-0.0632,-0.0024
sensor, 0.0062,-0.0919,-0.0078
sensor, 0.0020,-0.1196,0.0018
sensor, -0.0002,-0.1409,0.0039
sensor, 0.0030,-0.1740,0.0018
sensor, 0.0083,-0.2070,0.0061
sensor, 0.0041,-0.2389,0.0071
sensor, 0.0030,-0.2752,0.0093
sensor, 0.0243,-0.2911,0.0231
sensor, 0.0222,-0.3274,0.0157
sensor, 0.0222,-0.3753,0.0210
sensor, 0.0201,-0.3923,0.0316
sensor, 0.0243,-0.4169,0.0455
sensor, 0.0307,-0.4499,0.0615
sensor, 0.0446,-0.4722,0.0668
sensor, 0.0371,-0.4925,0.0689
sensor, 0.0318,-0.5180,0.0743
sensor, 0.0265,-0.5362,0.0934
sensor, 0.0265,-0.5511,0.1051
sensor, 0.0478,-0.5830,0.1041
sensor, 0.1117,-0.6533,0.0924
sensor, 0.0882,-0.6118,0.0743
sensor, 0.0361,-0.5713,0.0902
sensor, 0.0424,-0.5915,0.1296
sensor, 0.0818,-0.6533,0.1392
sensor, 0.0605,-0.5798,0.1350
sensor, 0.0275,-0.5319,0.1222
sensor, 0.0392,-0.5436,0.1009
sensor, 0.0307,-0.5436,0.1179
sensor, 0.0424,-0.5489,0.1169
sensor, 0.0542,-0.5543,0.0743
sensor, 0.0350,-0.5426,0.0540
sensor, 0.0243,-0.5489,0.0668
sensor, 0.0339,-0.5702,0.0796
sensor, 0.0488,-0.5798,0.0636
sensor, 0.0467,-0.5905,0.0529
sensor, 0.0414,-0.5830,0.0466
sensor, 0.0542,-0.5990,0.0508
sensor, 0.0062,-0.6342,0.0924
sensor, -0.0268,-0.6810,0.1030
sensor, -0.0225,-0.7077,0.1062
sensor, -0.0098,-0.7332,0.1105
sensor, -0.0034,-0.7641,0.1169
sensor, -0.0002,-0.7865,0.0924
sensor, 0.0041,-0.7822,0.0167
sensor, 0.0552,-0.7641,-0.0429
sensor, 0.0712,-0.7812,-0.0557
sensor, 0.0552,-0.8025,-0.0408
sensor, 0.0531,-0.8227,-0.0291
sensor, 0.0361,-0.8142,-0.0493
sensor, -0.0076,-0.8057,-0.0046
sensor, -0.0023,-0.8110,0.0711
sensor, -0.0193,-0.8238,0.1467
sensor, -0.0417,-0.8217,0.1030
sensor, -0.0098,-0.7727,0.0615
sensor, 0.0041,-0.8142,0.0807
sensor, 0.0318,-0.8355,0.1222
sensor, 0.0211,-0.8067,0.1243
sensor, 0.0116,-0.8344,0.0764
sensor, 0.0222,-0.8472,0.0285
sensor, 0.0467,-0.8398,0.0231
sensor, 0.0435,-0.8110,0.0604
sensor, 0.0116,-0.8206,0.0657
sensor, 0.0190,-0.8174,0.0071
sensor, 0.0669,-0.8174,-0.0152
sensor, 0.0648,-0.8419,-0.0078
sensor, 0.0350,-0.8451,0.0061
sensor, 0.0137,-0.8280,0.0167
sensor, 0.0318,-0.8579,-0.0120
sensor, 0.0478,-0.8739,0.0380
sensor, 0.0052,-0.8462,0.0860
sensor, 0.0446,-0.7865,0.0711
sensor, 0.0946,-0.7982,0.0306
sensor, 0.2278,-0.9186,0.0285
sensor, 0.2374,-0.9239,0.0327
sensor, 0.1895,-0.8280,0.0359
sensor, 0.1937,-0.7822,0.0402
sensor, 0.1862,-0.7300,0.0977
