Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
-0.034,-0.0042,0.0343,0.0083,-0.0058,0.0069,-0.4724,0.6614,0.3929,0.4301,20.8176,7.1686,50.2869
-0.0494,0.0253,0.0119,0.0083,-0.0015,0.0069,-0.4724,0.6614,0.393,0.4301,20.8176,7.1686,50.2869
-0.0486,0.005,-0.0098,0.0105,0.0038,0.0059,-0.4724,0.6614,0.393,0.4301,20.8176,7.1686,50.2869
-0.031,0.0192,0.0105,0.0105,0.0027,0.0048,-0.4724,0.6614,0.393,0.4301,20.8176,5.0735,50.9659
0.0166,-0.0045,-0.0021,0.0094,0.0027,0.0005,-0.4724,0.6614,0.393,0.4301,20.8176,5.0735,50.9659
0.0265,-0.0384,-0.0122,0.0062,0.0038,-0.0005,-0.4724,0.6614,0.393,0.4301,20.8176,5.0735,50.9659
0.0251,-0.004,-0.0305,0.0052,0.0038,-0.0016,-0.4724,0.6614,0.3929,0.4301,20.8176,5.0735,50.9659
0.0222,-0.0373,0.0045,-0.0023,0.0017,0.0091,-0.4724,0.6614,0.3929,0.4301,22.2153,5.0735,50.9659
0.0755,-0.0608,-0.0288,-0.0055,0.0006,0.0112,-0.4725,0.6614,0.3929,0.43,22.2153,5.0735,50.9659
0.0322,-0.0388,0.0023,-0.0055,0.0006,0.0112,-0.4725,0.6614,0.3929,0.43,22.2153,5.0735,50.9659
0.0484,-0.0098,0.0105,-0.0087,-0.0047,0.0144,-0.4726,0.6614,0.3929,0.43,22.2153,5.0735,50.9659
0.0116,0.0215,-0.0146,-0.0087,-0.0037,0.0154,-0.4725,0.6614,0.393,0.43,20.8176,5.0735,50.2869
-0.0075,0.0578,-0.0535,-0.0076,0.0017,0.0133,-0.4726,0.6613,0.3931,0.4299,20.8176,5.0735,50.2869
-0.0561,0.0695,0.006,-0.0066,0.007,0.0112,-0.4725,0.6614,0.3931,0.4298,20.8176,5.0735,50.2869
-0.0693,0.0943,-0.0164,-0.0044,0.0091,0.0059,-0.4725,0.6615,0.3931,0.4298,20.8176,5.0735,50.2869
-0.0324,0.1125,-0.0085,-0.0023,0.0123,-0.0005,-0.4724,0.6615,0.3931,0.4298,22.2153,7.1686,49.6063
0.0287,0.1089,0.0071,-0.0002,0.0102,-0.0101,-0.4723,0.6616,0.3931,0.4298,22.2153,7.1686,49.6063
0.0856,0.1229,-0.0061,-0.0002,0.0102,-0.0186,-0.4722,0.6617,0.3931,0.4297,22.2153,7.1686,49.6063
0.0761,0.0977,-0.0405,0.002,0.0113,-0.0304,-0.4721,0.6618,0.3931,0.4297,22.2153,7.1686,49.6063
0.0797,0.0959,-0.0052,0.002,0.0113,-0.0368,-0.4721,0.6618,0.393,0.4297,20.8176,5.7724,49.6063
0.0105,0.0723,-0.04,0.003,0.0113,-0.041,-0.4721,0.6618,0.393,0.4297,20.8176,5.7724,49.6063
-0.0233,0.0239,-0.0438,0.0052,0.0123,-0.0378,-0.4722,0.6619,0.3929,0.4297,20.8176,5.7724,49.6063
-0.0675,-0.0122,-0.0303,0.003,0.0102,-0.0293,-0.4722,0.6619,0.3928,0.4297,20.8176,5.7724,49.6063
-0.0704,-0.0712,-0.0162,0.003,0.0091,-0.0229,-0.4723,0.6618,0.3928,0.4297,20.1202,7.8674,50.2869
-0.0663,-0.092,-0.0495,0.002,0.0091,-0.0122,-0.4723,0.6618,0.3927,0.4297,20.1202,7.8674,50.2869
-0.0655,-0.1108,-0.0501,-0.0002,0.0091,-0.0016,-0.4724,0.6618,0.3926,0.4298,20.1202,7.8674,50.2869
-0.0252,-0.1173,-0.0202,-0.0002,0.0081,0.0069,-0.4725,0.6618,0.3926,0.4297,20.1202,7.8674,50.2869
-0.0257,-0.0863,-0.0197,-0.0023,0.0049,0.0133,-0.4726,0.6617,0.3926,0.4297,21.5164,6.4697,48.9273
0.002,-0.058,-0.0213,-0.0044,0.0049,0.0165,-0.4726,0.6618,0.3925,0.4298,21.5164,6.4697,48.9273
0.0408,-0.0583,0.0194,-0.0044,0.0049,0.0208,-0.4726,0.6618,0.3925,0.4298,21.5164,6.4697,48.9273
0.0126,-0.0114,0.0077,-0.0034,0.0017,0.0229,-0.4726,0.6618,0.3925,0.4297,21.5164,6.4697,48.9273
0.075,0.0001,-0.0046,-0.0023,-0.0015,0.0208,-0.4725,0.6618,0.3925,0.4297,21.5164,5.7724,49.6063
0.0899,0.013,0.0119,-0.0012,-0.0015,0.0208,-0.4725,0.6619,0.3925,0.4297,21.5164,5.7724,49.6063
0.0775,0.0374,-0.0173,-0.0012,-0.0015,0.0197,-0.4724,0.6619,0.3925,0.4297,21.5164,5.7724,49.6063
0.0768,0.0156,0,-0.0002,-0.0005,0.0122,-0.4723,0.662,0.3925,0.4297,21.5164,5.7724,49.6063
0.0578,0.0391,-0.0201,-0.0012,-0.0005,0.0059,-0.4723,0.662,0.3925,0.4296,21.5164,6.4697,50.2869
0.0648,0.0025,0.0002,-0.0023,-0.0015,0.0059,-0.4722,0.6621,0.3925,0.4296,21.5164,6.4697,50.2869
0.0579,0.0369,-0.0292,-0.0044,-0.0015,0.0027,-0.4722,0.6621,0.3925,0.4296,21.5164,6.4697,50.2869
0.065,0.0292,-0.0489,-0.0087,-0.0037,0.0005,-0.4722,0.6621,0.3925,0.4296,21.5164,6.4697,50.2869
0.0353,0.0022,-0.0476,-0.0108,-0.0015,-0.0027,-0.4722,0.6622,0.3925,0.4296,21.5164,7.1686,49.6063
0.0199,0.0152,0.0012,-0.0098,-0.0047,-0.0027,-0.472,0.6623,0.3924,0.4296,21.5164,7.1686,49.6063
0.0266,0.0208,-0.0069,-0.0098,-0.0058,-0.0005,-0.472,0.6623,0.3924,0.4296,21.5164,7.1686,49.6063
0.0104,0.0128,-0.0627,-0.0119,-0.0037,-0.0027,-0.472,0.6623,0.3925,0.4296,21.5164,7.1686,49.6063
0.0121,0.0051,0.0283,-0.0098,-0.0037,-0.0005,-0.472,0.6623,0.3924,0.4296,19.4214,5.0735,49.6063
0.0316,-0.004,-0.0137,-0.0108,-0.0037,-0.0005,-0.4721,0.6622,0.3925,0.4295,19.4214,5.0735,49.6063
0.0479,0.0127,-0.0516,-0.0108,-0.0037,0.0005,-0.4721,0.6622,0.3926,0.4295,19.4214,5.0735,49.6063
0.0445,0.0409,-0.0247,-0.0108,-0.0037,-0.0005,-0.4721,0.6622,0.3925,0.4295,19.4214,5.0735,49.6063
0.0319,0.0527,-0.0089,-0.013,-0.0026,-0.0005,-0.4721,0.6622,0.3925,0.4295,22.2153,5.7724,50.2869
-0.0018,0.0198,-0.0192,-0.014,-0.0047,-0.0027,-0.4721,0.6623,0.3926,0.4295,22.2153,5.7724,50.2869
0.0262,0.0201,-0.0206,-0.014,-0.0047,-0.0027,-0.472,0.6623,0.3926,0.4295,22.2153,5.7724,50.2869
0.0172,0.0771,-0.0305,-0.0098,-0.0068,-0.0037,-0.472,0.6623,0.3926,0.4295,22.2153,5.7724,50.2869
0.0032,0.0663,-0.036,-0.0087,-0.0079,-0.0048,-0.472,0.6623,0.3926,0.4295,20.1202,6.4697,50.9659
0.0496,0.0593,-0.0048,-0.0044,-0.0111,-0.0037,-0.472,0.6623,0.3926,0.4295,20.1202,6.4697,50.9659
0.0476,0.0665,-0.0003,-0.0044,-0.0111,-0.0037,-0.4719,0.6623,0.3926,0.4295,20.1202,6.4697,50.9659
0.1079,0.0405,-0.0116,-0.0012,-0.0122,-0.0037,-0.4719,0.6623,0.3927,0.4295,20.1202,6.4697,50.9659
0.1093,0.0272,-0.0429,0.003,-0.0196,-0.0091,-0.4719,0.6623,0.3927,0.4295,21.5164,7.1686,49.6063
0.123,0.0352,-0.0398,0.0073,-0.026,-0.0091,-0.4718,0.6624,0.3926,0.4296,21.5164,7.1686,49.6063
0.1013,0.0188,-0.0437,0.0073,-0.026,-0.0091,-0.4718,0.6624,0.3926,0.4296,21.5164,7.1686,49.6063
0.0567,-0.0246,-0.0591,0.0073,-0.0345,-0.0059,-0.4718,0.6623,0.3926,0.4296,21.5164,7.1686,49.6063
-0.0194,-0.0084,-0.0567,0.0083,-0.0367,-0.0016,-0.4718,0.6623,0.3927,0.4296,21.5164,5.7724,48.9273
-0.0385,-0.0187,-0.0827,0.0083,-0.0356,0.0016,-0.4718,0.6622,0.3927,0.4297,21.5164,5.7724,48.9273
-0.0258,-0.0009,-0.0952,0.0062,-0.0356,0.0069,-0.4719,0.6622,0.3927,0.4297,21.5164,5.7724,48.9273
0.0485,-0.034,-0.0938,0.0062,-0.0356,0.0112,-0.4718,0.6621,0.3928,0.4297,21.5164,5.7724,48.9273
0.1816,0.0115,-0.1161,0.0062,-0.0431,0.0122,-0.4718,0.6621,0.3928,0.4297,20.1202,6.4697,48.9273
0.3734,0.01,-0.1716,0.0052,-0.0559,0.0122,-0.4718,0.6622,0.3928,0.4298,20.1202,6.4697,48.9273
0.4339,0.0174,-0.1882,0.002,-0.0761,0.0069,-0.4717,0.6622,0.3928,0.4298,20.1202,6.4697,48.9273
0.4501,0.0157,-0.2059,0.002,-0.0942,0.0005,-0.4717,0.6622,0.3929,0.4298,20.1202,6.4697,48.9273
0.3928,0.0197,-0.1962,0.002,-0.1091,-0.0048,-0.4716,0.6621,0.3929,0.4298,19.4214,5.7724,50.2869
0.3837,0.0143,-0.242,0.003,-0.1208,-0.008,-0.4717,0.662,0.3931,0.4298,19.4214,5.7724,50.2869
0.3657,0.0553,-0.2377,0.003,-0.1294,-0.008,-0.4716,0.662,0.3931,0.43,19.4214,5.7724,50.2869
0.3273,-0.0158,-0.2349,0.0052,-0.1421,-0.0112,-0.4714,0.6619,0.3932,0.4301,19.4214,5.7724,50.2869
0.374,-0.0347,-0.2795,0.003,-0.156,-0.0122,-0.4713,0.6619,0.3932,0.4303,21.5164,5.0735,50.2869
0.371,-0.0808,-0.3144,0.002,-0.1677,-0.0144,-0.4713,0.6617,0.3934,0.4304,21.5164,5.0735,50.2869
0.4297,-0.1002,-0.2746,-0.0012,-0.1826,-0.0154,-0.4712,0.6616,0.3935,0.4306,21.5164,5.0735,50.2869
0.497,-0.1441,-0.3378,-0.0098,-0.1997,-0.0133,-0.4711,0.6614,0.3935,0.4309,21.5164,5.0735,50.2869
0.5398,-0.1712,-0.3663,-0.0183,-0.222,-0.0091,-0.4711,0.6613,0.3937,0.4311,20.8176,7.1686,47.5677
0.535,-0.1373,-0.369,-0.0268,-0.2465,-0.0059,-0.4708,0.6612,0.3937,0.4314,20.8176,7.1686,47.5677
0.5479,-0.1547,-0.3965,-0.0353,-0.2668,-0.0016,-0.4707,0.661,0.3939,0.4317,20.8176,7.1686,47.5677
0.519,-0.1335,-0.3826,-0.0396,-0.2891,-0.0016,-0.4706,0.6608,0.3941,0.432,20.8176,7.1686,47.5677
0.5703,-0.1221,-0.3888,-0.0449,-0.3073,-0.0016,-0.4704,0.6605,0.3944,0.4323,20.1202,8.5663,49.6063
0.5814,-0.0627,-0.3554,-0.047,-0.3254,-0.0016,-0.47,0.6604,0.3945,0.4328,20.1202,8.5663,49.6063
0.6177,-0.0464,-0.4014,-0.0481,-0.3456,-0.0048,-0.4698,0.6601,0.3949,0.4331,20.1202,8.5663,49.6063
0.5989,-0.0644,-0.4023,-0.0524,-0.3733,-0.0069,-0.4696,0.6598,0.3952,0.4335,20.1202,8.5663,49.6063
0.58,-0.044,-0.3668,-0.0534,-0.3914,-0.0112,-0.4693,0.6595,0.3956,0.434,22.2153,5.0735,48.9273
0.5357,-0.0347,-0.4155,-0.0577,-0.4106,-0.0133,-0.4691,0.659,0.3961,0.4344,22.2153,5.0735,48.9273
0.5033,-0.0668,-0.4096,-0.0577,-0.4319,-0.0133,-0.4688,0.6586,0.3965,0.4349,22.2153,5.0735,48.9273
0.4827,-0.0149,-0.3992,-0.0577,-0.45,-0.0133,-0.4685,0.6582,0.397,0.4355,22.2153,5.0735,48.9273
0.4806,0.0095,-0.3741,-0.062,-0.4671,-0.0112,-0.4682,0.6578,0.3975,0.4361,20.8176,5.7724,48.2468
0.4482,0.0288,-0.3605,-0.0609,-0.4873,-0.008,-0.4679,0.6573,0.398,0.4367,20.8176,5.7724,48.2468
0.4344,0.0687,-0.3458,-0.063,-0.5054,-0.008,-0.4675,0.6568,0.3986,0.4373,20.8176,5.7724,48.2468
0.4085,0.0544,-0.3486,-0.0588,-0.5224,-0.0091,-0.467,0.6563,0.3992,0.438,20.8176,5.7724,48.2468
0.4075,0.0884,-0.2954,-0.0502,-0.5373,-0.008,-0.4666,0.6558,0.3998,0.4387,22.9126,5.0735,48.9273
0.432,0.1134,-0.272,-0.0438,-0.5512,-0.0091,-0.4662,0.6552,0.4005,0.4394,22.9126,5.0735,48.9273
0.4868,0.0602,-0.2782,-0.0385,-0.5661,-0.0091,-0.4657,0.6546,0.4011,0.4402,22.9126,5.0735,48.9273
0.5147,0.0943,-0.3168,-0.0353,-0.5885,-0.0112,-0.4651,0.6541,0.4018,0.441,22.9126,5.0735,48.9273
0.4884,0.068,-0.3337,-0.0311,-0.6098,-0.0144,-0.4646,0.6535,0.4024,0.4418,22.9126,6.4697,49.6063
0.4504,0.0896,-0.2873,-0.0279,-0.6311,-0.0154,-0.464,0.6529,0.4031,0.4427,22.9126,6.4697,49.6063
0.3983,0.0916,-0.2421,-0.0225,-0.6503,-0.0176,-0.4634,0.6522,0.4038,0.4437,22.9126,6.4697,49.6063
0.3726,0.1189,-0.2528,-0.0193,-0.6609,-0.0176,-0.4627,0.6516,0.4044,0.4447,22.9126,6.4697,49.6063
0.3791,0.07,-0.2501,-0.0161,-0.6737,-0.0197,-0.4621,0.6509,0.4052,0.4457,23.6115,6.4697,48.2468
0.3811,0.0677,-0.2575,-0.0098,-0.6907,-0.0208,-0.4614,0.6502,0.4059,0.4467,23.6115,6.4697,48.2468
0.3765,0.0413,-0.2278,-0.0087,-0.7067,-0.0186,-0.4607,0.6495,0.4066,0.4478,23.6115,6.4697,48.2468
0.3506,0.0319,-0.2525,-0.0108,-0.727,-0.0176,-0.46,0.6488,0.4073,0.4489,23.6115,6.4697,48.2468
0.3196,0.0293,-0.2253,-0.0108,-0.744,-0.0154,-0.4593,0.648,0.4081,0.45,23.6115,7.1686,46.8872
0.2704,-0.0161,-0.2286,-0.0098,-0.7547,-0.0144,-0.4585,0.6473,0.4088,0.4513,23.6115,7.1686,46.8872
0.2561,0.0224,-0.2091,-0.0098,-0.7642,-0.0112,-0.4577,0.6465,0.4096,0.4525,23.6115,7.1686,46.8872
0.23,0.0005,-0.1983,-0.0087,-0.7856,-0.0133,-0.457,0.6456,0.4105,0.4537,23.6115,7.1686,46.8872
0.1928,0.0186,-0.1725,-0.0098,-0.7951,-0.0144,-0.4562,0.6448,0.4113,0.4549,24.3103,5.0735,46.2082
0.2352,-0.0136,-0.197,-0.0119,-0.8037,-0.0154,-0.4555,0.6439,0.4122,0.4561,24.3103,5.0735,46.2082
0.1929,-0.0264,-0.1487,-0.014,-0.8164,-0.0154,-0.4547,0.643,0.4131,0.4574,24.3103,5.0735,46.2082
0.1606,-0.0102,-0.1965,-0.0172,-0.825,-0.0154,-0.4539,0.642,0.414,0.4587,24.3103,5.0735,46.2082
0.1445,-0.009,-0.1216,-0.0193,-0.8324,-0.0165,-0.4531,0.6411,0.4149,0.46,26.4053,3.6774,46.8872
0.0571,-0.0362,-0.1386,-0.0225,-0.8399,-0.0186,-0.4524,0.64,0.4159,0.4612,26.4053,3.6774,46.8872
0.038,-0.0194,-0.1374,-0.0257,-0.8388,-0.0176,-0.4516,0.639,0.4169,0.4625,26.4053,3.6774,46.8872
-0.0243,-0.0058,-0.1375,-0.0289,-0.841,-0.0144,-0.4508,0.638,0.4178,0.4638,26.4053,3.6774,46.8872
-0.042,-0.0632,-0.1331,-0.03,-0.8388,-0.0122,-0.45,0.637,0.4188,0.4652,28.5004,6.4697,46.8872
-0.1047,-0.0354,-0.1189,-0.0332,-0.8367,-0.0101,-0.4491,0.636,0.4197,0.4665,28.5004,6.4697,46.8872
-0.1299,-0.0483,-0.1195,-0.0343,-0.8378,-0.0059,-0.4483,0.635,0.4207,0.4678,28.5004,6.4697,46.8872
-0.135,-0.0518,-0.1429,-0.0364,-0.8367,-0.0027,-0.4475,0.634,0.4216,0.4691,28.5004,6.4697,46.8872
-0.135,-0.0663,-0.1326,-0.0375,-0.8367,0.0027,-0.4467,0.6329,0.4226,0.4704,26.4053,5.0735,46.2082
-0.2092,-0.026,-0.0958,-0.0406,-0.8314,0.0037,-0.446,0.6318,0.4237,0.4716,26.4053,5.0735,46.2082
-0.23,-0.031,-0.1083,-0.0417,-0.825,0.0059,-0.4451,0.6308,0.4247,0.4728,26.4053,5.0735,46.2082
-0.2414,-0.0054,-0.0339,-0.0449,-0.8197,0.0069,-0.4443,0.6298,0.4256,0.4741,26.4053,5.0735,46.2082
-0.2178,-0.0296,-0.0523,-0.046,-0.8154,0.0059,-0.4435,0.6288,0.4266,0.4753,27.1042,5.7724,46.2082
-0.224,-0.0068,-0.0752,-0.0481,-0.8101,0.0037,-0.4427,0.6277,0.4276,0.4766,27.1042,5.7724,46.2082
-0.2366,-0.0345,-0.0943,-0.0502,-0.8079,0.0048,-0.4419,0.6267,0.4286,0.4778,27.1042,5.7724,46.2082
-0.2981,-0.0177,0.0301,-0.0513,-0.8015,0.0037,-0.4411,0.6257,0.4296,0.479,27.1042,5.7724,46.2082
-0.3144,-0.0076,0.0743,-0.0545,-0.7951,-0.0005,-0.4403,0.6246,0.4306,0.4802,29.1992,4.3747,46.8872
-0.3375,-0.0018,0.0552,-0.0545,-0.7877,0.0016,-0.4397,0.6234,0.4317,0.4813,29.1992,4.3747,46.8872
-0.3789,-0.0218,0.1225,-0.0524,-0.7813,0.0037,-0.4389,0.6224,0.4327,0.4825,29.1992,4.3747,46.8872
-0.4137,0.0197,0.1151,-0.0556,-0.7738,0.0048,-0.4381,0.6214,0.4336,0.4837,29.1992,4.3747,46.8872
-0.4052,-0.0094,0.2111,-0.0545,-0.7642,0.0048,-0.4373,0.6203,0.4346,0.4848,29.1992,5.0735,44.8486
-0.4618,0.0185,0.2431,-0.0545,-0.7547,0.0016,-0.4366,0.6192,0.4356,0.4859,29.1992,5.0735,44.8486
-0.4665,-0.0016,0.2458,-0.0524,-0.744,-0.0005,-0.4358,0.6182,0.4366,0.4871,29.1992,5.0735,44.8486
-0.451,0.0078,0.2469,-0.0524,-0.7291,0.0016,-0.4351,0.6172,0.4376,0.4882,29.1992,5.0735,44.8486
-0.4822,-0.0102,0.2794,-0.0545,-0.7153,-0.0005,-0.4343,0.6161,0.4385,0.4894,30.5954,4.3747,44.8486
-0.5137,-0.0429,0.2662,-0.0545,-0.7003,-0.0005,-0.4337,0.615,0.4395,0.4904,30.5954,4.3747,44.8486
-0.5852,-0.0065,0.2042,-0.0566,-0.6886,0.0005,-0.433,0.614,0.4404,0.4914,30.5954,4.3747,44.8486
-0.6068,-0.0205,0.2509,-0.0588,-0.6758,-0.0005,-0.4323,0.6131,0.4413,0.4925,30.5954,4.3747,44.8486
-0.5955,0.0152,0.2845,-0.0577,-0.6535,0.0016,-0.4317,0.6121,0.4422,0.4935,30.5954,5.0735,44.8486
-0.5822,0.0377,0.2678,-0.0566,-0.6354,0.0005,-0.4311,0.6111,0.4431,0.4944,30.5954,5.0735,44.8486
-0.4908,0.0384,0.266,-0.0534,-0.6194,0.0005,-0.4304,0.6102,0.4439,0.4954,30.5954,5.0735,44.8486
-0.3843,0.0328,0.2713,-0.0534,-0.6045,-0.0005,-0.4298,0.6093,0.4447,0.4963,30.5954,5.0735,44.8486
-0.2344,0.0611,0.3044,-0.0556,-0.5981,-0.0027,-0.4291,0.6084,0.4455,0.4972,31.9931,5.0735,44.8486
-0.1342,0.0502,0.2458,-0.0534,-0.6013,-0.008,-0.4286,0.6075,0.4463,0.4981,31.9931,5.0735,44.8486
-0.0304,0.0912,0.2532,-0.0545,-0.6045,-0.0091,-0.4279,0.6066,0.4471,0.499,31.9931,5.0735,44.8486
0.0752,0.0727,0.2779,-0.0524,-0.6087,-0.0091,-0.4273,0.6058,0.4478,0.4999,31.9931,5.0735,44.8486
0.1457,0.0703,0.2205,-0.0481,-0.6162,-0.0122,-0.4267,0.6049,0.4486,0.5008,30.5954,2.9785,43.4891
0.2572,0.0881,0.2069,-0.0481,-0.63,-0.0101,-0.4263,0.6039,0.4496,0.5015,30.5954,2.9785,43.4891
0.3928,0.0504,0.1939,-0.047,-0.646,-0.008,-0.4256,0.603,0.4503,0.5025,30.5954,2.9785,43.4891
0.4625,0.0933,0.1538,-0.0449,-0.6684,-0.0101,-0.4249,0.6021,0.4511,0.5034,30.5954,2.9785,43.4891
0.5792,0.1,0.1051,-0.0449,-0.6961,-0.0112,-0.4241,0.6012,0.4519,0.5044,31.2943,4.3747,42.1295
0.6346,0.127,0.1051,-0.0449,-0.727,-0.0112,-0.4235,0.6002,0.4528,0.5053,31.2943,4.3747,42.1295
0.6632,0.1274,0.047,-0.0406,-0.7568,-0.0112,-0.4227,0.5993,0.4537,0.5064,31.2943,4.3747,42.1295
0.7441,0.1637,0.0407,-0.0364,-0.7845,-0.0154,-0.4218,0.5983,0.4545,0.5075,31.2943,4.3747,42.1295
0.8627,0.1562,-0.0302,-0.0321,-0.8186,-0.0218,-0.4209,0.5973,0.4554,0.5087,31.9931,5.0735,42.1295
0.9244,0.1861,-0.0739,-0.0289,-0.8569,-0.0272,-0.42,0.5962,0.4563,0.5098,31.9931,5.0735,42.1295
0.9773,0.225,-0.1302,-0.0257,-0.8985,-0.0336,-0.4191,0.5951,0.4572,0.5111,31.9931,5.0735,42.1295
0.8969,0.1934,-0.0905,-0.0215,-0.939,-0.041,-0.418,0.594,0.4581,0.5124,31.9931,5.0735,42.1295
0.897,0.2099,-0.1547,-0.0161,-0.9762,-0.0463,-0.417,0.5927,0.4591,0.5138,33.3893,5.7724,40.77
0.866,0.188,-0.1613,-0.0098,-1.0125,-0.0474,-0.4158,0.5915,0.46,0.5153,33.3893,5.7724,40.77
0.8142,0.2071,-0.204,-0.0044,-1.0434,-0.0506,-0.4147,0.5902,0.461,0.5168,33.3893,5.7724,40.77
0.7653,0.1729,-0.2103,0.002,-1.0732,-0.0506,-0.4135,0.5889,0.462,0.5184,33.3893,5.7724,40.77
0.7409,0.2035,-0.2164,0.0062,-1.1062,-0.0506,-0.4122,0.5875,0.463,0.52,34.0881,5.0735,41.4505
0.7068,0.1786,-0.1852,0.0116,-1.1371,-0.0517,-0.411,0.5861,0.4641,0.5217,34.0881,5.0735,41.4505
0.7143,0.1735,-0.2156,0.019,-1.169,-0.0527,-0.4097,0.5846,0.4652,0.5234,34.0881,5.0735,41.4505
0.7558,0.1438,-0.2614,0.0243,-1.201,-0.0549,-0.4083,0.5831,0.4663,0.5252,34.0881,5.0735,41.4505
0.7428,0.115,-0.2719,0.0275,-1.234,-0.057,-0.4069,0.5816,0.4674,0.527,34.0881,5.0735,39.4104
0.7257,0.0724,-0.2358,0.0297,-1.2681,-0.0602,-0.4055,0.58,0.4685,0.5288,34.0881,5.0735,39.4104
0.7082,0.0738,-0.2578,0.0318,-1.2969,-0.0591,-0.4041,0.5783,0.4697,0.5307,34.0881,5.0735,39.4104
0.6993,0.0451,-0.2713,0.0329,-1.3256,-0.0602,-0.4025,0.5766,0.4708,0.5327,34.0881,5.0735,39.4104
0.6311,0.0472,-0.2778,0.035,-1.3565,-0.0602,-0.401,0.5749,0.472,0.5347,36.1832,5.7724,38.7314
0.5412,0.0936,-0.297,0.0371,-1.3778,-0.0634,-0.3994,0.5731,0.4732,0.5368,36.1832,5.7724,38.7314
0.5133,0.0853,-0.2559,0.0424,-1.397,-0.0655,-0.3978,0.5713,0.4744,0.5388,36.1832,5.7724,38.7314
0.5159,0.0819,-0.2617,0.0446,-1.4151,-0.0676,-0.3961,0.5695,0.4756,0.5409,36.1832,5.7724,38.7314
0.5729,0.0639,-0.3128,0.0488,-1.4354,-0.0687,-0.3944,0.5676,0.4768,0.5431,36.882,4.3747,37.3718
0.5947,0.0305,-0.2823,0.051,-1.4641,-0.0698,-0.3928,0.5656,0.4781,0.5452,36.882,4.3747,37.3718
