Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
-0.3185,-0.1294,0.3547,0.0435,-1.0284,-0.0506,-0.3271,0.4938,0.4999,0.6319,45.2637,7.1686,27.1774
-0.3666,-0.1189,0.347,0.0435,-1.0178,-0.0474,-0.3259,0.492,0.5008,0.6332,45.2637,7.1686,27.1774
-0.3816,-0.1459,0.3755,0.0403,-1.0093,-0.0421,-0.3247,0.4903,0.5015,0.6346,45.2637,7.1686,27.1774
-0.414,-0.128,0.3539,0.0392,-0.9986,-0.0389,-0.3234,0.4887,0.5023,0.6359,45.2637,7.1686,27.1774
-0.381,-0.1285,0.3784,0.0371,-0.988,-0.0346,-0.3221,0.487,0.503,0.6372,43.866,8.5663,25.8179
-0.4075,-0.1336,0.3869,0.035,-0.9762,-0.0304,-0.3209,0.4854,0.5037,0.6385,43.866,8.5663,25.8179
-0.4024,-0.1318,0.4,0.0339,-0.9645,-0.025,-0.3197,0.4837,0.5045,0.6398,43.866,8.5663,25.8179
-0.3825,-0.1422,0.3819,0.035,-0.9528,-0.0208,-0.3185,0.4821,0.5052,0.641,43.866,8.5663,25.8179
-0.425,-0.1005,0.3801,0.0329,-0.9368,-0.0122,-0.3172,0.4806,0.5059,0.6422,45.961,9.9625,24.4583
-0.4479,-0.1293,0.3634,0.035,-0.9272,-0.0122,-0.3159,0.4791,0.5065,0.6435,45.961,9.9625,24.4583
-0.4348,-0.139,0.2986,0.0339,-0.9198,-0.0101,-0.3147,0.4776,0.5072,0.6447,45.961,9.9625,24.4583
-0.4843,-0.1355,0.2832,0.0329,-0.9027,-0.0048,-0.3136,0.476,0.5079,0.6458,45.961,9.9625,24.4583
-0.4698,-0.1668,0.2287,0.0329,-0.8942,-0.0005,-0.3124,0.4746,0.5086,0.6469,46.6599,7.1686,24.4583
-0.4897,-0.1701,0.2605,0.0318,-0.8846,0.0037,-0.3114,0.473,0.5095,0.6479,46.6599,7.1686,24.4583
-0.4488,-0.1748,0.2501,0.0297,-0.8729,0.008,-0.3102,0.4716,0.5101,0.649,46.6599,7.1686,24.4583
-0.3793,-0.1745,0.2529,0.0265,-0.8612,0.0122,-0.3091,0.4702,0.5108,0.65,46.6599,7.1686,24.4583
-0.3096,-0.1596,0.2818,0.019,-0.8495,0.0144,-0.308,0.4687,0.5115,0.651,45.961,6.4697,23.0988
-0.2599,-0.1409,0.3187,0.0158,-0.8441,0.0154,-0.307,0.4672,0.5124,0.6518,45.961,6.4697,23.0988
-0.2096,-0.1191,0.3288,0.0116,-0.842,0.0144,-0.3059,0.4658,0.5131,0.6528,45.961,6.4697,23.0988
-0.2226,-0.0567,0.3184,0.0126,-0.841,0.0144,-0.3048,0.4644,0.5138,0.6538,45.961,6.4697,23.0988
-0.266,-0.0441,0.3564,0.0126,-0.841,0.0112,-0.3037,0.463,0.5144,0.6548,47.3587,7.1686,23.0988
-0.3327,0.0256,0.3559,0.0158,-0.8399,0.0048,-0.3027,0.4615,0.5153,0.6556,47.3587,7.1686,23.0988
-0.4218,0.011,0.32,0.0201,-0.8335,0.0016,-0.3016,0.4601,0.516,0.6566,47.3587,7.1686,23.0988
-0.4839,0.0331,0.2882,0.0233,-0.8218,-0.0059,-0.3004,0.4587,0.5166,0.6576,47.3587,7.1686,23.0988
-0.5541,-0.0104,0.3053,0.0243,-0.8111,-0.008,-0.2993,0.4574,0.5172,0.6586,47.3587,7.1686,21.0602
-0.609,-0.0104,0.2771,0.0254,-0.7984,-0.0091,-0.2984,0.456,0.5179,0.6594,47.3587,7.1686,21.0602
-0.6274,0.0237,0.2793,0.0275,-0.7834,-0.0091,-0.2973,0.4546,0.5185,0.6604,47.3587,7.1686,21.0602
-0.6254,0.006,0.2715,0.0318,-0.7685,-0.0069,-0.2963,0.4534,0.519,0.6613,47.3587,7.1686,21.0602
-0.5827,-0.0014,0.2011,0.0361,-0.7568,-0.0048,-0.2952,0.4521,0.5195,0.6622,46.6599,9.2636,20.3796
-0.5446,-0.0048,0.2153,0.035,-0.7462,-0.0016,-0.2942,0.4509,0.52,0.6631,46.6599,9.2636,20.3796
-0.5029,0.0094,0.2089,0.0361,-0.7355,-0.0016,-0.2931,0.4497,0.5205,0.664,46.6599,9.2636,20.3796
-0.4415,0.0274,0.1864,0.0424,-0.728,-0.0037,-0.2921,0.4485,0.521,0.6649,46.6599,9.2636,20.3796
-0.348,0,0.1505,0.0467,-0.7195,-0.0037,-0.2911,0.4474,0.5215,0.6657,46.6599,8.5663,21.7392
-0.2176,0.0208,0.2003,0.0467,-0.7195,-0.0037,-0.2901,0.4462,0.522,0.6665,46.6599,8.5663,21.7392
-0.192,-0.0061,0.1616,0.051,-0.7174,-0.0059,-0.2891,0.445,0.5225,0.6673,46.6599,8.5663,21.7392
-0.1419,-0.0065,0.1223,0.052,-0.7216,-0.0091,-0.2881,0.4439,0.523,0.6682,46.6599,8.5663,21.7392
-0.1118,0.0034,0.0744,0.0531,-0.7259,-0.0144,-0.2871,0.4427,0.5234,0.6691,46.6599,7.1686,20.3796
-0.0746,-0.0099,0.0875,0.0542,-0.727,-0.0176,-0.2862,0.4415,0.5241,0.6698,46.6599,7.1686,20.3796
-0.0653,-0.008,0.0999,0.0552,-0.7366,-0.0229,-0.2851,0.4403,0.5245,0.6706,46.6599,7.1686,20.3796
-0.0604,0.012,0.0714,0.0563,-0.7429,-0.0282,-0.2841,0.4391,0.5249,0.6715,46.6599,7.1686,20.3796
-0.0277,0.0241,0.0579,0.0595,-0.7483,-0.0357,-0.283,0.4379,0.5254,0.6724,47.3587,6.4697,19.7006
-0.0208,0.0605,0.0279,0.0638,-0.7589,-0.0431,-0.2822,0.4365,0.526,0.6731,47.3587,6.4697,19.7006
-0.0321,0.0208,0.0588,0.0712,-0.7675,-0.0485,-0.2811,0.4353,0.5264,0.6741,47.3587,6.4697,19.7006
-0.0848,0.0246,0.091,0.0744,-0.7717,-0.0538,-0.28,0.4341,0.5268,0.675,47.3587,6.4697,19.7006
-0.1631,-0.0171,0.0664,0.0787,-0.776,-0.0591,-0.2789,0.4328,0.5272,0.676,48.7549,7.8674,16.3025
-0.2319,-0.0116,0.062,0.0829,-0.7813,-0.0602,-0.2779,0.4315,0.5276,0.6769,48.7549,7.8674,16.3025
-0.4049,0.0061,0.0789,0.0851,-0.7845,-0.0613,-0.2768,0.4303,0.528,0.6779,48.7549,7.8674,16.3025
-0.5798,-0.0074,0.1008,0.0861,-0.7834,-0.0602,-0.2756,0.429,0.5283,0.6789,48.7549,7.8674,16.3025
-0.7463,-0.0325,0.1329,0.0893,-0.7717,-0.0538,-0.2745,0.4278,0.5286,0.6798,49.4537,7.1686,18.3411
-0.9414,-0.0205,0.1455,0.0925,-0.7557,-0.0453,-0.2736,0.4265,0.5292,0.6806,49.4537,7.1686,18.3411
-1.0513,-0.0247,0.1742,0.0936,-0.7344,-0.0368,-0.2725,0.4253,0.5295,0.6815,49.4537,7.1686,18.3411
-1.1693,-0.0411,0.2391,0.0957,-0.7035,-0.025,-0.2715,0.4242,0.5298,0.6824,49.4537,7.1686,18.3411
-1.2516,-0.0625,0.2376,0.0978,-0.6748,-0.0122,-0.2705,0.4231,0.5301,0.6832,48.0576,7.8674,16.3025
-1.255,-0.0964,0.264,0.0978,-0.646,0.0005,-0.2695,0.422,0.5306,0.6839,48.0576,7.8674,16.3025
-1.2934,-0.1118,0.2664,0.0978,-0.6204,0.0112,-0.2686,0.4211,0.5309,0.6846,48.0576,7.8674,16.3025
-1.2729,-0.123,0.2796,0.0978,-0.5928,0.0229,-0.2676,0.4202,0.5312,0.6853,48.0576,7.8674,16.3025
-1.2921,-0.1002,0.3017,0.0968,-0.565,0.0336,-0.2667,0.4193,0.5315,0.686,48.7549,8.5663,16.3025
-1.2418,-0.1016,0.2921,0.0936,-0.5331,0.0399,-0.2659,0.4185,0.5319,0.6865,48.7549,8.5663,16.3025
-1.2069,-0.1132,0.2859,0.0914,-0.5011,0.0431,-0.265,0.4178,0.5322,0.687,48.7549,8.5663,16.3025
-1.1591,-0.1101,0.2753,0.0914,-0.4745,0.0474,-0.2642,0.4171,0.5324,0.6876,48.7549,8.5663,16.3025
-1.1129,-0.1111,0.2661,0.0872,-0.4489,0.0495,-0.2634,0.4165,0.5327,0.688,48.0576,6.4697,14.2624
-1.0173,-0.109,0.2655,0.084,-0.4234,0.0474,-0.2628,0.4158,0.5332,0.6883,48.0576,6.4697,14.2624
-0.9148,-0.1062,0.1689,0.0808,-0.4021,0.0474,-0.2621,0.4152,0.5335,0.6887,48.0576,6.4697,14.2624
-0.8658,-0.1394,0.2058,0.0765,-0.3861,0.0463,-0.2614,0.4146,0.5337,0.6891,48.0576,6.4697,14.2624
-0.7472,-0.1385,0.1956,0.0701,-0.3669,0.0463,-0.2608,0.4141,0.534,0.6895,47.3587,6.4697,14.2624
-0.6261,-0.1838,0.1838,0.0638,-0.3499,0.0474,-0.2603,0.4135,0.5344,0.6896,47.3587,6.4697,14.2624
-0.4917,-0.1199,0.1328,0.0627,-0.3392,0.0495,-0.2597,0.413,0.5347,0.69,47.3587,6.4697,14.2624
-0.3267,-0.1469,0.1388,0.0552,-0.3296,0.0495,-0.2592,0.4126,0.5349,0.6903,47.3587,6.4697,14.2624
-0.27,-0.1425,0.0449,0.051,-0.335,0.0506,-0.2586,0.4121,0.5352,0.6906,49.4537,7.8674,14.9429
-0.2062,-0.1426,0.0876,0.0435,-0.3413,0.0495,-0.2581,0.4115,0.5355,0.6908,49.4537,7.8674,14.9429
-0.1979,-0.1088,0.1199,0.0371,-0.3445,0.0495,-0.2576,0.411,0.5358,0.6911,49.4537,7.8674,14.9429
-0.2321,-0.1202,0.1124,0.0361,-0.3467,0.0506,-0.257,0.4105,0.5361,0.6914,49.4537,7.8674,14.9429
-0.2845,-0.131,0.1055,0.0339,-0.3467,0.0517,-0.2565,0.41,0.5364,0.6917,46.6599,8.5663,13.5834
-0.344,-0.0962,0.1944,0.0265,-0.3445,0.0517,-0.2559,0.4094,0.5366,0.692,46.6599,8.5663,13.5834
-0.4154,-0.0834,0.1545,0.0243,-0.3413,0.0549,-0.2554,0.4089,0.5369,0.6923,46.6599,8.5663,13.5834
-0.4525,-0.1077,0.1671,0.0233,-0.3339,0.0581,-0.2548,0.4083,0.5372,0.6926,46.6599,8.5663,13.5834
-0.446,-0.1052,0.1539,0.0222,-0.3254,0.0634,-0.2543,0.4078,0.5375,0.6929,47.3587,6.4697,13.5834
-0.4556,-0.1189,0.1413,0.019,-0.3158,0.0655,-0.2539,0.4073,0.538,0.693,47.3587,6.4697,13.5834
-0.4692,-0.1045,0.1205,0.0137,-0.3094,0.0687,-0.2534,0.4068,0.5383,0.6932,47.3587,6.4697,13.5834
-0.4585,-0.0996,0.1074,0.0073,-0.2966,0.0698,-0.253,0.4063,0.5386,0.6934,47.3587,6.4697,13.5834
-0.4303,-0.1407,0.0901,0.003,-0.2881,0.0676,-0.2525,0.4058,0.5389,0.6936,50.8514,5.7724,12.9028
-0.4076,-0.1329,0.0897,-0.0023,-0.2774,0.0698,-0.2523,0.4053,0.5395,0.6936,50.8514,5.7724,12.9028
-0.408,-0.1315,0.0279,-0.0098,-0.2689,0.0676,-0.2519,0.4048,0.5398,0.6938,50.8514,5.7724,12.9028
-0.3337,-0.1302,-0.0033,-0.0172,-0.2615,0.0676,-0.2515,0.4044,0.5401,0.6939,50.8514,5.7724,12.9028
-0.2734,-0.1316,0.0253,-0.0247,-0.2529,0.0666,-0.2511,0.4039,0.5404,0.6941,48.7549,7.8674,10.8643
-0.1757,-0.1443,-0.026,-0.0343,-0.2497,0.0655,-0.2508,0.4035,0.5407,0.6942,48.7549,7.8674,10.8643
-0.1368,-0.1251,-0.0107,-0.0396,-0.2508,0.0623,-0.2505,0.4031,0.541,0.6944,48.7549,7.8674,10.8643
-0.0768,-0.1325,0.0078,-0.0449,-0.2529,0.0602,-0.2502,0.4026,0.5413,0.6945,48.7549,7.8674,10.8643
-0.0195,-0.089,0.0224,-0.0534,-0.2561,0.0591,-0.2499,0.4021,0.5416,0.6946,49.4537,7.1686,11.5433
-0.0146,-0.0503,0.0591,-0.0609,-0.2636,0.0581,-0.2496,0.4016,0.542,0.6947,49.4537,7.1686,11.5433
-0.0242,-0.0147,0.1112,-0.062,-0.2678,0.0559,-0.2493,0.4011,0.5424,0.6949,49.4537,7.1686,11.5433
-0.0552,0.0481,0.1511,-0.062,-0.2721,0.0549,-0.249,0.4005,0.5427,0.695,49.4537,7.1686,11.5433
-0.1189,0.0541,0.2046,-0.0598,-0.2774,0.0495,-0.2487,0.4,0.543,0.6952,47.3587,5.0735,12.9028
-0.2017,0.0801,0.2039,-0.0556,-0.2764,0.0463,-0.2485,0.3993,0.5437,0.6951,47.3587,5.0735,12.9028
-0.2018,0.1038,0.2436,-0.0481,-0.271,0.0442,-0.2482,0.3988,0.544,0.6953,47.3587,5.0735,12.9028
-0.2727,0.1148,0.2292,-0.0406,-0.2657,0.0421,-0.2479,0.3983,0.5443,0.6954,47.3587,5.0735,12.9028
-0.2517,0.0731,0.1993,-0.0353,-0.2593,0.0421,-0.2475,0.3978,0.5446,0.6956,50.8514,6.4697,12.2238
-0.2805,0.0539,0.1831,-0.03,-0.2551,0.0389,-0.2473,0.3973,0.5451,0.6956,50.8514,6.4697,12.2238
-0.2367,0.0607,0.1268,-0.0247,-0.2497,0.0378,-0.2469,0.3968,0.5453,0.6958,50.8514,6.4697,12.2238
-0.2697,0.0136,0.1069,-0.0204,-0.2444,0.0368,-0.2466,0.3964,0.5456,0.696,50.8514,6.4697,12.2238
-0.2584,-0.0551,0.1051,-0.0215,-0.2412,0.0368,-0.2463,0.3959,0.5458,0.6962,50.1526,6.4697,11.5433
-0.2546,-0.0415,0.0505,-0.0247,-0.2338,0.0389,-0.2461,0.3954,0.5462,0.6962,50.1526,6.4697,11.5433
-0.1921,-0.046,0.0397,-0.0257,-0.2306,0.0431,-0.2458,0.395,0.5465,0.6964,50.1526,6.4697,11.5433
-0.1347,-0.053,-0.0246,-0.0279,-0.2284,0.0463,-0.2455,0.3946,0.5467,0.6965,50.1526,6.4697,11.5433
-0.0235,-0.0666,-0.0692,-0.03,-0.2274,0.0495,-0.2452,0.3942,0.547,0.6967,50.1526,7.8674,12.2238
0.0408,-0.064,-0.0398,-0.0321,-0.2263,0.0527,-0.2449,0.3938,0.5473,0.6968,50.1526,7.8674,12.2238
0.1085,-0.0667,-0.0315,-0.0343,-0.2327,0.057,-0.2446,0.3934,0.5475,0.6969,50.1526,7.8674,12.2238
0.1264,-0.039,-0.0768,-0.0396,-0.2476,0.0634,-0.2443,0.3929,0.5478,0.697,50.1526,7.8674,12.2238
0.1559,-0.023,-0.0801,-0.0406,-0.2561,0.0634,-0.244,0.3925,0.5481,0.6971,48.0576,7.8674,10.1852
0.1924,-0.0236,-0.0568,-0.0417,-0.2678,0.0666,-0.2436,0.392,0.5484,0.6973,48.0576,7.8674,10.1852
0.1983,-0.0203,-0.0673,-0.0438,-0.2764,0.0687,-0.2432,0.3915,0.5487,0.6975,48.0576,7.8674,10.1852
0.1753,-0.0094,-0.0657,-0.0438,-0.287,0.0719,-0.2429,0.391,0.5491,0.6976,48.0576,7.8674,10.1852
0.1192,-0.0057,-0.0887,-0.0492,-0.2966,0.0698,-0.2425,0.3905,0.5494,0.6978,50.8514,7.8674,10.1852
0.0768,-0.0425,-0.0946,-0.0524,-0.3041,0.0676,-0.2421,0.3899,0.5498,0.6979,50.8514,7.8674,10.1852
0.032,-0.0194,-0.0798,-0.0556,-0.3094,0.0623,-0.2417,0.3894,0.5501,0.6981,50.8514,7.8674,10.1852
0.0105,0.0328,-0.1086,-0.0588,-0.3094,0.0591,-0.2413,0.3888,0.5505,0.6983,50.8514,7.8674,10.1852
-0.0365,0.0215,-0.0857,-0.0641,-0.3094,0.0559,-0.2409,0.3882,0.5508,0.6985,50.1526,6.4697,8.8257
-0.0575,0.0171,-0.0621,-0.0705,-0.3115,0.0485,-0.2406,0.3876,0.5512,0.6986,50.1526,6.4697,8.8257
-0.1241,0.0638,-0.0249,-0.0758,-0.3126,0.0421,-0.2402,0.387,0.5516,0.6988,50.1526,6.4697,8.8257
-0.1415,0.0303,-0.0245,-0.0822,-0.3115,0.0368,-0.2399,0.3864,0.5519,0.699,50.1526,6.4697,8.8257
-0.1735,0.0822,-0.0151,-0.0875,-0.3105,0.0314,-0.2396,0.3858,0.5522,0.6992,48.7549,6.4697,9.5047
-0.2116,0.069,0.0316,-0.0918,-0.3094,0.0282,-0.2393,0.3851,0.5527,0.6993,48.7549,6.4697,9.5047
-0.2555,0.11,0.0049,-0.096,-0.3062,0.0261,-0.239,0.3845,0.553,0.6995,48.7549,6.4697,9.5047
-0.3373,0.1383,0.0976,-0.0992,-0.3009,0.0218,-0.2387,0.3838,0.5533,0.6997,48.7549,6.4697,9.5047
-0.3718,0.1528,0.1312,-0.1003,-0.2923,0.024,-0.2385,0.3832,0.5536,0.6999,48.7549,5.7724,10.1852
-0.377,0.1508,0.1432,-0.096,-0.2817,0.0218,-0.2383,0.3825,0.5541,0.6999,48.7549,5.7724,10.1852
-0.3953,0.206,0.1993,-0.095,-0.2742,0.0154,-0.2381,0.3819,0.5544,0.7001,48.7549,5.7724,10.1852
-0.3728,0.2194,0.1905,-0.0939,-0.2678,0.0122,-0.2378,0.3813,0.5547,0.7003,48.7549,5.7724,10.1852
-0.3609,0.2041,0.1637,-0.0907,-0.2625,0.0112,-0.2376,0.3808,0.5549,0.7005,49.4537,7.1686,8.1451
-0.3632,0.1963,0.174,-0.0886,-0.2551,0.0069,-0.2373,0.3802,0.5552,0.7007,49.4537,7.1686,8.1451
-0.3704,0.1986,0.1908,-0.0865,-0.2487,0.0016,-0.2371,0.3797,0.5554,0.7008,49.4537,7.1686,8.1451
-0.3723,0.2085,0.1667,-0.0865,-0.2487,0.0016,-0.2369,0.3791,0.5556,0.701,49.4537,7.1686,8.1451
-0.3836,0.1886,0.2078,-0.0822,-0.2391,0.0005,-0.2367,0.3786,0.5558,0.7012,50.8514,5.7724,8.1451
-0.3646,0.1818,0.2273,-0.0822,-0.2391,0.0005,-0.2366,0.378,0.5562,0.7012,50.8514,5.7724,8.1451
-0.3539,0.2254,0.2327,-0.079,-0.2348,-0.0005,-0.2363,0.3775,0.5564,0.7014,50.8514,5.7724,8.1451
-0.3257,0.1817,0.1855,-0.0705,-0.2231,-0.0037,-0.2361,0.377,0.5566,0.7016,50.8514,5.7724,8.1451
-0.3519,0.2417,0.2348,-0.0705,-0.2231,-0.0037,-0.2359,0.3766,0.5568,0.7018,50.8514,5.7724,8.1451
-0.3652,0.2594,0.1788,-0.0673,-0.222,-0.0048,-0.2358,0.376,0.5572,0.7018,50.8514,5.7724,8.1451
-0.4317,0.2507,0.2479,-0.0609,-0.2199,-0.0027,-0.2356,0.3756,0.5573,0.702,50.8514,5.7724,8.1451
-0.4935,0.2787,0.223,-0.0556,-0.2167,-0.0037,-0.2354,0.3752,0.5575,0.7022,50.8514,5.7724,8.1451
-0.5917,0.2989,0.241,-0.0428,-0.2007,-0.008,-0.2351,0.3747,0.5577,0.7024,47.3587,6.4697,8.1451
-0.637,0.2939,0.2083,-0.0428,-0.2007,-0.008,-0.2349,0.3743,0.5578,0.7025,47.3587,6.4697,8.1451
-0.7084,0.3241,0.2648,-0.0268,-0.1741,-0.0069,-0.2347,0.374,0.5579,0.7026,47.3587,6.4697,8.1451
-0.76,0.316,0.2508,-0.0172,-0.1571,-0.008,-0.2345,0.3737,0.558,0.7028,47.3587,6.4697,8.1451
-0.7738,0.2957,0.2924,-0.0044,-0.1368,-0.0101,-0.2343,0.3735,0.5581,0.703,50.1526,5.0735,8.8257
-0.7362,0.345,0.3163,0.0052,-0.1166,-0.0112,-0.2341,0.373,0.5585,0.703,50.1526,5.0735,8.8257
-0.6967,0.3219,0.3475,0.0169,-0.1017,-0.0112,-0.2341,0.373,0.5585,0.703,50.1526,5.0735,8.8257
-0.6519,0.2929,0.3432,0.0275,-0.0878,-0.0122,-0.2339,0.3729,0.5585,0.7031,50.1526,5.0735,8.8257
-0.6182,0.2992,0.325,0.0382,-0.0793,-0.0122,-0.2337,0.3728,0.5584,0.7032,49.4537,7.1686,7.4661
-0.5814,0.261,0.2814,0.0478,-0.0718,-0.0133,-0.2335,0.3727,0.5584,0.7034,49.4537,7.1686,7.4661
-0.6193,0.2101,0.2714,0.0574,-0.0601,-0.0122,-0.2333,0.3727,0.5584,0.7035,49.4537,7.1686,7.4661
-0.6054,0.2271,0.2577,0.0574,-0.0601,-0.0122,-0.2331,0.3727,0.5583,0.7036,49.4537,7.1686,7.4661
-0.5915,0.1831,0.2462,0.0701,-0.0388,-0.0133,-0.233,0.3727,0.5582,0.7037,50.1526,5.7724,7.4661
-0.6042,0.1758,0.2242,0.0701,-0.0388,-0.0133,-0.2329,0.3727,0.5583,0.7037,50.1526,5.7724,7.4661
-0.5578,0.1524,0.1771,0.0723,-0.0292,-0.0144,-0.2327,0.3728,0.5582,0.7037,50.1526,5.7724,7.4661
-0.5755,0.1392,0.1822,0.0765,-0.0207,-0.0154,-0.2326,0.3729,0.5581,0.7038,50.1526,5.7724,7.4661
-0.5492,0.1333,0.1799,0.0787,-0.0015,-0.0208,-0.2324,0.373,0.558,0.7039,52.2476,6.4697,8.8257
-0.507,0.0792,0.1518,0.0787,-0.0015,-0.0208,-0.2324,0.3731,0.558,0.7039,52.2476,6.4697,8.8257
-0.4749,0.0534,0.1313,0.0776,0.0091,-0.0229,-0.2323,0.3732,0.5579,0.7039,52.2476,6.4697,8.8257
-0.4056,0.0443,0.1248,0.0723,0.023,-0.0272,-0.2322,0.3733,0.5578,0.704,52.2476,6.4697,8.8257
-0.3761,0.0262,0.1083,0.0701,0.0283,-0.0304,-0.2321,0.3735,0.5576,0.704,50.1526,6.4697,8.1451
-0.3689,0.0409,0.0116,0.068,0.0304,-0.0346,-0.2321,0.3736,0.5576,0.704,50.1526,6.4697,8.1451
-0.3348,0.0543,0.0285,0.068,0.0304,-0.0346,-0.2321,0.3738,0.5575,0.704,50.1526,6.4697,8.1451
-0.3165,0.0605,0.0209,0.0669,0.0336,-0.0389,-0.2321,0.3739,0.5573,0.7041,50.1526,6.4697,8.1451
-0.3161,0.0161,0.0381,0.0627,0.0368,-0.0485,-0.2321,0.3741,0.5571,0.7042,49.4537,7.1686,8.1451
-0.3037,0.0158,0.0387,0.0627,0.04,-0.0506,-0.2321,0.3742,0.557,0.7042,49.4537,7.1686,8.1451
-0.2716,-0.0091,-0.0174,0.0627,0.04,-0.0506,-0.2321,0.3743,0.5568,0.7043,49.4537,7.1686,8.1451
-0.2533,-0.0189,-0.0137,0.0616,0.04,-0.0517,-0.2321,0.3745,0.5566,0.7043,49.4537,7.1686,8.1451
-0.3012,-0.0088,-0.0403,0.0595,0.0368,-0.0506,-0.2321,0.3746,0.5564,0.7044,50.1526,7.8674,8.8257
-0.3345,-0.0172,-0.0158,0.0595,0.0368,-0.0506,-0.2322,0.3748,0.5562,0.7045,50.1526,7.8674,8.8257
-0.3568,-0.0074,-0.0415,0.0584,0.0358,-0.041,-0.2322,0.375,0.556,0.7045,50.1526,7.8674,8.8257
-0.3945,0.0092,-0.0438,0.0584,0.0358,-0.041,-0.2323,0.3752,0.5558,0.7045,50.1526,7.8674,8.8257
-0.4069,-0.0323,-0.054,0.0584,0.0411,-0.0378,-0.2323,0.3754,0.5556,0.7046,50.1526,5.0735,8.8257
-0.3521,-0.0203,-0.0642,0.0616,0.0528,-0.0304,-0.2325,0.3755,0.5557,0.7043,50.1526,5.0735,8.8257
-0.3153,-0.0111,-0.0985,0.0616,0.0528,-0.0304,-0.2326,0.3758,0.5555,0.7044,50.1526,5.0735,8.8257
-0.2777,-0.0669,-0.1099,0.0627,0.0571,-0.0293,-0.2326,0.376,0.5553,0.7044,50.1526,5.0735,8.8257
-0.2526,-0.0403,-0.1101,0.0542,0.0613,-0.025,-0.2327,0.3762,0.5551,0.7043,50.1526,7.1686,8.8257
-0.2684,-0.0474,-0.0915,0.0531,0.0592,-0.025,-0.2329,0.3765,0.555,0.7043,50.1526,7.1686,8.8257
-0.2269,-0.0156,-0.1172,0.0531,0.0581,-0.0261,-0.2329,0.3767,0.5549,0.7043,50.1526,7.1686,8.8257
-0.1808,-0.0622,-0.1461,0.051,0.0624,-0.0272,-0.233,0.3769,0.5547,0.7043,50.1526,7.1686,8.8257
-0.1588,-0.0419,-0.1791,0.0499,0.0645,-0.0272,-0.2331,0.3771,0.5545,0.7042,49.4537,6.4697,7.4661
-0.0937,-0.0237,-0.1302,0.0499,0.0645,-0.0272,-0.2332,0.3773,0.5545,0.7042,49.4537,6.4697,7.4661
-0.0751,-0.0146,-0.1766,0.0478,0.0571,-0.0304,-0.2332,0.3775,0.5543,0.7042,49.4537,6.4697,7.4661
-0.0438,-0.0523,-0.1958,0.0456,0.0549,-0.0325,-0.2333,0.3776,0.5542,0.7042,49.4537,6.4697,7.4661
-0.0254,-0.0782,-0.2329,0.0424,0.0485,-0.0314,-0.2333,0.3778,0.554,0.7042,50.1526,7.1686,8.8257
-0.0089,-0.0337,-0.232,0.0392,0.0421,-0.0336,-0.2334,0.3779,0.554,0.7042,50.1526,7.1686,8.8257
-0.0172,-0.0506,-0.1873,0.0392,0.0421,-0.0336,-0.2334,0.378,0.5539,0.7042,50.1526,7.1686,8.8257
0.0118,-0.0553,-0.2111,0.0371,0.0368,-0.0357,-0.2334,0.3781,0.5537,0.7042,50.1526,7.1686,8.8257
0.0507,-0.0482,-0.1494,0.0361,0.0251,-0.0378,-0.2335,0.3782,0.5536,0.7042,51.5488,6.4697,9.5047
0.0328,-0.0658,-0.1612,0.0361,0.0251,-0.0378,-0.2336,0.3782,0.5537,0.7041,51.5488,6.4697,9.5047
0.0712,-0.0525,-0.194,0.0382,0.0198,-0.04,-0.2336,0.3783,0.5535,0.7042,51.5488,6.4697,9.5047
0.0504,-0.0302,-0.1762,0.0318,0.0027,-0.041,-0.2336,0.3784,0.5534,0.7043,51.5488,6.4697,9.5047
0.0356,-0.0791,-0.1753,0.0307,-0.0058,-0.04,-0.2336,0.3784,0.5533,0.7043,50.8514,6.4697,9.5047
0.0144,-0.0497,-0.1541,0.0307,-0.0058,-0.04,-0.2337,0.3784,0.5534,0.7043,50.8514,6.4697,9.5047
0.0223,-0.0771,-0.1702,0.0318,-0.0143,-0.0368,-0.2337,0.3784,0.5533,0.7043,50.8514,6.4697,9.5047
0.0066,-0.096,-0.1681,0.0307,-0.0196,-0.0378,-0.2336,0.3783,0.5532,0.7044,50.8514,6.4697,9.5047
0.0228,-0.0655,-0.1891,0.0286,-0.0314,-0.0336,-0.2336,0.3783,0.5531,0.7045,49.4537,7.1686,8.1451
0.0218,-0.0651,-0.1899,0.0297,-0.0356,-0.0293,-0.2336,0.3783,0.5531,0.7046,49.4537,7.1686,8.1451
0.0466,-0.0796,-0.1585,0.0286,-0.042,-0.0272,-0.2335,0.3783,0.553,0.7047,49.4537,7.1686,8.1451
0.0242,-0.0716,-0.1506,0.0275,-0.0463,-0.024,-0.2334,0.3782,0.5529,0.7048,49.4537,7.1686,8.1451
0.0076,-0.1161,-0.1369,0.0275,-0.0463,-0.024,-0.2334,0.3782,0.5529,0.7048,49.4537,8.5663,6.7856
-0.0209,-0.1002,-0.1116,0.0265,-0.0559,-0.0229,-0.2332,0.3781,0.5528,0.7051,49.4537,8.5663,6.7856
-0.078,-0.0997,-0.1042,0.0254,-0.0697,-0.0186,-0.233,0.3779,0.5527,0.7052,49.4537,8.5663,6.7856
