Timestamp,Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
165086979,-0.0131,-0.0455,0.0442,0.0041,0.0155,-0.0293,-0.4766,0.6448,0.4048,0.4395,22.9126,5.0735,48.2468
165086984,-0.0333,-0.0724,0.0022,0.003,0.0155,-0.0229,-0.4767,0.6448,0.4048,0.4396,22.9126,5.0735,48.2468
165086989,-0.0419,-0.1148,-0.01,0.002,0.0113,-0.0165,-0.4768,0.6447,0.4047,0.4396,22.2153,4.3747,49.6063
165086994,0.014,-0.1487,-0.0013,0.0009,0.0123,-0.008,-0.477,0.6446,0.4047,0.4396,22.2153,4.3747,49.6063
165086999,0.0186,-0.1435,0.0013,-0.0023,0.0102,0.0016,-0.4771,0.6445,0.4047,0.4396,22.2153,4.3747,49.6063
165087004,0.0511,-0.1347,-0.0094,-0.0055,0.0059,0.0101,-0.4773,0.6444,0.4046,0.4396,22.2153,4.3747,49.6063
165087009,0.0416,-0.1343,0.0006,-0.0098,0.0038,0.0165,-0.4774,0.6444,0.4046,0.4395,20.8176,3.6774,50.2869
165087014,0.0741,-0.0724,0.0145,-0.0108,0.0017,0.0218,-0.4776,0.6442,0.4047,0.4394,20.8176,3.6774,50.2869
165087019,0.0369,-0.0815,-0.0088,-0.0119,0.0006,0.025,-0.4776,0.6442,0.4047,0.4394,20.8176,3.6774,50.2869
165087024,0.0601,-0.0431,0.0252,-0.013,0.0006,0.0261,-0.4777,0.6442,0.4047,0.4394,20.8176,3.6774,50.2869
165087029,0.0644,0.0057,0.0371,-0.0119,-0.0015,0.025,-0.4777,0.6442,0.4048,0.4393,22.9126,6.4697,48.9273
165087034,0.0613,0.0211,0.0235,-0.0108,-0.0015,0.025,-0.4776,0.6442,0.4048,0.4393,22.9126,6.4697,48.9273
165087039,0.0562,0.0373,0.0436,-0.0108,-0.0015,0.0208,-0.4775,0.6443,0.4049,0.4393,22.9126,6.4697,48.9273
165087044,0.0745,0.0453,0.0465,-0.0108,0.0006,0.0154,-0.4775,0.6443,0.4049,0.4393,22.9126,6.4697,48.9273
165087049,0.0659,0.0812,0.0726,-0.0119,0.0049,0.0101,-0.4774,0.6443,0.405,0.4393,23.6115,5.0735,48.9273
165087054,0.0617,0.0663,0.0683,-0.0108,0.0017,0.008,-0.4773,0.6443,0.405,0.4392,23.6115,5.0735,48.9273
165087059,0.0569,0.046,0.0307,-0.0098,0.0049,0.0069,-0.4773,0.6444,0.4051,0.4392,23.6115,5.0735,48.9273
165087064,0.007,0.0556,0.0453,-0.0087,0.007,0.0005,-0.4772,0.6444,0.4051,0.4392,23.6115,5.0735,48.9273
165087069,0.0198,0.0278,0.0507,-0.0119,0.0091,-0.0016,-0.4772,0.6444,0.4051,0.4392,22.9126,5.0735,49.6063
165087074,0.0138,0.0333,0.0234,-0.0108,0.0123,-0.0027,-0.4772,0.6444,0.4052,0.4392,22.9126,5.0735,49.6063
165087079,0.0025,0.0599,0.0062,-0.0108,0.0134,-0.0048,-0.4772,0.6444,0.4052,0.4391,22.9126,5.0735,49.6063
165087084,0.0091,0.0505,0.0283,-0.013,0.0134,-0.0027,-0.4771,0.6445,0.4052,0.4391,22.9126,5.0735,49.6063
165087089,0.0318,0.0258,0.0162,-0.013,0.0145,-0.0027,-0.4771,0.6445,0.4052,0.4391,21.5164,4.3747,48.9273
165087094,0.0247,0.0804,-0.0087,-0.013,0.0176,-0.0027,-0.4772,0.6445,0.4052,0.439,21.5164,4.3747,48.9273
165087099,0.0076,0.0371,-0.0054,-0.0098,0.0176,-0.0027,-0.4772,0.6445,0.4052,0.439,21.5164,4.3747,48.9273
165087104,0.0528,0.0676,-0.0313,-0.0076,0.0155,-0.0005,-0.4771,0.6446,0.4052,0.4389,21.5164,4.3747,48.9273
165087109,0.0499,0.0931,0.0121,-0.0066,0.0155,-0.0016,-0.4771,0.6446,0.4052,0.4389,24.3103,4.3747,49.6063
165087114,0.0316,0.0884,0.0037,-0.0034,0.0134,-0.0005,-0.4771,0.6446,0.4052,0.4388,24.3103,4.3747,49.6063
165087119,0.0193,0.0916,0.0141,0.0009,0.0091,-0.0005,-0.4771,0.6447,0.4052,0.4388,24.3103,4.3747,49.6063
165087124,0.058,0.0543,-0.0379,0.0009,0.0091,0.0016,-0.477,0.6448,0.4052,0.4388,24.3103,4.3747,49.6063
165087129,0.0468,0.0283,-0.019,0.002,0.0091,0.0005,-0.477,0.6448,0.4052,0.4387,22.9126,5.0735,49.6063
165087134,0.0642,0.0374,-0.0408,0.0041,0.0091,0.0005,-0.477,0.6448,0.4052,0.4387,22.9126,5.0735,49.6063
165087139,0.0536,0.0627,-0.0455,0.0041,0.0091,0.0016,-0.477,0.6449,0.4052,0.4387,22.9126,5.0735,49.6063
165087144,0.089,0.0733,-0.0601,0.0073,0.007,0.0027,-0.477,0.6449,0.4051,0.4386,22.9126,5.0735,49.6063
165087149,0.1051,0.0417,-0.0172,0.0083,0.0027,0.0016,-0.477,0.645,0.4051,0.4386,22.2153,5.7724,50.2869
165087154,0.0638,0.0505,-0.0328,0.0094,-0.0026,0.0016,-0.4769,0.6451,0.4051,0.4386,22.2153,5.7724,50.2869
165087159,0.0154,0.0326,-0.0265,0.0158,-0.0026,0.0027,-0.4769,0.6451,0.4051,0.4385,22.2153,5.7724,50.2869
165087164,-0.0336,0.0137,0.0266,0.019,0.0006,0.0027,-0.4769,0.6451,0.4051,0.4385,22.2153,5.7724,50.2869
165087169,-0.0985,0.0483,-0.0171,0.0179,0.0081,0.0027,-0.4769,0.6451,0.4051,0.4385,22.9126,3.6774,48.9273
165087174,-0.077,0.0327,-0.0257,0.0158,0.0113,0.0048,-0.477,0.645,0.4052,0.4384,22.9126,3.6774,48.9273
165087179,-0.015,0.0283,-0.0494,0.0137,0.0123,0.0027,-0.477,0.645,0.4052,0.4384,22.9126,3.6774,48.9273
165087184,0.1274,-0.006,-0.0389,0.0116,0.0102,0.0016,-0.477,0.6451,0.4051,0.4384,22.9126,3.6774,48.9273
165087189,0.137,0.0031,-0.0183,0.0116,0.0059,0.0005,-0.4771,0.6451,0.4051,0.4383,22.9126,4.3747,48.2468
165087194,0.1493,0.0331,-0.0207,0.0094,-0.0005,-0.0048,-0.4771,0.6451,0.4051,0.4383,22.9126,4.3747,48.2468
165087199,0.0688,-0.0118,-0.016,0.0116,0.0017,-0.008,-0.4771,0.6451,0.4051,0.4382,22.9126,4.3747,48.2468
165087204,0.0403,-0.029,0.0057,0.0116,0.0017,-0.008,-0.4772,0.6451,0.4051,0.4382,22.9126,4.3747,48.2468
165087209,0.0159,-0.001,-0.017,0.0126,0.0027,-0.0122,-0.4772,0.6451,0.4051,0.4382,21.5164,5.7724,48.2468
165087214,0.0042,-0.0373,-0.0196,0.0126,0.0027,-0.0122,-0.4772,0.6451,0.405,0.4383,21.5164,5.7724,48.2468
165087219,0.0143,-0.0823,0.0037,0.0083,-0.0005,-0.0091,-0.4773,0.6451,0.405,0.4383,21.5164,5.7724,48.2468
165087224,0.0299,-0.0928,-0.0034,0.0083,-0.0005,-0.0091,-0.4774,0.645,0.405,0.4383,21.5164,5.7724,48.2468
165087229,0.0181,-0.1266,-0.0451,0.002,0.0017,-0.0016,-0.4774,0.645,0.4049,0.4383,22.2153,5.0735,49.6063
165087234,0.0351,-0.087,-0.0785,-0.0023,-0.0005,0.0016,-0.4775,0.6449,0.4049,0.4383,22.2153,5.0735,49.6063
165087239,0.031,-0.1268,-0.0632,-0.0034,-0.0037,0.0048,-0.4776,0.6449,0.4049,0.4382,22.2153,5.0735,49.6063
165087244,0.058,-0.0708,-0.0288,-0.0055,-0.0047,0.0048,-0.4776,0.6449,0.4049,0.4382,22.2153,5.0735,49.6063
165087249,0.1023,-0.0566,0.0115,-0.0076,-0.0058,0.0059,-0.4776,0.6449,0.4049,0.4382,22.2153,3.6774,48.9273
165087254,0.0834,-0.0498,-0.0213,-0.0066,-0.0079,0.008,-0.4778,0.6447,0.405,0.4381,22.2153,3.6774,48.9273
165087259,0.1044,-0.013,-0.0083,-0.0066,-0.0079,0.008,-0.4778,0.6448,0.405,0.4381,22.2153,3.6774,48.9273
165087264,0.0802,-0.0374,-0.0226,-0.0076,-0.0143,0.008,-0.4778,0.6448,0.405,0.4381,22.2153,3.6774,48.9273
165087269,0.097,-0.0061,-0.0096,-0.0087,-0.0175,0.0059,-0.4778,0.6448,0.405,0.4381,22.2153,2.9785,47.5677
165087274,0.0934,-0.0222,-0.0139,-0.0087,-0.0207,0.0059,-0.478,0.6446,0.4052,0.438,22.2153,2.9785,47.5677
165087279,0.0535,-0.0345,-0.0199,-0.0087,-0.0228,0.0048,-0.4779,0.6446,0.4052,0.438,22.2153,2.9785,47.5677
165087284,0.0492,-0.0215,-0.0073,-0.0098,-0.0239,0.0037,-0.4779,0.6446,0.4053,0.4381,22.2153,2.9785,47.5677
165087289,0.0771,-0.0341,-0.0149,-0.0108,-0.0282,0.0037,-0.4779,0.6445,0.4053,0.4381,21.5164,5.7724,49.6063
165087294,0.0454,-0.0116,-0.052,-0.0098,-0.0271,0.0037,-0.4779,0.6445,0.4053,0.4381,21.5164,5.7724,49.6063
165087299,-0.0081,-0.0034,0.0303,-0.0108,-0.025,0.0016,-0.4778,0.6445,0.4053,0.4381,21.5164,5.7724,49.6063
165087304,-0.0291,0.0208,0.0091,-0.013,-0.0218,0.0048,-0.4778,0.6445,0.4054,0.4382,21.5164,5.7724,49.6063
165087309,0.0055,0.0071,0.0091,-0.0098,-0.0218,0.008,-0.4778,0.6445,0.4054,0.4382,24.3103,5.7724,50.2869
165087314,0.0034,0.0315,-0.0088,-0.0098,-0.0228,0.0059,-0.4777,0.6445,0.4054,0.4383,24.3103,5.7724,50.2869
165087319,-0.0139,0.0065,0.0203,-0.0098,-0.0196,0.0048,-0.4776,0.6445,0.4055,0.4383,24.3103,5.7724,50.2869
165087324,-0.0343,0.0092,0.0442,-0.0087,-0.0175,0.0027,-0.4776,0.6445,0.4055,0.4383,24.3103,5.7724,50.2869
165087329,-0.0442,0.0086,0.0255,-0.0066,-0.0154,0.0037,-0.4775,0.6444,0.4056,0.4384,22.9126,4.3747,47.5677
165087334,-0.0484,0.0034,0.0449,-0.0055,-0.0122,0.0048,-0.4776,0.6444,0.4056,0.4384,22.9126,4.3747,47.5677
165087339,-0.0437,-0.0004,0.0372,-0.0055,-0.0101,0.0037,-0.4775,0.6444,0.4057,0.4384,22.9126,4.3747,47.5677
165087344,-0.0109,0.0064,0.0003,-0.0055,-0.0079,0.0037,-0.4775,0.6443,0.4057,0.4384,22.9126,4.3747,47.5677
165087349,-0.0276,0.009,-0.0009,-0.0066,-0.0111,0.0048,-0.4775,0.6443,0.4057,0.4384,21.5164,5.7724,48.2468
165087354,0.0119,0.0206,0.0472,-0.0076,-0.0111,0.0027,-0.4774,0.6444,0.4057,0.4385,21.5164,5.7724,48.2468
165087359,0.0223,0.0103,-0.0459,-0.0044,-0.009,0.0048,-0.4774,0.6444,0.4058,0.4385,21.5164,5.7724,48.2468
165087364,0.0264,-0.014,-0.0286,-0.0055,-0.0101,0.008,-0.4774,0.6444,0.4058,0.4385,21.5164,5.7724,48.2468
165087369,0.004,0.021,0.0055,-0.0044,-0.0122,0.008,-0.4773,0.6444,0.4058,0.4385,22.9126,5.7724,48.9273
165087374,0,0.0235,-0.012,-0.0023,-0.0111,0.0112,-0.4772,0.6444,0.4058,0.4385,22.9126,5.7724,48.9273
165087379,0.0221,0.0212,0.0328,-0.0002,-0.0143,0.0133,-0.4772,0.6444,0.4058,0.4385,22.9126,5.7724,48.9273
165087384,0.022,0.0258,-0.0058,-0.0012,-0.0143,0.0101,-0.4771,0.6445,0.4058,0.4386,22.9126,5.7724,48.9273
165087389,0.0347,0.0234,-0.009,-0.0002,-0.0122,0.0091,-0.4771,0.6445,0.4058,0.4386,22.2153,5.0735,49.6063
165087394,0.0082,0.023,-0.0028,-0.0002,-0.0143,0.0101,-0.4771,0.6444,0.4059,0.4385,22.2153,5.0735,49.6063
165087399,-0.0223,-0.006,0.0023,-0.0002,-0.0122,0.008,-0.4771,0.6445,0.4059,0.4386,22.2153,5.0735,49.6063
165087404,-0.0178,0.0319,0.015,-0.0012,-0.0122,0.0069,-0.477,0.6444,0.4059,0.4386,22.2153,5.0735,49.6063
165087409,-0.0045,0.0318,-0.0096,-0.0023,-0.0143,0.008,-0.477,0.6444,0.406,0.4386,22.2153,5.0735,47.5677
165087414,0.0137,0.0229,-0.0322,-0.0034,-0.009,0.0069,-0.4769,0.6445,0.406,0.4386,22.2153,5.0735,47.5677
165087419,-0.0014,0.0206,-0.0162,-0.0034,-0.0058,0.0059,-0.4769,0.6445,0.406,0.4386,22.2153,5.0735,47.5677
165087424,-0.0061,0.018,0.0225,-0.0055,-0.0068,0.0059,-0.4769,0.6445,0.406,0.4386,22.2153,5.0735,47.5677
165087429,0.0326,0.0251,-0.0144,-0.0044,-0.009,0.0069,-0.4769,0.6445,0.406,0.4386,22.9126,5.0735,49.6063
165087434,0.0348,0.0315,-0.0102,-0.0055,-0.009,0.0037,-0.4768,0.6445,0.4061,0.4386,22.9126,5.0735,49.6063
165087439,0.0308,0.0357,-0.0315,-0.0055,-0.0111,0.0037,-0.4768,0.6445,0.4061,0.4386,22.9126,5.0735,49.6063
165087444,0.0251,-0.001,0.0209,-0.0076,-0.0132,0.0027,-0.4768,0.6445,0.4061,0.4386,22.9126,5.0735,49.6063
165087449,0.0595,0.0086,-0.048,-0.0098,-0.0143,0.0005,-0.4768,0.6445,0.4061,0.4386,21.5164,4.3747,47.5677
165087454,0.0714,0.0332,-0.016,-0.0055,-0.0154,0.0037,-0.4768,0.6444,0.4062,0.4386,21.5164,4.3747,47.5677
165087459,0.0796,0.058,-0.0038,-0.0044,-0.0154,0.0016,-0.4768,0.6444,0.4062,0.4386,21.5164,4.3747,47.5677
165087464,0.1068,0.0629,-0.0448,-0.0034,-0.0196,-0.0016,-0.4767,0.6445,0.4063,0.4386,21.5164,4.3747,47.5677
165087469,0.1066,0.0525,-0.0236,-0.0034,-0.0228,-0.0005,-0.4767,0.6445,0.4063,0.4386,22.9126,2.2797,48.9273
165087474,0.0992,0.0439,-0.0376,-0.0044,-0.0228,0.0016,-0.477,0.6442,0.4065,0.4384,22.9126,2.2797,48.9273
165087479,0.0792,0.039,-0.0247,-0.0044,-0.0292,0.0005,-0.4769,0.6442,0.4065,0.4384,22.9126,2.2797,48.9273
165087484,0.0736,0.0532,-0.0376,-0.0044,-0.0314,0.0005,-0.4769,0.6442,0.4066,0.4384,22.9126,2.2797,48.9273
165087489,0.0827,0.0474,-0.0294,-0.0023,-0.0335,-0.0005,-0.4769,0.6442,0.4066,0.4385,23.6115,5.0735,48.2468
165087494,0.0549,0.0483,-0.0445,-0.0034,-0.0356,0.0016,-0.4768,0.6442,0.4066,0.4385,23.6115,5.0735,48.2468
165087499,0.0526,0.0356,-0.0358,-0.0034,-0.0356,0.0016,-0.4768,0.6442,0.4067,0.4385,23.6115,5.0735,48.2468
165087504,0.0262,0.0807,-0.0308,-0.0012,-0.0377,0.0005,-0.4767,0.6442,0.4067,0.4386,23.6115,5.0735,48.2468
165087509,0.1073,0.0628,0.033,-0.0012,-0.0377,-0.0005,-0.4767,0.6442,0.4068,0.4386,23.6115,3.6774,48.2468
165087514,0.0559,0.041,0.0027,-0.0002,-0.0377,-0.0016,-0.4767,0.644,0.4069,0.4386,23.6115,3.6774,48.2468
165087519,0.0955,0.0595,-0.0284,0.0041,-0.042,-0.0027,-0.4767,0.644,0.407,0.4386,23.6115,3.6774,48.2468
165087524,0.076,0.0858,-0.0328,0.0062,-0.042,-0.0069,-0.4767,0.644,0.4071,0.4387,23.6115,3.6774,48.2468
165087529,0.0621,0.0901,-0.0084,0.0052,-0.0431,-0.0101,-0.4766,0.6439,0.4071,0.4387,21.5164,5.0735,48.9273
165087534,0.0691,0.0775,-0.0463,0.0073,-0.0441,-0.0101,-0.4766,0.6439,0.4072,0.4387,21.5164,5.0735,48.9273
165087539,0.0428,0.0705,-0.0071,0.0116,-0.0463,-0.0122,-0.4766,0.6438,0.4072,0.4388,21.5164,5.0735,48.9273
165087544,0.072,0.0808,-0.0372,0.0116,-0.0473,-0.0144,-0.4766,0.6437,0.4073,0.4388,21.5164,5.0735,48.9273
165087549,0.0366,0.0659,0.0108,0.0126,-0.0473,-0.0154,-0.4766,0.6437,0.4074,0.4389,24.3103,5.7724,47.5677
165087554,0.0088,0.0321,0.0053,0.0126,-0.0473,-0.0144,-0.4764,0.6437,0.4073,0.439,24.3103,5.7724,47.5677
165087559,0.003,0.0228,0.0033,0.0137,-0.0484,-0.0122,-0.4764,0.6436,0.4074,0.4391,24.3103,5.7724,47.5677
165087564,-0.0156,0.0192,0.0091,0.0158,-0.0473,-0.0112,-0.4764,0.6435,0.4075,0.4392,24.3103,5.7724,47.5677
165087569,-0.0014,-0.006,-0.0213,0.0158,-0.0463,-0.0122,-0.4764,0.6434,0.4075,0.4392,22.2153,4.3747,50.2869
165087574,0.0266,0.0119,-0.0038,0.0158,-0.0484,-0.0091,-0.4766,0.6432,0.4077,0.4392,22.2153,4.3747,50.2869
165087579,0.0417,0.0133,-0.0002,0.0147,-0.0516,-0.0069,-0.4766,0.6432,0.4077,0.4393,22.2153,4.3747,50.2869
165087584,0.0326,-0.0067,0.0084,0.0158,-0.0516,-0.008,-0.4766,0.6431,0.4078,0.4393,22.2153,4.3747,50.2869
165087589,0.0379,-0.0198,-0.0179,0.0158,-0.0537,-0.0069,-0.4766,0.643,0.4079,0.4394,22.9126,4.3747,48.9273
165087594,-0.0038,-0.0282,0.0107,0.0147,-0.0537,-0.008,-0.4767,0.6428,0.408,0.4394,22.9126,4.3747,48.9273
165087599,0.0027,-0.0235,0.0105,0.0158,-0.0537,-0.008,-0.4767,0.6427,0.4081,0.4395,22.9126,4.3747,48.9273
165087604,-0.0449,-0.0304,-0.0065,0.0158,-0.0516,-0.0101,-0.4767,0.6426,0.4081,0.4396,22.9126,4.3747,48.9273
165087609,-0.0691,-0.0543,0.0537,0.0147,-0.0452,-0.0112,-0.4767,0.6425,0.4082,0.4397,22.9126,3.6774,48.2468
165087614,-0.061,-0.0555,0.0225,0.0137,-0.0441,-0.0112,-0.4769,0.6423,0.4084,0.4397,22.9126,3.6774,48.2468
165087619,-0.0679,-0.0886,0.0099,0.0094,-0.0431,-0.0101,-0.4769,0.6422,0.4084,0.4397,22.9126,3.6774,48.2468
165087624,-0.0237,-0.0881,0.0509,0.0052,-0.042,-0.0048,-0.477,0.642,0.4085,0.4398,22.9126,3.6774,48.2468
165087629,-0.0683,-0.1238,0.0334,0.003,-0.0399,-0.0016,-0.477,0.6419,0.4085,0.4399,22.2153,4.3747,49.6063
165087634,-0.0384,-0.1096,0.0141,-0.0002,-0.0388,0.0048,-0.4771,0.6417,0.4087,0.4399,22.2153,4.3747,49.6063
165087639,-0.0142,-0.0757,0.0116,-0.0023,-0.0377,0.0101,-0.4771,0.6416,0.4087,0.44,22.2153,4.3747,49.6063
165087644,-0.0676,-0.0768,0.0563,-0.0034,-0.0367,0.0112,-0.4771,0.6416,0.4088,0.44,22.2153,4.3747,49.6063
165087649,-0.074,-0.0115,0.0095,-0.0034,-0.0367,0.0101,-0.4771,0.6415,0.4089,0.4401,22.9126,5.0735,49.6063
165087654,-0.0768,0.0125,0.0556,-0.0034,-0.0345,0.0091,-0.4771,0.6415,0.4089,0.4401,22.9126,5.0735,49.6063
165087659,-0.1025,0.0139,0.0555,-0.0012,-0.0292,0.0059,-0.477,0.6414,0.409,0.4402,22.9126,5.0735,49.6063
165087664,-0.1227,0.0249,0.0729,-0.0012,-0.0228,0.0016,-0.477,0.6414,0.4091,0.4403,22.9126,5.0735,49.6063
165087669,-0.1218,0.0325,0.0741,-0.0023,-0.0175,-0.0016,-0.4769,0.6413,0.4091,0.4403,22.9126,5.7724,48.2468
165087674,-0.1205,0.0346,0.0694,0.0009,-0.0111,-0.0069,-0.4768,0.6413,0.4091,0.4404,22.9126,5.7724,48.2468
165087679,-0.0618,0.016,0.0942,0.003,-0.0101,-0.0122,-0.4768,0.6413,0.4092,0.4404,22.9126,5.7724,48.2468
165087684,-0.0343,0.016,0.0164,0.002,-0.0101,-0.0165,-0.4768,0.6412,0.4092,0.4405,22.9126,5.7724,48.2468
165087689,-0.0139,0.0153,0.0514,0.003,-0.009,-0.0229,-0.4768,0.6412,0.4092,0.4405,24.3103,5.7724,49.6063
165087694,0.0058,0.011,0.0434,0.0009,-0.0101,-0.0261,-0.4768,0.6412,0.4092,0.4406,24.3103,5.7724,49.6063
165087699,-0.0145,-0.0432,0.0186,-0.0002,-0.0079,-0.0229,-0.4769,0.6411,0.4092,0.4406,24.3103,5.7724,49.6063
165087704,-0.0459,-0.0428,0.0626,-0.0012,-0.009,-0.0197,-0.4769,0.641,0.4092,0.4407,24.3103,5.7724,49.6063
165087709,-0.0385,-0.1064,0.0544,-0.0002,-0.0101,-0.0144,-0.477,0.6409,0.4092,0.4407,23.6115,5.0735,48.2468
165087714,-0.0329,-0.069,0.04,-0.0002,-0.0132,-0.008,-0.477,0.6409,0.4092,0.4408,23.6115,5.0735,48.2468
165087719,-0.0336,-0.128,0.0428,-0.0034,-0.0143,-0.0027,-0.4771,0.6408,0.4092,0.4408,23.6115,5.0735,48.2468
165087724,-0.0397,-0.1205,0.0402,-0.0055,-0.0143,0.0016,-0.4771,0.6407,0.4093,0.4408,23.6115,5.0735,48.2468
165087729,-0.0009,-0.1122,0.0302,-0.0076,-0.0164,0.0059,-0.4771,0.6407,0.4093,0.4409,22.9126,4.3747,48.2468
165087734,-0.025,-0.0725,0.0658,-0.0098,-0.0186,0.0122,-0.4772,0.6406,0.4094,0.4409,22.9126,4.3747,48.2468
165087739,-0.0478,-0.0955,0.0669,-0.0098,-0.0143,0.0133,-0.4772,0.6405,0.4094,0.4409,22.9126,4.3747,48.2468
165087744,-0.0179,-0.0529,0.0704,-0.0098,-0.0132,0.0165,-0.4772,0.6405,0.4094,0.4409,22.9126,4.3747,48.2468
165087749,-0.0403,-0.012,0.0721,-0.0108,-0.0122,0.0186,-0.4771,0.6405,0.4095,0.441,22.9126,5.0735,48.2468
165087754,-0.0631,-0.0096,0.1043,-0.0119,-0.0079,0.0176,-0.4771,0.6405,0.4095,0.441,22.9126,5.0735,48.2468
165087759,-0.0421,0.0097,0.0797,-0.0087,-0.0058,0.0165,-0.477,0.6405,0.4096,0.441,22.9126,5.0735,48.2468
165087764,-0.0091,0.0284,0.0736,-0.0066,-0.0005,0.0144,-0.4769,0.6405,0.4096,0.4411,22.9126,5.0735,48.2468
165087769,0.0001,0.0303,0.0803,-0.0066,-0.0015,0.0091,-0.4769,0.6405,0.4097,0.4411,23.6115,4.3747,47.5677
