Timestamp,Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
170144389,0.1449,-0.0128,0.1252,0.1351,-1.5291,-0.0613,-0.3956,0.5772,0.4566,0.5495,35.4858,6.4697,40.0909
170144394,0.1392,-0.0435,0.1739,0.1277,-1.5355,-0.0591,-0.3938,0.5753,0.4577,0.5517,35.4858,6.4697,40.0909
170144399,0.118,-0.0766,0.2413,0.1234,-1.5376,-0.0538,-0.392,0.5733,0.459,0.5541,36.1832,6.4697,37.3718
170144404,0.1344,-0.0402,0.3393,0.1213,-1.5376,-0.0506,-0.3902,0.5711,0.4603,0.5565,36.1832,6.4697,37.3718
170144409,0.1281,-0.0489,0.4167,0.1149,-1.5366,-0.0431,-0.3883,0.569,0.4616,0.5589,36.1832,6.4697,37.3718
170144414,0.0962,0.0049,0.469,0.1138,-1.5398,-0.0368,-0.3865,0.5669,0.4629,0.5612,36.1832,6.4697,37.3718
170144419,-0.0077,0.0361,0.547,0.1138,-1.543,-0.0314,-0.3845,0.5648,0.4642,0.5636,36.882,7.1686,36.0123
170144424,-0.1391,0.0204,0.5713,0.1202,-1.5419,-0.0282,-0.3826,0.5626,0.4656,0.5659,36.882,7.1686,36.0123
170144429,-0.3012,0.0779,0.6387,0.1245,-1.5323,-0.025,-0.3807,0.5604,0.467,0.5683,36.882,7.1686,36.0123
170144434,-0.4757,0.055,0.6488,0.1351,-1.5163,-0.0197,-0.3787,0.5583,0.4683,0.5707,36.882,7.1686,36.0123
170144439,-0.6132,0.0138,0.6498,0.1436,-1.4961,-0.0197,-0.3767,0.5562,0.4696,0.573,38.9771,7.8674,36.6928
170144444,-0.6681,-0.0138,0.6272,0.1479,-1.4748,-0.0197,-0.3747,0.554,0.4709,0.5752,38.9771,7.8674,36.6928
170144449,-0.7383,-0.0085,0.5983,0.15,-1.4482,-0.0272,-0.3728,0.552,0.4721,0.5775,38.9771,7.8674,36.6928
170144454,-0.7789,-0.0219,0.5569,0.15,-1.4237,-0.0357,-0.3709,0.5499,0.4732,0.5797,38.2782,6.4697,36.0123
170144459,-0.8441,-0.0094,0.5353,0.1468,-1.3992,-0.0421,-0.3691,0.5477,0.4746,0.5819,38.2782,6.4697,36.0123
170144464,-0.8524,-0.0453,0.5402,0.1426,-1.3757,-0.0474,-0.3673,0.5458,0.4757,0.5839,38.2782,6.4697,36.0123
170144469,-0.8616,-0.0463,0.52,0.1394,-1.3491,-0.0517,-0.3655,0.5438,0.4767,0.586,38.2782,6.4697,36.0123
170144474,-0.8213,-0.06,0.5339,0.1383,-1.3235,-0.0538,-0.3638,0.5418,0.4777,0.5881,39.6759,7.1686,32.6141
170144479,-0.7652,-0.062,0.5188,0.1415,-1.299,-0.0506,-0.3621,0.5398,0.4788,0.5901,39.6759,7.1686,32.6141
170144484,-0.7254,-0.0714,0.4869,0.1447,-1.2809,-0.0463,-0.3605,0.5379,0.4798,0.592,39.6759,7.1686,32.6141
170144489,-0.6688,-0.0651,0.4527,0.15,-1.2649,-0.0389,-0.3588,0.5361,0.4807,0.594,39.6759,7.1686,32.6141
170144494,-0.6404,-0.1072,0.4217,0.1554,-1.2521,-0.0325,-0.3571,0.5343,0.4816,0.5959,41.0721,6.4697,33.2947
170144499,-0.6125,-0.0553,0.4164,0.1607,-1.2372,-0.0272,-0.3556,0.5324,0.4827,0.5976,41.0721,6.4697,33.2947
170144504,-0.6231,-0.0896,0.4124,0.1671,-1.2191,-0.0229,-0.3539,0.5306,0.4836,0.5995,41.0721,6.4697,33.2947
170144509,-0.5989,-0.1021,0.3941,0.1649,-1.2032,-0.0186,-0.3522,0.5289,0.4845,0.6013,41.0721,6.4697,33.2947
170144514,-0.5856,-0.1276,0.4265,0.166,-1.185,-0.0154,-0.3505,0.5272,0.4853,0.6031,41.7709,8.5663,31.2546
170144519,-0.5412,-0.135,0.4253,0.1671,-1.169,-0.0144,-0.3488,0.5255,0.4861,0.6049,41.7709,8.5663,31.2546
170144524,-0.4807,-0.1898,0.458,0.1703,-1.1552,-0.0133,-0.3472,0.5238,0.487,0.6066,41.7709,8.5663,31.2546
170144529,-0.4991,-0.1353,0.3987,0.1692,-1.1392,-0.0154,-0.3456,0.5222,0.4878,0.6083,41.7709,8.5663,31.2546
170144534,-0.4603,-0.1774,0.3651,0.166,-1.1254,-0.0186,-0.3439,0.5205,0.4885,0.61,42.4698,6.4697,31.9351
170144539,-0.5419,-0.2066,0.3845,0.1628,-1.1126,-0.024,-0.3426,0.5188,0.4896,0.6114,42.4698,6.4697,31.9351
170144544,-0.5369,-0.2061,0.375,0.1628,-1.0977,-0.0282,-0.341,0.5172,0.4903,0.6131,42.4698,6.4697,31.9351
170144549,-0.5955,-0.2038,0.3431,0.1607,-1.0838,-0.0325,-0.3395,0.5156,0.491,0.6147,42.4698,6.4697,31.9351
170144554,-0.5881,-0.2169,0.3429,0.1554,-1.0657,-0.0357,-0.338,0.514,0.4917,0.6163,45.2637,7.1686,27.8564
170144559,-0.5361,-0.2133,0.3122,0.1543,-1.0508,-0.0346,-0.3366,0.5124,0.4925,0.6178,45.2637,7.1686,27.8564
170144564,-0.5201,-0.2086,0.2922,0.1543,-1.0348,-0.0346,-0.3351,0.5109,0.4931,0.6193,45.2637,7.1686,27.8564
170144569,-0.5026,-0.2471,0.2229,0.1511,-1.0231,-0.0357,-0.3337,0.5093,0.4938,0.6208,45.2637,7.1686,27.8564
170144574,-0.458,-0.2598,0.2049,0.149,-1.0093,-0.0346,-0.3323,0.5078,0.4944,0.6223,43.1686,8.5663,27.8564
170144579,-0.3631,-0.2661,0.2209,0.1447,-1.0007,-0.0314,-0.3309,0.5064,0.495,0.6238,43.1686,8.5663,27.8564
170144584,-0.3036,-0.2791,0.1817,0.1426,-0.9933,-0.0229,-0.3295,0.5049,0.4956,0.6252,43.1686,8.5663,27.8564
170144589,-0.3007,-0.2839,0.1195,0.1394,-0.9922,-0.0165,-0.3282,0.5034,0.4962,0.6266,43.1686,8.5663,27.8564
170144594,-0.3055,-0.302,0.1055,0.1351,-0.9954,-0.0133,-0.3268,0.502,0.4968,0.628,43.1686,7.1686,26.4969
170144599,-0.2279,-0.305,0.1312,0.1277,-0.989,-0.0069,-0.3255,0.5004,0.4976,0.6293,43.1686,7.1686,26.4969
170144604,-0.0646,-0.3325,0.1129,0.1234,-0.9794,0.0005,-0.3242,0.4989,0.4983,0.6306,43.1686,7.1686,26.4969
170144609,0.1327,-0.322,0.0494,0.1127,-0.9976,0.0091,-0.3228,0.4975,0.4989,0.632,43.1686,7.1686,26.4969
170144614,0.296,-0.3088,0.0022,0.1053,-1.0199,0.0101,-0.3214,0.496,0.4996,0.6333,44.5648,7.1686,25.8179
170144619,0.3875,-0.3116,0.005,0.0978,-1.0444,0.0133,-0.3201,0.4944,0.5005,0.6345,44.5648,7.1686,25.8179
170144624,0.4108,-0.3388,0.0098,0.0914,-1.0668,0.0165,-0.3187,0.4928,0.5013,0.6359,44.5648,7.1686,25.8179
170144629,0.4405,-0.331,-0.0317,0.084,-1.0881,0.0229,-0.3172,0.4911,0.502,0.6373,44.5648,7.1686,25.8179
170144634,0.459,-0.3857,-0.0407,0.0776,-1.1062,0.0293,-0.3157,0.4895,0.5029,0.6387,43.866,5.7724,23.0988
170144639,0.3984,-0.3684,-0.0142,0.0733,-1.1275,0.0368,-0.3144,0.4876,0.5039,0.6399,43.866,5.7724,23.0988
170144644,0.3661,-0.3802,0.0476,0.0648,-1.1435,0.0421,-0.3129,0.4859,0.5048,0.6413,43.866,5.7724,23.0988
170144649,0.3052,-0.3726,0.068,0.0595,-1.1605,0.0495,-0.3113,0.4841,0.5057,0.6427,43.866,5.7724,23.0988
170144654,0.1733,-0.3928,0.1172,0.051,-1.1744,0.0549,-0.3097,0.4822,0.5067,0.6441,45.961,6.4697,25.1373
170144659,-0.0112,-0.3558,0.0953,0.0424,-1.1765,0.0591,-0.3084,0.4802,0.5079,0.6452,45.961,6.4697,25.1373
170144664,-0.2541,-0.3443,0.1097,0.0318,-1.1754,0.0634,-0.3068,0.4783,0.5089,0.6466,45.961,6.4697,25.1373
170144669,-0.492,-0.3534,0.1248,0.0233,-1.1584,0.0666,-0.3052,0.4765,0.5098,0.648,45.961,6.4697,25.1373
170144674,-0.7048,-0.3288,0.17,0.0147,-1.135,0.0719,-0.3037,0.4746,0.5108,0.6493,45.961,6.4697,22.4182
170144679,-0.8478,-0.2796,0.239,0.0083,-1.1094,0.0751,-0.3024,0.4727,0.512,0.6504,45.961,6.4697,22.4182
170144684,-0.8991,-0.285,0.2365,-0.0002,-1.0828,0.0751,-0.3009,0.4709,0.5129,0.6516,45.961,6.4697,22.4182
170144689,-0.9395,-0.2587,0.245,-0.0108,-1.054,0.0708,-0.2995,0.4692,0.5139,0.6528,45.961,6.4697,22.4182
170144694,-0.9681,-0.2507,0.255,-0.0204,-1.0263,0.0687,-0.2981,0.4674,0.5148,0.6539,47.3587,7.8674,22.4182
170144699,-0.9713,-0.2157,0.2195,-0.0289,-0.9976,0.0623,-0.2969,0.4657,0.5158,0.6549,47.3587,7.8674,22.4182
170144704,-0.9475,-0.1438,0.2678,-0.0385,-0.9698,0.0538,-0.2957,0.4641,0.5167,0.656,47.3587,7.8674,22.4182
170144709,-0.9468,-0.1437,0.253,-0.046,-0.9432,0.0485,-0.2944,0.4624,0.5175,0.657,47.3587,7.8674,22.4182
170144714,-0.8936,-0.1053,0.3088,-0.0545,-0.9155,0.0442,-0.2933,0.4608,0.5183,0.658,46.6599,5.7724,19.0201
170144719,-0.8378,-0.0576,0.2953,-0.062,-0.8921,0.0421,-0.2923,0.4592,0.5193,0.6588,46.6599,5.7724,19.0201
170144724,-0.7875,-0.0354,0.2965,-0.062,-0.8761,0.0421,-0.2912,0.4576,0.5201,0.6597,46.6599,5.7724,19.0201
170144729,-0.7495,-0.0055,0.2623,-0.062,-0.8612,0.0431,-0.2902,0.4561,0.5209,0.6606,46.6599,5.7724,19.0201
170144734,-0.6858,0.0146,0.3075,-0.0609,-0.8441,0.0463,-0.2891,0.4546,0.5217,0.6615,47.3587,6.4697,19.0201
170144739,-0.6681,0.0325,0.3843,-0.0566,-0.8292,0.0527,-0.2882,0.4531,0.5226,0.6622,47.3587,6.4697,19.0201
170144744,-0.64,0.0728,0.4051,-0.0534,-0.8164,0.0613,-0.2871,0.4517,0.5234,0.663,47.3587,6.4697,19.0201
170144749,-0.6392,0.082,0.4252,-0.0492,-0.8079,0.0666,-0.2861,0.4503,0.5241,0.6639,47.3587,6.4697,19.0201
170144754,-0.6705,0.0967,0.4341,-0.0406,-0.7973,0.0698,-0.285,0.4489,0.5249,0.6647,48.0576,7.8674,19.0201
170144759,-0.7152,0.1534,0.3994,-0.0321,-0.7802,0.0751,-0.2839,0.4475,0.5257,0.6654,48.0576,7.8674,19.0201
170144764,-0.7646,0.1228,0.4528,-0.0279,-0.7621,0.0783,-0.2829,0.4462,0.5264,0.6662,48.0576,7.8674,19.0201
170144769,-0.7861,0.138,0.445,-0.0236,-0.7419,0.0783,-0.2818,0.445,0.5271,0.6669,48.0576,7.8674,19.0201
170144774,-0.7923,0.1591,0.4859,-0.0183,-0.7216,0.0804,-0.2808,0.4437,0.5278,0.6676,47.3587,5.7724,18.3411
170144779,-0.8076,0.146,0.4789,-0.0151,-0.6982,0.0826,-0.2799,0.4425,0.5287,0.6681,47.3587,5.7724,18.3411
170144784,-0.7754,0.181,0.4196,-0.0119,-0.6801,0.0794,-0.2789,0.4413,0.5294,0.6688,47.3587,5.7724,18.3411
170144789,-0.727,0.2049,0.3995,-0.0087,-0.6641,0.0783,-0.2779,0.4402,0.53,0.6694,47.3587,5.7724,18.3411
170144794,-0.6809,0.1666,0.3436,-0.0055,-0.6471,0.0772,-0.2769,0.4392,0.5306,0.67,48.0576,6.4697,17.6605
170144799,-0.6639,0.1491,0.3557,-0.0012,-0.629,0.0794,-0.276,0.4381,0.5313,0.6705,48.0576,6.4697,17.6605
170144804,-0.5979,0.1514,0.3631,0.003,-0.6151,0.0783,-0.2751,0.4371,0.5319,0.6711,48.0576,6.4697,17.6605
170144809,-0.5458,0.1672,0.3081,0.0062,-0.6013,0.0804,-0.2742,0.4361,0.5324,0.6717,48.0576,6.4697,17.6605
170144814,-0.4955,0.1706,0.3659,0.0116,-0.5917,0.0794,-0.2732,0.4351,0.533,0.6722,47.3587,7.8674,16.9815
170144819,-0.4672,0.1917,0.3978,0.0211,-0.5895,0.0783,-0.2723,0.4342,0.5335,0.6728,47.3587,7.8674,16.9815
170144824,-0.4226,0.178,0.3614,0.0254,-0.5821,0.074,-0.2714,0.4333,0.534,0.6734,47.3587,7.8674,16.9815
170144829,-0.4343,0.1835,0.3891,0.0318,-0.5778,0.0687,-0.2704,0.4324,0.5345,0.6739,47.3587,7.8674,16.9815
170144834,-0.4852,0.1948,0.3763,0.0371,-0.5693,0.0687,-0.2695,0.4315,0.535,0.6745,49.4537,5.0735,15.6219
170144839,-0.5458,0.1598,0.3889,0.0435,-0.5523,0.0655,-0.2687,0.4305,0.5358,0.6748,49.4537,5.0735,15.6219
170144844,-0.6636,0.1455,0.4505,0.0478,-0.5331,0.0644,-0.2678,0.4297,0.5362,0.6754,49.4537,5.0735,15.6219
170144849,-0.6429,0.1068,0.4512,0.0499,-0.5192,0.0613,-0.2669,0.4289,0.5366,0.6759,49.4537,5.0735,15.6219
170144854,-0.7165,0.0863,0.4172,0.052,-0.5011,0.0623,-0.2661,0.4281,0.537,0.6764,48.7549,5.7724,16.9815
170144859,-0.7426,0.0573,0.3675,0.0552,-0.482,0.0613,-0.2654,0.4273,0.5377,0.6767,48.7549,5.7724,16.9815
170144864,-0.7632,0.0255,0.3951,0.0542,-0.4649,0.0644,-0.2646,0.4266,0.538,0.6772,48.7549,5.7724,16.9815
170144869,-0.7499,0.0057,0.387,0.0499,-0.4468,0.0666,-0.2638,0.4259,0.5384,0.6776,48.7549,5.7724,16.9815
170144874,-0.7625,0.0171,0.3239,0.0499,-0.4287,0.0676,-0.2631,0.4252,0.5387,0.678,48.0576,7.1686,14.9429
170144879,-0.7674,-0.0051,0.3091,0.0478,-0.4127,0.0698,-0.2624,0.4246,0.5391,0.6784,48.0576,7.1686,14.9429
170144884,-0.7667,-0.0124,0.307,0.0478,-0.3967,0.0719,-0.2617,0.424,0.5394,0.6788,48.0576,7.1686,14.9429
170144889,-0.7102,-0.0371,0.2727,0.0478,-0.3797,0.0751,-0.261,0.4235,0.5398,0.6791,48.0576,7.1686,14.9429
170144894,-0.6416,-0.0543,0.3063,0.0456,-0.3637,0.0804,-0.2603,0.4229,0.5401,0.6795,49.4537,5.7724,15.6219
170144899,-0.586,-0.0367,0.2398,0.0456,-0.3488,0.0836,-0.2598,0.4224,0.5405,0.6797,49.4537,5.7724,15.6219
170144904,-0.5051,-0.026,0.2631,0.0424,-0.3413,0.089,-0.2592,0.4219,0.5408,0.68,49.4537,5.7724,15.6219
170144909,-0.4193,-0.0425,0.2194,0.0392,-0.3371,0.0932,-0.2585,0.4214,0.5412,0.6802,49.4537,5.7724,15.6219
170144914,-0.3967,0.0067,0.2329,0.0361,-0.3339,0.0932,-0.2579,0.421,0.5415,0.6805,48.7549,5.7724,13.5834
170144919,-0.3536,0.039,0.2153,0.0361,-0.3328,0.0921,-0.2574,0.4205,0.5419,0.6807,48.7549,5.7724,13.5834
170144924,-0.3607,0.0687,0.2344,0.035,-0.3318,0.0921,-0.2568,0.42,0.5423,0.6809,48.7549,5.7724,13.5834
170144929,-0.3443,0.0573,0.1804,0.0318,-0.3307,0.0879,-0.2561,0.4195,0.5426,0.6812,48.7549,5.7724,13.5834
170144934,-0.3755,0.0727,0.2075,0.0307,-0.3264,0.0836,-0.2555,0.4191,0.5429,0.6814,48.7549,5.0735,13.5834
170144939,-0.3521,0.1136,0.1653,0.0286,-0.3211,0.0826,-0.2551,0.4185,0.5435,0.6815,48.7549,5.0735,13.5834
170144944,-0.3408,0.0861,0.1839,0.0297,-0.3179,0.0783,-0.2545,0.4181,0.5438,0.6817,48.7549,5.0735,13.5834
170144949,-0.2801,0.1061,0.1313,0.0286,-0.3137,0.0751,-0.2539,0.4176,0.5441,0.682,48.7549,5.0735,13.5834
170144954,-0.216,0.0957,0.0244,0.0307,-0.3126,0.0708,-0.2534,0.4172,0.5444,0.6822,48.0576,5.0735,14.2624
170144959,-0.1524,0.1121,0.0687,0.0307,-0.3126,0.0644,-0.253,0.4167,0.5449,0.6823,48.0576,5.0735,14.2624
170144964,-0.0899,0.1312,-0.0049,0.0318,-0.3147,0.0559,-0.2524,0.4162,0.5452,0.6825,48.0576,5.0735,14.2624
170144969,-0.0073,0.1655,0.035,0.0361,-0.3158,0.0463,-0.2518,0.4158,0.5454,0.6828,48.0576,5.0735,14.2624
170144974,0.0627,0.1817,0.052,0.0382,-0.3243,0.0399,-0.2513,0.4153,0.5457,0.6831,47.3587,6.4697,13.5834
170144979,0.1376,0.166,0.0733,0.0403,-0.3307,0.0357,-0.2507,0.4148,0.546,0.6833,47.3587,6.4697,13.5834
170144984,0.1991,0.177,0.0839,0.0467,-0.3435,0.0293,-0.2501,0.4144,0.5462,0.6837,47.3587,6.4697,13.5834
170144989,0.2217,0.1772,0.0928,0.052,-0.3616,0.0272,-0.2495,0.4138,0.5464,0.684,47.3587,6.4697,13.5834
170144994,0.2028,0.121,0.0988,0.0574,-0.3829,0.025,-0.2488,0.4133,0.5467,0.6844,48.7549,5.7724,12.9028
170144999,0.1587,0.1426,0.0625,0.0605,-0.401,0.0282,-0.2482,0.4127,0.547,0.6847,48.7549,5.7724,12.9028
170145004,0.0858,0.1085,0.1068,0.0659,-0.4191,0.0336,-0.2475,0.4121,0.5473,0.6851,48.7549,5.7724,12.9028
170145009,0.0181,0.1196,0.1058,0.0701,-0.4298,0.0368,-0.2468,0.4115,0.5475,0.6856,48.7549,5.7724,12.9028
170145014,-0.0541,0.1295,0.0715,0.0755,-0.4372,0.041,-0.246,0.4109,0.5478,0.686,48.0576,4.3747,12.2238
170145019,-0.0964,0.0864,0.0844,0.0829,-0.4393,0.0463,-0.2454,0.4101,0.5483,0.6862,48.0576,4.3747,12.2238
170145024,-0.1372,0.0976,-0.0013,0.084,-0.4415,0.0495,-0.2445,0.4095,0.5486,0.6867,48.0576,4.3747,12.2238
170145029,-0.1448,0.0654,0.0294,0.0851,-0.4393,0.0495,-0.2437,0.4089,0.5488,0.6871,48.0576,4.3747,12.2238
170145034,-0.1596,0.0456,-0.0259,0.0861,-0.4415,0.0485,-0.2429,0.4083,0.5491,0.6876,48.7549,5.0735,13.5834
170145039,-0.1639,0.0165,-0.0694,0.0829,-0.4415,0.0463,-0.2423,0.4076,0.5496,0.6878,48.7549,5.0735,13.5834
170145044,-0.1217,-0.0069,-0.074,0.0787,-0.4425,0.0421,-0.2415,0.407,0.5499,0.6882,48.7549,5.0735,13.5834
170145049,-0.1675,-0.0146,-0.0626,0.0755,-0.4447,0.041,-0.2407,0.4064,0.5501,0.6887,48.7549,5.0735,13.5834
170145054,-0.1875,-0.0116,-0.1074,0.0723,-0.4457,0.0368,-0.2399,0.4058,0.5504,0.6891,49.4537,5.0735,10.8643
170145059,-0.1553,-0.0128,-0.1007,0.0691,-0.4468,0.0346,-0.2393,0.4051,0.5508,0.6894,49.4537,5.0735,10.8643
170145064,-0.1497,-0.0351,-0.0744,0.0627,-0.4468,0.0336,-0.2385,0.4045,0.5511,0.6898,49.4537,5.0735,10.8643
170145069,-0.1655,-0.0362,-0.0738,0.0616,-0.4479,0.0304,-0.2377,0.4038,0.5513,0.6903,49.4537,5.0735,10.8643
170145074,-0.152,-0.0556,-0.0244,0.0563,-0.45,0.0293,-0.237,0.4031,0.5516,0.6907,47.3587,5.0735,10.1852
170145079,-0.2035,-0.0646,0.029,0.051,-0.4521,0.0282,-0.2363,0.4024,0.552,0.691,47.3587,5.0735,10.1852
170145084,-0.2251,-0.0592,0.0023,0.0488,-0.4564,0.0282,-0.2356,0.4017,0.5522,0.6915,47.3587,5.0735,10.1852
170145089,-0.2635,-0.0464,0.0408,0.0488,-0.4596,0.0272,-0.2349,0.401,0.5525,0.6919,47.3587,5.0735,10.1852
170145094,-0.3603,-0.0493,0.1038,0.0456,-0.4596,0.0282,-0.2342,0.4003,0.5528,0.6924,49.4537,5.0735,10.8643
170145099,-0.4762,-0.0721,0.0799,0.0456,-0.4596,0.0282,-0.2335,0.3995,0.5532,0.6927,49.4537,5.0735,10.8643
170145104,-0.5461,-0.0701,0.151,0.0467,-0.4543,0.0304,-0.2328,0.3988,0.5535,0.6931,49.4537,5.0735,10.8643
170145109,-0.5819,-0.0665,0.1233,0.0339,-0.4351,0.0282,-0.2322,0.3981,0.5537,0.6935,49.4537,5.0735,10.8643
170145114,-0.6284,-0.0927,0.1387,0.0254,-0.4085,0.0208,-0.2315,0.3974,0.554,0.6939,50.1526,6.4697,10.1852
170145119,-0.6311,-0.02,0.1636,0.0254,-0.4085,0.0208,-0.231,0.3968,0.5543,0.6943,50.1526,6.4697,10.1852
170145124,-0.5919,-0.0378,0.2139,0.0116,-0.3765,0.0122,-0.2304,0.3961,0.5545,0.6946,50.1526,6.4697,10.1852
170145129,-0.6162,-0.0385,0.178,0.0073,-0.3627,0.0059,-0.2294,0.3949,0.5549,0.6953,50.1526,6.4697,10.1852
170145134,-0.6134,-0.0299,0.1693,0.0073,-0.3627,0.0059,-0.2294,0.3949,0.5549,0.6953,49.4537,5.7724,8.8257
170145139,-0.5725,-0.0138,0.1808,0.0041,-0.3499,0.0016,-0.2289,0.3943,0.5552,0.6956,49.4537,5.7724,8.8257
170145144,-0.5934,-0.0172,0.1676,-0.0012,-0.3381,-0.0037,-0.2285,0.3937,0.5554,0.696,49.4537,5.7724,8.8257
170145149,-0.5634,0.023,0.2025,-0.0055,-0.3264,-0.0069,-0.2281,0.3931,0.5555,0.6963,49.4537,5.7724,8.8257
170145154,-0.5369,-0.0145,0.2331,-0.0087,-0.32,-0.0059,-0.2273,0.392,0.556,0.6968,49.4537,5.7724,8.8257
170145159,-0.5265,-0.0045,0.1894,-0.0119,-0.3137,-0.0027,-0.2273,0.392,0.556,0.6968,48.7549,5.7724,8.8257
170145164,-0.516,-0.0213,0.2152,-0.014,-0.2923,0.0048,-0.2269,0.3915,0.5562,0.6971,48.7549,5.7724,8.8257
170145169,-0.4669,-0.026,0.2415,-0.0151,-0.2881,0.0101,-0.2265,0.3909,0.5563,0.6974,48.7549,5.7724,8.8257
170145174,-0.4886,-0.0288,0.2227,-0.014,-0.2838,0.0144,-0.2262,0.3904,0.5565,0.6976,50.1526,5.7724,8.8257
170145179,-0.4693,-0.0171,0.2498,-0.014,-0.2838,0.0144,-0.2259,0.3899,0.5568,0.6978,50.1526,5.7724,8.8257
170145184,-0.454,-0.0001,0.2071,-0.014,-0.2806,0.0186,-0.2255,0.3894,0.557,0.698,50.1526,5.7724,8.8257
170145189,-0.4251,0.0368,0.2301,-0.0119,-0.2721,0.0186,-0.2251,0.3889,0.5572,0.6983,50.1526,5.7724,8.8257
170145194,-0.4423,0.0536,0.2424,-0.0119,-0.2561,0.0186,-0.2248,0.3884,0.5574,0.6985,49.4537,4.3747,8.1451
170145199,-0.455,0.0478,0.2061,-0.0108,-0.2497,0.0154,-0.2245,0.3879,0.5578,0.6985,49.4537,4.3747,8.1451
170145204,-0.3989,0.0702,0.2053,-0.0108,-0.2497,0.0154,-0.2242,0.3875,0.558,0.6987,49.4537,4.3747,8.1451
170145209,-0.3899,0.0859,0.2418,-0.013,-0.2423,0.0122,-0.2239,0.387,0.5582,0.6989,49.4537,4.3747,8.1451
170145214,-0.3817,0.049,0.2431,-0.013,-0.2338,0.0091,-0.2233,0.3861,0.5587,0.6992,50.1526,5.0735,8.8257
170145219,-0.383,0.0531,0.2239,-0.013,-0.2295,0.0069,-0.2233,0.3861,0.5587,0.6992,50.1526,5.0735,8.8257
170145224,-0.3554,0.0554,0.1848,-0.0119,-0.2242,0.008,-0.223,0.3857,0.5588,0.6994,50.1526,5.0735,8.8257
170145229,-0.3809,0.067,0.2281,-0.0119,-0.2242,0.008,-0.2227,0.3853,0.559,0.6996,50.1526,5.0735,8.8257
170145234,-0.3781,0.0665,0.1828,-0.0087,-0.2124,0.0069,-0.2224,0.3849,0.5591,0.6998,48.7549,2.9785,8.1451
170145239,-0.411,0.0857,0.2058,-0.0076,-0.205,0.0069,-0.2224,0.3844,0.5596,0.6997,48.7549,2.9785,8.1451
170145244,-0.4232,0.0692,0.1854,-0.0055,-0.1975,0.008,-0.2221,0.3841,0.5598,0.6999,48.7549,2.9785,8.1451
170145249,-0.4269,0.082,0.2038,-0.0023,-0.1922,0.0122,-0.2218,0.3837,0.5599,0.7,48.7549,2.9785,8.1451
170145254,-0.409,0.0679,0.1767,-0.0023,-0.1922,0.0122,-0.2215,0.3834,0.56,0.7002,51.5488,5.0735,8.1451
170145259,-0.4151,0.0591,0.1614,-0.0023,-0.1794,0.0165,-0.2214,0.383,0.5603,0.7002,51.5488,5.0735,8.1451
170145264,-0.3885,0.0592,0.1361,-0.0023,-0.1794,0.0165,-0.2211,0.3827,0.5604,0.7004,51.5488,5.0735,8.1451
170145269,-0.4189,0.0475,0.1227,-0.0012,-0.1752,0.0176,-0.2209,0.3825,0.5606,0.7005,51.5488,5.0735,8.1451
170145274,-0.3856,0.0201,0.1136,0.0041,-0.1624,0.0218,-0.2206,0.3822,0.5607,0.7006,50.1526,6.4697,8.1451
170145279,-0.377,0.0675,0.0985,0.0041,-0.1624,0.0218,-0.2204,0.3819,0.5608,0.7007,50.1526,6.4697,8.1451
170145284,-0.3868,0.0612,0.1091,0.003,-0.1549,0.0208,-0.2201,0.3817,0.5609,0.7009,50.1526,6.4697,8.1451
170145289,-0.4113,0.0259,0.0969,0.003,-0.1496,0.0165,-0.2199,0.3815,0.561,0.701,50.1526,6.4697,8.1451
170145294,-0.3672,0.0129,0.081,0.0062,-0.1379,0.0133,-0.2197,0.3812,0.5611,0.7011,48.7549,5.0735,6.1066
170145299,-0.3991,0.05,0.0482,0.002,-0.1315,0.0101,-0.2195,0.381,0.5613,0.7011,48.7549,5.0735,6.1066
170145304,-0.3666,0.0224,0.0871,-0.0012,-0.1283,0.008,-0.2193,0.3808,0.5614,0.7012,48.7549,5.0735,6.1066
170145309,-0.357,0.0255,0.0597,-0.0012,-0.123,0.0037,-0.2192,0.3806,0.5615,0.7014,48.7549,5.0735,6.1066
170145314,-0.3503,0.026,0.0652,-0.0055,-0.1187,-0.0016,-0.219,0.3804,0.5615,0.7015,49.4537,5.0735,8.8257
170145319,-0.3539,0.0507,0.0664,-0.0055,-0.1187,-0.0016,-0.219,0.3801,0.5618,0.7014,49.4537,5.0735,8.8257
170145324,-0.3787,0.0797,0.0787,-0.0044,-0.1144,-0.008,-0.2188,0.3799,0.5618,0.7015,49.4537,5.0735,8.8257
170145329,-0.3494,0.0732,0.0586,-0.0044,-0.1144,-0.008,-0.2187,0.3797,0.5619,0.7016,49.4537,5.0735,8.8257
170145334,-0.3334,0.0772,0.0237,-0.0023,-0.1059,-0.0176,-0.2186,0.3796,0.5619,0.7018,49.4537,5.0735,6.7856
170145339,-0.3106,0.0842,-0.0002,-0.0002,-0.1038,-0.0197,-0.2185,0.3794,0.562,0.7018,49.4537,5.0735,6.7856
170145344,-0.3131,0.0971,0.0032,-0.0034,-0.1027,-0.0261,-0.2184,0.3793,0.562,0.7019,49.4537,5.0735,6.7856
170145349,-0.2971,0.0891,-0.0023,-0.0034,-0.1027,-0.0261,-0.2183,0.3792,0.5619,0.702,49.4537,5.0735,6.7856
