Acce X,Acce Y,Acce Z,Gyro X,Gyro Y,Gyro Z,Quat x,Quat y,Quat z,Quat w,Mag X,MagY,Mag Z
-0.0279,-0.0169,0.009,0.002,-0.0111,0.0059,-0.474,0.6675,0.3573,0.4495,21.5164,10.6613,49.6063
-0.0093,-0.024,-0.0048,0.002,-0.0111,0.0059,-0.474,0.6675,0.3573,0.4496,21.5164,10.6613,49.6063
-0.0355,-0.0609,-0.0005,-0.0023,-0.0101,0.0048,-0.474,0.6674,0.3574,0.4496,21.5164,10.6613,49.6063
-0.0405,-0.0384,-0.0206,-0.0034,-0.0101,0.0048,-0.4741,0.6674,0.3574,0.4496,21.5164,10.6613,49.6063
-0.0453,-0.057,0.0351,-0.0055,-0.0079,0.0048,-0.4741,0.6673,0.3574,0.4496,19.4214,12.7563,52.3254
-0.0378,-0.0563,0.0178,-0.0087,-0.0101,0.0069,-0.4741,0.6673,0.3574,0.4497,19.4214,12.7563,52.3254
-0.0489,-0.007,0.0138,-0.0087,-0.009,0.0091,-0.4742,0.6672,0.3574,0.4497,19.4214,12.7563,52.3254
-0.0463,-0.007,0.0115,-0.0076,-0.0111,0.0069,-0.4741,0.6672,0.3574,0.4497,19.4214,12.7563,52.3254
-0.0588,-0.0151,0.0027,-0.0098,-0.0079,0.008,-0.4741,0.6672,0.3575,0.4498,20.1202,9.2636,50.2869
-0.0455,0.0079,0.0184,-0.0098,-0.0068,0.008,-0.4742,0.6671,0.3576,0.4497,20.1202,9.2636,50.2869
-0.0625,0.0148,0.0189,-0.0108,-0.0068,0.008,-0.4742,0.6671,0.3576,0.4498,20.1202,9.2636,50.2869
-0.0425,0.0375,0.0392,-0.0108,-0.0037,0.0069,-0.4742,0.667,0.3577,0.4498,20.1202,9.2636,50.2869
-0.0502,0.0136,0.0131,-0.0108,-0.0015,0.0027,-0.4741,0.667,0.3578,0.4498,19.4214,11.3602,52.3254
-0.0534,0.012,0.0088,-0.0098,-0.0005,0.0016,-0.4741,0.667,0.3578,0.4498,19.4214,11.3602,52.3254
-0.0307,0.0249,0.0442,-0.0098,-0.0005,0.0016,-0.4741,0.667,0.3579,0.4498,19.4214,11.3602,52.3254
-0.0867,0.0914,-0.0063,-0.0066,0.0006,0.0048,-0.4741,0.667,0.3579,0.4498,19.4214,11.3602,52.3254
-0.0847,0.0487,0.0154,-0.0066,0.0027,0.0048,-0.474,0.667,0.358,0.4498,19.4214,9.9625,50.9659
-0.0746,0.0385,0.0049,-0.0066,0.0027,0.0048,-0.474,0.667,0.358,0.4497,19.4214,9.9625,50.9659
-0.0429,0.0704,0.0229,-0.0034,0.0091,0.0016,-0.474,0.667,0.3581,0.4497,19.4214,9.9625,50.9659
-0.0286,0.066,0.035,-0.0044,0.0102,0.0005,-0.4739,0.667,0.3581,0.4497,19.4214,9.9625,50.9659
-0.0268,0.0469,0.0464,-0.0034,0.0102,-0.0005,-0.4739,0.6671,0.3581,0.4497,20.1202,10.6613,48.9273
-0.0053,0.0805,0.0045,-0.0044,0.0081,0.0016,-0.4738,0.6671,0.3581,0.4497,20.1202,10.6613,48.9273
-0.0118,0.0683,0.0216,-0.0012,0.007,0.0005,-0.4738,0.6671,0.3582,0.4497,20.1202,10.6613,48.9273
-0.0483,0.0366,0.0634,-0.0012,0.007,0.0005,-0.4737,0.6672,0.3582,0.4496,20.1202,10.6613,48.9273
-0.0439,0.0551,0.0319,-0.0012,0.0081,0.0016,-0.4737,0.6672,0.3582,0.4497,21.5164,10.6613,50.2869
-0.0081,0.0458,0.0069,-0.0012,0.0113,0.0037,-0.4736,0.6672,0.3582,0.4497,21.5164,10.6613,50.2869
-0.0167,0.073,0.0277,0.002,0.0123,0.0048,-0.4736,0.6672,0.3583,0.4496,21.5164,10.6613,50.2869
0.0208,0.0633,0.0118,0.003,0.0091,0.0037,-0.4735,0.6673,0.3583,0.4496,21.5164,10.6613,50.2869
0.0532,0.0506,0.0193,0.0041,0.0059,0.0005,-0.4735,0.6673,0.3583,0.4496,20.1202,9.2636,52.3254
0.066,0.0515,-0.0121,0.0041,0.0027,-0.0016,-0.4736,0.6673,0.3583,0.4495,20.1202,9.2636,52.3254
0.0226,0.0455,-0.0052,0.0052,-0.0005,0.0005,-0.4735,0.6673,0.3583,0.4495,20.1202,9.2636,52.3254
0.0229,0.0223,-0.0093,0.0083,-0.0026,0.0005,-0.4735,0.6674,0.3583,0.4495,20.1202,9.2636,52.3254
0.0046,0.0463,-0.0127,0.0094,0.0006,0.0005,-0.4735,0.6674,0.3583,0.4495,20.1202,9.2636,51.6449
0.0347,0.0305,0.0101,0.0105,-0.0026,0.0016,-0.4736,0.6673,0.3584,0.4494,20.1202,9.2636,51.6449
0.0455,0.0505,-0.0248,0.0105,-0.0047,0.0027,-0.4736,0.6673,0.3584,0.4494,20.1202,9.2636,51.6449
0.0613,0.0346,-0.0093,0.0094,-0.0058,0.0016,-0.4736,0.6673,0.3584,0.4494,20.1202,9.2636,51.6449
0.0364,0.0499,-0.0226,0.0105,-0.0079,0.0016,-0.4735,0.6673,0.3584,0.4494,20.8176,12.0575,49.6063
0.0639,0.0542,-0.0247,0.0105,-0.009,-0.0016,-0.4733,0.6675,0.3583,0.4495,20.8176,12.0575,49.6063
0.0508,0.0424,-0.0062,0.0126,-0.009,-0.0027,-0.4733,0.6675,0.3583,0.4494,20.8176,12.0575,49.6063
0.0439,0.0289,-0.0462,0.0126,-0.0101,-0.0037,-0.4733,0.6675,0.3583,0.4494,20.8176,12.0575,49.6063
0.0385,0.003,0.0016,0.0126,-0.0101,-0.0048,-0.4733,0.6675,0.3583,0.4494,19.4214,9.9625,50.2869
0.0388,-0.002,-0.001,0.0137,-0.0111,-0.0027,-0.4734,0.6674,0.3584,0.4494,19.4214,9.9625,50.2869
0.0629,-0.006,-0.0238,0.0105,-0.0132,-0.0048,-0.4734,0.6674,0.3584,0.4494,19.4214,9.9625,50.2869
0.0397,-0.0091,-0.0378,0.0126,-0.0164,-0.0037,-0.4734,0.6674,0.3584,0.4494,19.4214,9.9625,50.2869
0.1052,-0.0127,-0.0426,0.0126,-0.0164,-0.0048,-0.4735,0.6674,0.3584,0.4494,20.1202,9.9625,49.6063
0.0336,-0.0189,-0.0305,0.0137,-0.0196,-0.0069,-0.4735,0.6673,0.3584,0.4494,20.1202,9.9625,49.6063
0.055,-0.0122,-0.0408,0.0105,-0.0239,-0.0069,-0.4736,0.6673,0.3584,0.4494,20.1202,9.9625,49.6063
0.08,-0.0006,-0.0155,0.0105,-0.0282,-0.0069,-0.4736,0.6673,0.3584,0.4495,20.1202,9.9625,49.6063
0.0491,-0.0501,-0.0342,0.0126,-0.0292,-0.0069,-0.4736,0.6672,0.3584,0.4495,20.1202,9.2636,51.6449
0.0559,-0.0193,-0.0429,0.0116,-0.0303,-0.0048,-0.4738,0.667,0.3586,0.4494,20.1202,9.2636,51.6449
0.0328,-0.0664,-0.0556,0.0094,-0.0356,-0.0037,-0.4739,0.667,0.3586,0.4495,20.1202,9.2636,51.6449
0.0455,-0.0494,-0.0221,0.0094,-0.0367,-0.0037,-0.4739,0.6669,0.3586,0.4495,20.1202,9.2636,51.6449
0.0671,-0.0692,-0.039,0.0083,-0.0399,-0.0059,-0.4739,0.6668,0.3586,0.4496,20.1202,8.5663,50.9659
0.073,-0.0662,-0.0551,0.0062,-0.042,-0.0016,-0.4742,0.6666,0.3588,0.4495,20.1202,8.5663,50.9659
0.081,-0.0597,-0.0617,0.003,-0.0473,0.0016,-0.4742,0.6665,0.3588,0.4495,20.1202,8.5663,50.9659
0.0837,-0.0609,-0.0226,0.0009,-0.0505,0.0027,-0.4742,0.6665,0.3589,0.4496,20.1202,8.5663,50.9659
0.0515,-0.0357,-0.0489,-0.0002,-0.0548,0.0048,-0.4743,0.6664,0.3589,0.4496,20.1202,11.3602,50.2869
0.0608,-0.0598,-0.0654,0.0009,-0.059,0.0037,-0.4742,0.6664,0.3589,0.4498,20.1202,11.3602,50.2869
0.0921,-0.0454,-0.0692,0.002,-0.0633,0.0037,-0.4742,0.6663,0.359,0.4498,20.1202,11.3602,50.2869
0.076,-0.0338,-0.1088,0.002,-0.0644,0.0027,-0.4742,0.6662,0.3591,0.4499,20.1202,11.3602,50.2869
0.1193,-0.0394,-0.1248,0.002,-0.0676,0.0016,-0.4742,0.6662,0.3591,0.4499,18.7225,9.9625,50.9659
0.1502,-0.0757,-0.1205,-0.0012,-0.0729,-0.0037,-0.4743,0.666,0.3592,0.4499,18.7225,9.9625,50.9659
0.1481,-0.1248,-0.1225,-0.0012,-0.0803,-0.0048,-0.4743,0.6659,0.3593,0.45,18.7225,9.9625,50.9659
0.2071,-0.1343,-0.0789,-0.0034,-0.0878,-0.0027,-0.4743,0.6658,0.3593,0.4501,18.7225,9.9625,50.9659
0.2151,-0.1641,-0.0955,-0.0087,-0.0985,0.0016,-0.4744,0.6657,0.3594,0.4502,19.4214,9.9625,50.9659
0.1604,-0.1554,-0.132,-0.013,-0.1081,0.0069,-0.4745,0.6655,0.3596,0.4502,19.4214,9.9625,50.9659
0.2189,-0.1204,-0.1138,-0.0172,-0.1166,0.0176,-0.4745,0.6653,0.3596,0.4504,19.4214,9.9625,50.9659
0.243,-0.1183,-0.142,-0.0215,-0.1251,0.0218,-0.4744,0.6652,0.3598,0.4505,19.4214,9.9625,50.9659
0.2836,-0.0878,-0.152,-0.0247,-0.1379,0.0282,-0.4744,0.6651,0.3599,0.4506,21.5164,9.9625,50.2869
0.3123,-0.0426,-0.1245,-0.0236,-0.1507,0.0304,-0.4743,0.665,0.3601,0.4507,21.5164,9.9625,50.2869
0.327,-0.018,-0.1038,-0.0257,-0.1624,0.0314,-0.4742,0.6649,0.3603,0.4509,21.5164,9.9625,50.2869
0.3702,0.037,-0.1138,-0.0279,-0.1773,0.0293,-0.474,0.6648,0.3605,0.451,21.5164,9.9625,50.2869
0.3472,0.0534,-0.1173,-0.0257,-0.1901,0.0261,-0.4738,0.6647,0.3607,0.4512,19.4214,9.2636,48.2468
0.3365,0.0533,-0.1393,-0.0247,-0.2029,0.0218,-0.4737,0.6645,0.361,0.4514,19.4214,9.2636,48.2468
0.3891,0.0716,-0.1434,-0.0247,-0.2167,0.0165,-0.4735,0.6643,0.3613,0.4516,19.4214,9.2636,48.2468
0.4017,0.0623,-0.2,-0.0257,-0.2327,0.0112,-0.4733,0.6642,0.3615,0.4518,19.4214,9.2636,48.2468
0.4073,0.0908,-0.0898,-0.0247,-0.2476,0.0048,-0.4731,0.664,0.3618,0.4521,20.1202,10.6613,51.6449
0.3763,0.0643,-0.1574,-0.0236,-0.2625,-0.0027,-0.4729,0.6638,0.3621,0.4524,20.1202,10.6613,51.6449
0.3815,0.0816,-0.1139,-0.0225,-0.2785,-0.0101,-0.4727,0.6635,0.3624,0.4527,20.1202,10.6613,51.6449
0.3505,0.0719,-0.1597,-0.0193,-0.2945,-0.0165,-0.4724,0.6633,0.3627,0.4531,20.1202,10.6613,51.6449
0.3496,0.0007,-0.1569,-0.0172,-0.3105,-0.0186,-0.4722,0.663,0.363,0.4535,20.1202,11.3602,49.6063
0.333,-0.0247,-0.1443,-0.0151,-0.3286,-0.0208,-0.4719,0.6627,0.3633,0.454,20.1202,11.3602,49.6063
0.3025,-0.038,-0.169,-0.013,-0.3456,-0.0197,-0.4716,0.6624,0.3636,0.4545,20.1202,11.3602,49.6063
0.3004,-0.0739,-0.1771,-0.0119,-0.3616,-0.0165,-0.4714,0.662,0.3639,0.455,20.1202,11.3602,49.6063
0.2807,-0.0851,-0.1986,-0.013,-0.3754,-0.0133,-0.4712,0.6616,0.3643,0.4556,21.5164,10.6613,48.9273
0.2928,-0.077,-0.2073,-0.013,-0.3914,-0.0091,-0.4708,0.6612,0.3646,0.4562,21.5164,10.6613,48.9273
0.3175,-0.1112,-0.1902,-0.0161,-0.4074,0.0016,-0.4706,0.6608,0.365,0.4568,21.5164,10.6613,48.9273
0.3475,-0.0584,-0.1778,-0.0193,-0.4223,0.0091,-0.4703,0.6604,0.3654,0.4574,21.5164,10.6613,48.9273
0.3486,-0.0421,-0.1846,-0.0215,-0.4404,0.0154,-0.4699,0.66,0.3659,0.458,21.5164,10.6613,48.2468
0.4138,-0.0336,-0.1715,-0.0236,-0.4564,0.0218,-0.4695,0.6596,0.3664,0.4586,21.5164,10.6613,48.2468
0.4338,0.0481,-0.2029,-0.0225,-0.4777,0.0282,-0.4691,0.6591,0.3669,0.4593,21.5164,10.6613,48.2468
0.4833,-0.0043,-0.1798,-0.0236,-0.499,0.0325,-0.4686,0.6587,0.3674,0.4599,21.5164,10.6613,48.2468
0.4932,0.0557,-0.1914,-0.0236,-0.5171,0.0346,-0.4681,0.6582,0.368,0.4606,24.3103,9.2636,49.6063
0.5282,0.0717,-0.1823,-0.0236,-0.5171,0.0346,-0.4677,0.6577,0.3687,0.4613,24.3103,9.2636,49.6063
0.5432,0.0356,-0.2065,-0.0151,-0.58,0.0368,-0.4671,0.6571,0.3694,0.4621,24.3103,9.2636,49.6063
0.5142,0.0425,-0.255,-0.0151,-0.58,0.0368,-0.4666,0.6566,0.37,0.4629,24.3103,9.2636,49.6063
0.4646,0.0649,-0.2059,-0.0161,-0.629,0.0357,-0.4659,0.656,0.3707,0.4638,22.9126,10.6613,50.9659
0.4321,0.0616,-0.2316,-0.0161,-0.629,0.0357,-0.4653,0.6554,0.3715,0.4646,22.9126,10.6613,50.9659
0.4103,0.0574,-0.2461,-0.013,-0.6652,0.0368,-0.4647,0.6548,0.3722,0.4656,22.9126,10.6613,50.9659
0.4009,0.0549,-0.2293,-0.0108,-0.6833,0.0346,-0.464,0.6542,0.3729,0.4665,22.9126,10.6613,50.9659
0.3756,0.0592,-0.2481,-0.0087,-0.6961,0.0336,-0.4633,0.6535,0.3737,0.4675,22.9126,10.6613,48.9273
0.3382,0.0734,-0.2745,-0.0066,-0.7121,0.0325,-0.4626,0.6529,0.3745,0.4686,22.9126,10.6613,48.9273
0.2879,0.0922,-0.2348,-0.0044,-0.728,0.0282,-0.4618,0.6522,0.3753,0.4696,22.9126,10.6613,48.9273
0.2983,0.0689,-0.2238,-0.0023,-0.7398,0.0293,-0.4611,0.6515,0.3761,0.4707,22.9126,10.6613,48.9273
0.3,0.0386,-0.2069,0.002,-0.7504,0.0272,-0.4603,0.6507,0.3769,0.4718,24.3103,11.3602,49.6063
0.3608,0.0268,-0.275,0.003,-0.7632,0.025,-0.4595,0.65,0.3777,0.473,24.3103,11.3602,49.6063
0.3553,-0.0089,-0.2648,0.0009,-0.7802,0.0282,-0.4587,0.6492,0.3785,0.4741,24.3103,11.3602,49.6063
0.3021,-0.0061,-0.2793,0.002,-0.8005,0.0293,-0.4579,0.6484,0.3794,0.4753,24.3103,11.3602,49.6063
0.2002,-0.0392,-0.278,-0.0002,-0.8122,0.0293,-0.4571,0.6476,0.3803,0.4765,23.6115,9.9625,48.2468
0.1405,0.008,-0.2624,-0.0044,-0.8239,0.0304,-0.4564,0.6467,0.3812,0.4777,23.6115,9.9625,48.2468
0.1238,0.0213,-0.2428,-0.0044,-0.8314,0.0293,-0.4556,0.6458,0.3821,0.479,23.6115,9.9625,48.2468
0.1178,0.0138,-0.2627,-0.0044,-0.8378,0.0293,-0.4547,0.6449,0.383,0.4803,23.6115,9.9625,48.2468
0.1046,0.0275,-0.2805,-0.0044,-0.8452,0.0282,-0.4539,0.6439,0.384,0.4815,25.7065,10.6613,48.9273
0.1181,0.0186,-0.2111,-0.0034,-0.8527,0.0261,-0.453,0.643,0.3849,0.4828,25.7065,10.6613,48.9273
0.1134,0.0627,-0.2911,-0.0044,-0.8612,0.025,-0.4522,0.6421,0.3859,0.4841,25.7065,10.6613,48.9273
0.0364,0.052,-0.2662,-0.0044,-0.8612,0.025,-0.4513,0.6411,0.3869,0.4854,25.7065,10.6613,48.9273
0.0242,0.0063,-0.2465,-0.0044,-0.8729,0.0282,-0.4504,0.6401,0.3878,0.4868,25.7065,9.2636,46.8872
0.0454,-0.0115,-0.2142,-0.0023,-0.8782,0.0282,-0.4496,0.6391,0.3889,0.4881,25.7065,9.2636,46.8872
0.0933,0.0728,-0.245,-0.0023,-0.8868,0.0357,-0.4487,0.6381,0.3899,0.4894,25.7065,9.2636,46.8872
0.0576,0.0502,-0.2347,-0.0034,-0.8953,0.0389,-0.4477,0.6371,0.3909,0.4907,25.7065,9.2636,46.8872
0.0333,0.0763,-0.2464,-0.0034,-0.9059,0.0442,-0.4468,0.6361,0.3919,0.4921,27.1042,10.6613,46.8872
0.0027,0.0953,-0.243,-0.0002,-0.9134,0.0463,-0.4458,0.6351,0.3929,0.4935,27.1042,10.6613,46.8872
0.0142,0.0851,-0.2132,0.002,-0.9198,0.0517,-0.4448,0.6341,0.3939,0.4948,27.1042,10.6613,46.8872
0.0254,0.0754,-0.2174,0.0083,-0.923,0.0559,-0.4438,0.6331,0.395,0.4962,27.1042,10.6613,46.8872
0.1137,0.1395,-0.1767,0.0105,-0.9304,0.0581,-0.4428,0.632,0.3961,0.4976,28.5004,10.6613,45.5276
0.1725,0.1059,-0.2361,0.0116,-0.939,0.0581,-0.4416,0.6311,0.3971,0.499,28.5004,10.6613,45.5276
0.2167,0.1032,-0.1995,0.0126,-0.9549,0.0591,-0.4406,0.63,0.3981,0.5004,28.5004,10.6613,45.5276
0.2206,0.1514,-0.213,0.0158,-0.9688,0.057,-0.4395,0.629,0.3992,0.5019,28.5004,10.6613,45.5276
0.1295,0.1129,-0.1806,0.0211,-0.9816,0.0549,-0.4384,0.6279,0.4003,0.5033,28.5004,9.2636,46.2082
0.0831,0.1447,-0.1585,0.0243,-0.9922,0.0527,-0.4372,0.6268,0.4014,0.5048,28.5004,9.2636,46.2082
0.0354,0.122,-0.1834,0.0275,-1.0029,0.0506,-0.4362,0.6256,0.4026,0.5062,28.5004,9.2636,46.2082
0.0463,0.1164,-0.1724,0.0329,-1.0114,0.0517,-0.435,0.6245,0.4036,0.5078,28.5004,9.2636,46.2082
0.0193,0.1091,-0.1868,0.0403,-1.0189,0.0506,-0.4339,0.6233,0.4047,0.5093,29.8981,10.6613,44.8486
0.0487,0.0916,-0.1508,0.0414,-1.0295,0.0485,-0.4326,0.6222,0.4058,0.5109,29.8981,10.6613,44.8486
0.09,0.09,-0.138,0.0456,-1.037,0.0453,-0.4314,0.621,0.4069,0.5125,29.8981,10.6613,44.8486
0.0818,0.0205,-0.1349,0.0467,-1.0455,0.0431,-0.4302,0.6199,0.408,0.5141,29.8981,10.6613,44.8486
0.0591,0.0269,-0.1113,0.0467,-1.0561,0.0431,-0.429,0.6186,0.4091,0.5157,28.5004,8.5663,44.8486
0.0399,-0.0093,-0.1353,0.0456,-1.0657,0.0442,-0.428,0.6172,0.4103,0.5172,28.5004,8.5663,44.8486
-0.002,-0.043,-0.0718,0.0467,-1.0732,0.0442,-0.4267,0.616,0.4114,0.5188,28.5004,8.5663,44.8486
-0.016,-0.0773,-0.1078,0.0467,-1.0785,0.0474,-0.4255,0.6147,0.4126,0.5205,28.5004,8.5663,44.8486
0.0428,-0.1009,-0.1097,0.0414,-1.0849,0.0506,-0.4243,0.6134,0.4137,0.5222,31.9931,9.9625,44.8486
0.0662,-0.0893,-0.1328,0.0392,-1.0934,0.0527,-0.4231,0.612,0.4149,0.5238,31.9931,9.9625,44.8486
0.1103,-0.1021,-0.1722,0.0371,-1.1041,0.0559,-0.4219,0.6107,0.416,0.5254,31.9931,9.9625,44.8486
0.1343,-0.1108,-0.1389,0.035,-1.1179,0.0591,-0.4206,0.6093,0.4172,0.5271,31.9931,9.9625,44.8486
0.1255,-0.1074,-0.1004,0.0329,-1.1307,0.0602,-0.4193,0.6079,0.4183,0.5288,32.692,9.9625,41.4505
0.1188,-0.0861,-0.1008,0.0329,-1.1467,0.0602,-0.418,0.6065,0.4195,0.5305,32.692,9.9625,41.4505
0.0959,-0.0728,-0.0536,0.0329,-1.1595,0.0623,-0.4167,0.6051,0.4207,0.5322,32.692,9.9625,41.4505
0.096,-0.0879,-0.0561,0.0329,-1.1723,0.0634,-0.4153,0.6036,0.422,0.5339,32.692,9.9625,41.4505
0.1666,-0.0747,-0.0393,0.0297,-1.1861,0.0698,-0.414,0.6022,0.4232,0.5356,32.692,9.9625,42.1295
0.2303,-0.068,-0.0368,0.0297,-1.201,0.074,-0.4126,0.6007,0.4245,0.5374,32.692,9.9625,42.1295
0.2625,-0.0454,-0.0242,0.0254,-1.2191,0.0751,-0.4112,0.5991,0.4258,0.5391,32.692,9.9625,42.1295
0.3209,-0.0227,0.0415,0.0243,-1.2394,0.0772,-0.4097,0.5976,0.4271,0.5409,32.692,9.9625,42.1295
0.3941,-0.0346,0.0599,0.0275,-1.2596,0.0762,-0.4082,0.596,0.4285,0.5427,33.3893,7.8674,41.4505
0.4259,0.0197,0.0554,0.0286,-1.2788,0.0751,-0.4069,0.5942,0.43,0.5444,33.3893,7.8674,41.4505
0.4423,0.0158,0.06,0.0286,-1.299,0.073,-0.4054,0.5926,0.4314,0.5463,33.3893,7.8674,41.4505
0.4218,0.0354,0.0649,0.0318,-1.3193,0.0719,-0.4038,0.5909,0.4328,0.5482,33.3893,7.8674,41.4505
0.3868,0.0011,0.0989,0.035,-1.3352,0.0698,-0.4022,0.5892,0.4342,0.5501,34.0881,8.5663,41.4505
0.3738,0.0293,0.1118,0.0382,-1.3491,0.0708,-0.4007,0.5873,0.4358,0.5519,34.0881,8.5663,41.4505
0.3095,-0.0046,0.1168,0.0414,-1.3672,0.0676,-0.3991,0.5855,0.4372,0.5539,34.0881,8.5663,41.4505
0.2341,-0.0037,0.0467,0.0435,-1.381,0.0666,-0.3974,0.5837,0.4386,0.5559,34.0881,8.5663,41.4505
0.1818,0.0014,0.0652,0.0424,-1.3896,0.0666,-0.3957,0.5819,0.44,0.5579,36.1832,11.3602,40.0909
0.1432,-0.0174,0.0019,0.0435,-1.3992,0.0666,-0.3939,0.5801,0.4413,0.5599,36.1832,11.3602,40.0909
0.1181,-0.0353,0.0519,0.0435,-1.4045,0.0623,-0.3922,0.5782,0.4427,0.562,36.1832,11.3602,40.0909
0.1045,0.002,0.0644,0.0424,-1.4098,0.0602,-0.3905,0.5763,0.4442,0.564,36.1832,11.3602,40.0909
0.1325,-0.0418,0.0527,0.0414,-1.4173,0.0591,-0.3887,0.5744,0.4456,0.566,37.5809,9.9625,37.3718
0.1882,-0.0513,0.0927,0.0403,-1.4226,0.057,-0.387,0.5725,0.447,0.568,37.5809,9.9625,37.3718
0.2594,-0.0218,0.1161,0.0392,-1.429,0.0506,-0.3852,0.5706,0.4484,0.5701,37.5809,9.9625,37.3718
0.3144,-0.0319,0.1724,0.0339,-1.4375,0.0485,-0.3835,0.5686,0.4498,0.5721,37.5809,9.9625,37.3718
0.3247,-0.0293,0.2348,0.0307,-1.4535,0.0463,-0.3817,0.5666,0.4512,0.5742,36.882,9.2636,38.7314
0.315,0.0036,0.2683,0.0275,-1.4663,0.0463,-0.3801,0.5644,0.4528,0.5762,36.882,9.2636,38.7314
0.2312,-0.0055,0.3107,0.0254,-1.4844,0.0485,-0.3783,0.5623,0.4543,0.5782,36.882,9.2636,38.7314
0.1159,0.0205,0.3532,0.0254,-1.4961,0.0527,-0.3764,0.5602,0.4558,0.5803,36.882,9.2636,38.7314
-0.0284,0.031,0.4475,0.0254,-1.5025,0.0613,-0.3746,0.558,0.4573,0.5824,38.2782,8.5663,34.6527
-0.1069,0.025,0.4361,0.0254,-1.5046,0.0666,-0.3728,0.5557,0.4589,0.5845,38.2782,8.5663,34.6527
-0.1947,0.0337,0.4171,0.0318,-1.5067,0.074,-0.3708,0.5535,0.4604,0.5866,38.2782,8.5663,34.6527
-0.3134,0.0122,0.3882,0.0371,-1.5046,0.0847,-0.3689,0.5514,0.4619,0.5886,38.2782,8.5663,34.6527
-0.389,0.0199,0.3484,0.0403,-1.4982,0.0932,-0.367,0.5492,0.4635,0.5907,41.7709,8.5663,34.6527
-0.468,0.0062,0.3575,0.0414,-1.4865,0.0964,-0.3651,0.547,0.4651,0.5926,41.7709,8.5663,34.6527
-0.4775,0.1004,0.3381,0.0403,-1.4727,0.0964,-0.3632,0.5448,0.4666,0.5946,41.7709,8.5663,34.6527
-0.4551,0.063,0.3716,0.0414,-1.4599,0.0932,-0.3612,0.5427,0.468,0.5966,41.7709,8.5663,34.6527
-0.3987,0.1265,0.3237,0.0403,-1.4471,0.09,-0.3593,0.5406,0.4695,0.5985,39.6759,9.2636,32.6141
-0.368,0.1116,0.3073,0.0403,-1.4375,0.0815,-0.3574,0.5385,0.4709,0.6004,39.6759,9.2636,32.6141
-0.356,0.1512,0.2943,0.0414,-1.4322,0.0751,-0.3555,0.5364,0.4723,0.6023,39.6759,9.2636,32.6141
-0.3246,0.1331,0.2608,0.0392,-1.4258,0.0687,-0.3536,0.5344,0.4737,0.6042,39.6759,9.2636,32.6141
-0.314,0.132,0.2386,0.0392,-1.4194,0.0666,-0.3517,0.5323,0.475,0.6061,41.0721,8.5663,32.6141
-0.2682,0.1263,0.2781,0.0424,-1.4162,0.0666,-0.3499,0.5301,0.4765,0.6079,41.0721,8.5663,32.6141
