sensor, 0.0764,-0.0117,-0.0530, -0.0023,-0.0037,-0.0059, 0.0000,0.0000,0.0000,0.0000, -41.3437,-7.4982,20.3796
sensor, 0.0519,-0.0054,-0.0645, -0.0044,-0.0058,-0.0049, -0.4332,-0.4586,-0.5981,0.4942, -41.3437,-7.4982,20.3796
sensor, -0.0068,-0.0227,-0.0253, -0.0034,-0.0047,-0.0059, -0.4333,-0.4587,-0.5981,0.4941, -41.3437,-7.4982,20.3796
sensor, 0.0075,-0.0113,-0.0238, -0.0034,-0.0047,-0.0059, -0.4334,-0.4586,-0.5981,0.4941, -41.3437,-7.4982,20.3796
sensor, -0.0138,-0.0104,0.0131, -0.0044,-0.0058,-0.0102, -0.4335,-0.4587,-0.5981,0.4940, -39.2471,-6.1020,22.4182
sensor, -0.0238,-0.0293,0.0038, -0.0055,-0.0037,-0.0091, -0.4334,-0.4587,-0.5980,0.4941, -39.2471,-6.1020,22.4182
sensor, -0.0227,-0.0086,-0.0030, -0.0076,-0.0015,-0.0070, -0.4335,-0.4586,-0.5981,0.4941, -39.2471,-6.1020,22.4182
sensor, -0.0399,0.0112,-0.0269, -0.0066,-0.0005,-0.0059, -0.4335,-0.4586,-0.5981,0.4940, -39.2471,-6.1020,22.4182
sensor, 0.0075,-0.0212,-0.0203, -0.0044,0.0059,-0.0049, -0.4335,-0.4586,-0.5981,0.4940, -40.6448,-8.1970,22.4182
sensor, 0.0344,-0.0021,0.0207, -0.0055,0.0038,-0.0027, -0.4336,-0.4586,-0.5982,0.4939, -40.6448,-8.1970,22.4182
sensor, 0.0415,0.0267,0.0029, -0.0055,0.0038,-0.0027, -0.4336,-0.4585,-0.5982,0.4939, -40.6448,-8.1970,22.4182
sensor, 0.0433,0.0177,0.0119, -0.0023,-0.0015,-0.0027, -0.4335,-0.4586,-0.5982,0.4939, -40.6448,-8.1970,22.4182
sensor, 0.0185,0.0347,-0.0151, -0.0034,-0.0037,-0.0070, -0.4335,-0.4586,-0.5982,0.4939, -39.9460,-8.1970,22.4182
sensor, 0.0114,0.0585,-0.0005, -0.0034,-0.0037,-0.0070, -0.4336,-0.4586,-0.5982,0.4938, -39.9460,-8.1970,22.4182
sensor, 0.0128,0.0585,-0.0040, 0.0009,-0.0058,-0.0102, -0.4335,-0.4587,-0.5982,0.4938, -39.9460,-8.1970,22.4182
sensor, -0.0006,0.0074,-0.0053, 0.0009,-0.0058,-0.0102, -0.4334,-0.4588,-0.5982,0.4938, -39.9460,-8.1970,22.4182
sensor, -0.0377,0.0169,0.0191, 0.0052,-0.0058,-0.0176, -0.4334,-0.4588,-0.5982,0.4938, -41.3437,-6.1020,21.0602
sensor, -0.0332,0.0335,-0.0308, 0.0052,-0.0058,-0.0176, -0.4332,-0.4589,-0.5982,0.4938, -41.3437,-6.1020,21.0602
sensor, -0.0438,0.0068,-0.0054, 0.0041,-0.0026,-0.0113, -0.4332,-0.4590,-0.5982,0.4938, -41.3437,-6.1020,21.0602
sensor, -0.0384,-0.0055,0.0065, 0.0030,-0.0015,-0.0091, -0.4332,-0.4591,-0.5982,0.4938, -41.3437,-6.1020,21.0602
sensor, -0.0343,0.0021,-0.0363, 0.0041,-0.0015,-0.0081, -0.4331,-0.4591,-0.5982,0.4938, -42.7399,-6.1020,21.0602
sensor, -0.0350,-0.0017,0.0114, 0.0020,-0.0005,-0.0049, -0.4331,-0.4592,-0.5981,0.4938, -42.7399,-6.1020,21.0602
sensor, -0.0128,-0.0064,-0.0407, 0.0020,-0.0005,-0.0049, -0.4331,-0.4592,-0.5981,0.4938, -42.7399,-6.1020,21.0602
sensor, -0.0137,-0.0386,-0.0241, 0.0020,0.0006,-0.0017, -0.4331,-0.4592,-0.5981,0.4938, -42.7399,-6.1020,21.0602
sensor, -0.0102,-0.0203,0.0064, 0.0009,-0.0026,-0.0006, -0.4331,-0.4592,-0.5981,0.4938, -41.3437,-7.4982,21.7392
sensor, 0.0140,-0.0015,-0.0188, -0.0002,-0.0026,-0.0027, -0.4332,-0.4591,-0.5981,0.4938, -41.3437,-7.4982,21.7392
sensor, 0.0219,-0.0010,-0.0329, -0.0012,-0.0047,-0.0038, -0.4332,-0.4591,-0.5981,0.4938, -41.3437,-7.4982,21.7392
sensor, 0.0194,-0.0179,-0.0366, -0.0034,-0.0069,-0.0038, -0.4332,-0.4592,-0.5981,0.4937, -41.3437,-7.4982,21.7392
sensor, 0.0184,-0.0178,-0.0092, -0.0034,-0.0069,-0.0059, -0.4333,-0.4592,-0.5981,0.4937, -41.3437,-6.1020,21.0602
sensor, -0.0034,-0.0001,-0.0237, -0.0034,-0.0069,-0.0059, -0.4333,-0.4592,-0.5980,0.4937, -41.3437,-6.1020,21.0602
sensor, -0.0110,-0.0085,0.0231, -0.0055,-0.0069,-0.0049, -0.4333,-0.4592,-0.5980,0.4937, -41.3437,-6.1020,21.0602
sensor, 0.0097,-0.0162,-0.0243, -0.0055,-0.0069,-0.0049, -0.4333,-0.4592,-0.5980,0.4937, -41.3437,-6.1020,21.0602
sensor, -0.0002,-0.0036,0.0219, -0.0076,-0.0069,-0.0038, -0.4333,-0.4592,-0.5980,0.4936, -42.0410,-6.7993,21.0602
sensor, -0.0276,0.0052,0.0030, -0.0076,-0.0069,-0.0038, -0.4333,-0.4592,-0.5980,0.4937, -42.0410,-6.7993,21.0602
sensor, -0.0331,0.0086,-0.0085, -0.0066,-0.0069,-0.0027, -0.4333,-0.4592,-0.5980,0.4936, -42.0410,-6.7993,21.0602
sensor, -0.0396,0.0205,0.0174, -0.0066,-0.0037,-0.0017, -0.4333,-0.4593,-0.5980,0.4936, -42.0410,-6.7993,21.0602
sensor, -0.0457,0.0298,0.0081, -0.0034,-0.0026,-0.0027, -0.4333,-0.4593,-0.5980,0.4936, -42.7399,-6.7993,21.7392
sensor, -0.0053,0.0582,0.0021, -0.0044,-0.0005,-0.0006, -0.4332,-0.4593,-0.5980,0.4937, -42.7399,-6.7993,21.7392
sensor, -0.0173,0.0442,0.0183, -0.0066,-0.0026,0.0015, -0.4332,-0.4594,-0.5980,0.4937, -42.7399,-6.7993,21.7392
sensor, -0.0129,0.0227,0.0163, -0.0012,-0.0015,0.0026, -0.4331,-0.4594,-0.5980,0.4937, -42.7399,-6.7993,21.7392
sensor, 0.0005,0.0520,-0.0252, 0.0009,-0.0005,0.0047, -0.4331,-0.4594,-0.5980,0.4937, -39.2471,-7.4982,21.0602
sensor, -0.0243,0.0519,0.0227, 0.0020,-0.0005,0.0090, -0.4331,-0.4594,-0.5980,0.4937, -39.2471,-7.4982,21.0602
sensor, -0.0022,0.0474,-0.0070, 0.0030,-0.0015,0.0090, -0.4331,-0.4594,-0.5980,0.4937, -39.2471,-7.4982,21.0602
sensor, -0.0076,0.0543,0.0315, 0.0020,-0.0026,0.0122, -0.4330,-0.4595,-0.5980,0.4937, -39.2471,-7.4982,21.0602
sensor, 0.0264,0.0529,0.0300, 0.0052,-0.0005,0.0122, -0.4330,-0.4595,-0.5980,0.4938, -40.6448,-6.7993,20.3796
sensor, 0.0238,0.0512,-0.0284, 0.0073,-0.0026,0.0122, -0.4329,-0.4595,-0.5979,0.4938, -40.6448,-6.7993,20.3796
sensor, -0.0117,0.0618,0.0099, 0.0083,-0.0026,0.0122, -0.4329,-0.4596,-0.5979,0.4938, -40.6448,-6.7993,20.3796
sensor, 0.0206,0.0434,-0.0152, 0.0083,-0.0005,0.0100, -0.4329,-0.4596,-0.5979,0.4939, -40.6448,-6.7993,20.3796
sensor, 0.0359,0.0545,0.0001, 0.0105,0.0006,0.0068, -0.4329,-0.4597,-0.5978,0.4939, -43.4387,-4.7043,23.0988
sensor, -0.0004,0.0347,-0.0169, 0.0147,-0.0005,0.0058, -0.4327,-0.4599,-0.5976,0.4941, -43.4387,-4.7043,23.0988
sensor, 0.0194,0.0335,0.0224, 0.0137,-0.0005,0.0058, -0.4326,-0.4599,-0.5976,0.4941, -43.4387,-4.7043,23.0988
sensor, -0.0066,0.0079,0.0049, 0.0137,-0.0037,0.0068, -0.4326,-0.4599,-0.5976,0.4941, -43.4387,-4.7043,23.0988
sensor, 0.0374,-0.0213,-0.0036, 0.0126,-0.0015,0.0058, -0.4326,-0.4599,-0.5976,0.4941, -41.3437,-7.4982,21.0602
sensor, 0.0265,0.0165,-0.0313, 0.0169,-0.0037,0.0037, -0.4327,-0.4599,-0.5976,0.4941, -41.3437,-7.4982,21.0602
sensor, -0.0114,-0.0210,-0.0188, 0.0179,-0.0047,0.0026, -0.4327,-0.4599,-0.5976,0.4941, -41.3437,-7.4982,21.0602
sensor, 0.0049,-0.0174,-0.0077, 0.0169,-0.0037,0.0058, -0.4327,-0.4599,-0.5976,0.4940, -41.3437,-7.4982,21.0602
sensor, -0.0020,-0.0190,-0.0204, 0.0201,-0.0069,0.0037, -0.4328,-0.4599,-0.5976,0.4940, -39.9460,-6.7993,21.7392
sensor, 0.0431,-0.0314,-0.0156, 0.0179,-0.0079,0.0047, -0.4328,-0.4599,-0.5976,0.4940, -39.9460,-6.7993,21.7392
sensor, -0.0335,-0.0262,-0.0312, 0.0158,-0.0069,0.0047, -0.4329,-0.4599,-0.5976,0.4940, -39.9460,-6.7993,21.7392
sensor, -0.0305,-0.0423,-0.0018, 0.0147,-0.0069,0.0058, -0.4329,-0.4599,-0.5976,0.4940, -39.9460,-6.7993,21.7392
sensor, -0.0181,-0.0853,-0.0070, 0.0137,-0.0058,0.0037, -0.4329,-0.4599,-0.5976,0.4940, -40.6448,-7.4982,21.0602
sensor, -0.0419,-0.0469,-0.0081, 0.0126,-0.0047,0.0037, -0.4331,-0.4598,-0.5976,0.4939, -40.6448,-7.4982,21.0602
sensor, -0.0388,-0.0545,-0.0724, 0.0083,-0.0005,0.0047, -0.4331,-0.4598,-0.5976,0.4939, -40.6448,-7.4982,21.0602
sensor, -0.0286,-0.0591,-0.0350, 0.0062,0.0027,0.0047, -0.4332,-0.4598,-0.5976,0.4938, -40.6448,-7.4982,21.0602
